booking_count,total_revenue,density_score,avg_revenue_per_booking,hotspot_rank
0.0,0.0,7.970907361085754e-07,0.0,4849.0
0.0,0.0,5.648640561306658e-07,0.0,5595.0
0.0,0.0,1.1033521626132931e-06,0.0,3962.0
0.0,0.0,9.06239309566293e-07,0.0,4514.0
0.0,0.0,4.447868644367047e-07,0.0,6030.0
0.0,0.0,7.153322713864017e-07,0.0,5097.0
342.0,70667.23,7.795130012981059e-07,206.62932748538012,4904.0
0.0,0.0,6.119361685757411e-07,0.0,5438.0
0.0,0.0,1.1696662453291632e-06,0.0,3779.0
0.0,0.0,9.119623435978391e-07,0.0,4501.0
0.0,0.0,9.784532534361669e-07,0.0,4308.0
0.0,0.0,5.130190257325528e-07,0.0,5768.0
0.0,0.0,9.526660551544337e-07,0.0,4381.0
0.0,0.0,8.191586606262463e-07,0.0,4780.0
0.0,0.0,1.2480604458633827e-06,0.0,3628.0
0.0,0.0,8.003702360924905e-07,0.0,4832.0
0.0,0.0,6.23337302920132e-07,0.0,5408.0
0.0,0.0,5.644802029267558e-07,0.0,5598.0
0.0,0.0,1.4764324154746958e-06,0.0,3233.0
0.0,0.0,8.855019574375144e-07,0.0,4581.0
0.0,0.0,8.50494201191507e-07,0.0,4690.0
0.0,0.0,7.087193990265072e-07,0.0,5127.0
0.0,0.0,7.271335753502258e-07,0.0,5066.0
0.0,0.0,9.772000941313941e-07,0.0,4315.0
0.0,0.0,1.03191267621426e-06,0.0,4132.0
0.0,0.0,9.401747277209145e-07,0.0,4418.0
0.0,0.0,1.107757026943386e-06,0.0,3951.0
0.0,0.0,8.864705692460962e-07,0.0,4578.0
0.0,0.0,6.785564685347578e-07,0.0,5226.0
0.0,0.0,1.1663361111174282e-06,0.0,3793.0
0.0,0.0,1.162969751506236e-06,0.0,3804.0
0.0,0.0,1.085646473439795e-06,0.0,4012.0
0.0,0.0,8.752261294251665e-07,0.0,4609.0
0.0,0.0,1.1283332437769982e-06,0.0,3886.0
0.0,0.0,8.692303153689253e-07,0.0,4625.0
0.0,0.0,8.25831782278372e-07,0.0,4765.0
0.0,0.0,7.88314815657233e-07,0.0,4875.0
0.0,0.0,1.153552465299784e-06,0.0,3827.0
0.0,0.0,1.1001365663368745e-06,0.0,3970.0
0.0,0.0,6.503764911124155e-07,0.0,5324.0
0.0,0.0,1.2015080097007247e-06,0.0,3716.0
2028.0,363910.01,1.2968282634600816e-06,179.4428057199211,3542.0
0.0,0.0,5.38271423222641e-07,0.0,5686.0
0.0,0.0,6.639032100129266e-07,0.0,5278.0
0.0,0.0,1.1197919356266353e-06,0.0,3907.0
0.0,0.0,9.426085733019787e-07,0.0,4409.0
0.0,0.0,1.1235589387008025e-06,0.0,3897.0
0.0,0.0,6.406343457884794e-07,0.0,5348.0
0.0,0.0,1.1680291147665117e-06,0.0,3787.0
0.0,0.0,1.529069259940765e-06,0.0,3156.0
0.0,0.0,9.332774964818568e-07,0.0,4440.0
0.0,0.0,5.061617890400379e-07,0.0,5793.0
0.0,0.0,1.14950447114673e-06,0.0,3839.0
0.0,0.0,7.105371870261783e-07,0.0,5118.0
0.0,0.0,6.99464990597733e-07,0.0,5159.0
0.0,0.0,7.101276012441842e-06,0.0,365.0
0.0,0.0,6.125765994226358e-06,0.0,519.0
0.0,0.0,1.922738298509636e-06,0.0,2644.0
0.0,0.0,3.7042644473525894e-07,0.0,6353.0
30.0,21179.32,3.159187147680503e-07,705.9773333333334,6601.0
0.0,0.0,2.9461521642202506e-06,0.0,1695.0
0.0,0.0,6.385509642078227e-07,0.0,5359.0
0.0,0.0,5.473264648253735e-07,0.0,5653.0
0.0,0.0,1.6492966082799819e-06,0.0,2979.0
0.0,0.0,1.1646100104352628e-06,0.0,3801.0
0.0,0.0,1.912004379926843e-07,0.0,7238.0
0.0,0.0,2.590543073392852e-06,0.0,1998.0
1643.0,233870.71,1.7682549912458786e-06,142.34370663420572,2828.0
0.0,0.0,2.9398643095035346e-07,0.0,6715.0
0.0,0.0,4.2490714599337115e-07,0.0,6117.0
0.0,0.0,8.256383213518634e-07,0.0,4766.0
0.0,0.0,4.328957889643488e-07,0.0,6082.0
0.0,0.0,2.82572157466374e-06,0.0,1789.0
0.0,0.0,4.682474849578522e-06,0.0,878.0
0.0,0.0,2.2095186005725014e-07,0.0,7080.0
0.0,0.0,2.9631640552350576e-06,0.0,1683.0
0.0,0.0,1.5702955239367873e-06,0.0,3096.0
0.0,0.0,1.8507027852949214e-06,0.0,2727.0
0.0,0.0,2.4867675384167583e-06,0.0,2092.0
0.0,0.0,3.173296953980027e-07,0.0,6593.0
0.0,0.0,2.0741025871465656e-07,0.0,7152.0
0.0,0.0,4.882409528460757e-07,0.0,5855.0
0.0,0.0,1.2964417946309415e-06,0.0,3543.0
0.0,0.0,1.2329509680774697e-06,0.0,3659.0
230.0,156078.51,3.750743796929748e-07,678.6022173913044,6328.0
0.0,0.0,5.681866566160246e-07,0.0,5580.0
0.0,0.0,3.1279390357244965e-07,0.0,6617.0
0.0,0.0,5.232937279941382e-06,0.0,693.0
0.0,0.0,4.151427599075535e-06,0.0,1067.0
0.0,0.0,2.448679875760153e-07,0.0,6957.0
0.0,0.0,2.437888843528016e-06,0.0,2145.0
0.0,0.0,1.0285894497764568e-06,0.0,4141.0
0.0,0.0,3.8926305229534145e-06,0.0,1166.0
0.0,0.0,8.851840271815728e-07,0.0,4582.0
0.0,0.0,3.62103563790934e-06,0.0,1309.0
0.0,0.0,6.530845426599585e-06,0.0,450.0
0.0,0.0,6.1870197215369995e-06,0.0,506.0
0.0,0.0,5.934485735182495e-07,0.0,5502.0
0.0,0.0,2.0476117792028624e-06,0.0,2509.0
0.0,0.0,4.270465278109446e-06,0.0,1021.0
0.0,0.0,3.7269540236048877e-06,0.0,1253.0
0.0,0.0,4.242701060845261e-06,0.0,1031.0
0.0,0.0,3.008838078990233e-07,0.0,6675.0
0.0,0.0,1.6917204071925014e-06,0.0,2918.0
3.0,848.0,1.3708297371425153e-06,282.6666666666667,3407.0
0.0,0.0,8.314263963997995e-07,0.0,4747.0
0.0,0.0,1.647116094546372e-06,0.0,2983.0
0.0,0.0,7.401586767423646e-07,0.0,5024.0
0.0,0.0,5.840238262753876e-06,0.0,576.0
0.0,0.0,2.3527435799056723e-06,0.0,2222.0
0.0,0.0,9.599024013835524e-07,0.0,4365.0
0.0,0.0,1.1300126184570986e-06,0.0,3882.0
0.0,0.0,5.005305179575994e-06,0.0,776.0
15.0,11730.18,4.538460195098578e-06,782.0120000000001,925.0
0.0,0.0,4.490841175761462e-06,0.0,946.0
0.0,0.0,4.094288267686775e-06,0.0,1091.0
0.0,0.0,6.0079667974936665e-06,0.0,542.0
0.0,0.0,2.433737972554405e-06,0.0,2148.0
0.0,0.0,1.6706882868010217e-06,0.0,2949.0
0.0,0.0,1.3289080155354845e-06,0.0,3482.0
0.0,0.0,1.5191296992842702e-06,0.0,3173.0
0.0,0.0,1.0957320381278784e-06,0.0,3983.0
0.0,0.0,1.431274998130968e-06,0.0,3305.0
0.0,0.0,1.2370683961333131e-06,0.0,3650.0
0.0,0.0,3.2736619572327025e-06,0.0,1486.0
0.0,0.0,3.8844781998132e-06,0.0,1174.0
13.0,13270.09,4.53063294621673e-06,1020.7761538461539,927.0
0.0,0.0,1.1683854020768326e-06,0.0,3786.0
0.0,0.0,4.610273263758916e-06,0.0,896.0
0.0,0.0,1.1826049103850831e-06,0.0,3757.0
0.0,0.0,1.8578574796384137e-06,0.0,2715.0
0.0,0.0,2.804865727853344e-06,0.0,1805.0
0.0,0.0,2.395035883516978e-06,0.0,2187.0
0.0,0.0,1.0862984749410886e-06,0.0,4007.0
0.0,0.0,1.7542769518615121e-06,0.0,2851.0
0.0,0.0,2.809413960847341e-06,0.0,1801.0
0.0,0.0,1.4628697697994876e-06,0.0,3258.0
0.0,0.0,9.615435750154419e-07,0.0,4360.0
0.0,0.0,3.258536006480161e-06,0.0,1495.0
0.0,0.0,1.2342376039591626e-06,0.0,3658.0
0.0,0.0,1.0007335593979275e-06,0.0,4236.0
0.0,0.0,2.9022124942364282e-06,0.0,1733.0
0.0,0.0,1.8831564348742642e-06,0.0,2686.0
0.0,0.0,5.895942715877089e-06,0.0,563.0
0.0,0.0,1.753942539329247e-06,0.0,2852.0
0.0,0.0,1.6368806924198048e-06,0.0,3001.0
0.0,0.0,2.599200001559359e-06,0.0,1990.0
0.0,0.0,3.691430685731807e-06,0.0,1273.0
0.0,0.0,6.082940461051065e-06,0.0,533.0
0.0,0.0,1.4607470236988357e-06,0.0,3261.0
0.0,0.0,1.0929347173904112e-06,0.0,3993.0
0.0,0.0,1.0021112451592218e-06,0.0,4231.0
0.0,0.0,9.444833762883474e-07,0.0,4403.0
0.0,0.0,1.1688081017975143e-06,0.0,3782.0
0.0,0.0,1.412735013058184e-06,0.0,3330.0
0.0,0.0,1.1161424317754992e-06,0.0,3922.0
0.0,0.0,1.2807368568800934e-06,0.0,3574.0
0.0,0.0,1.0551074852557688e-06,0.0,4078.0
0.0,0.0,1.0994785776615335e-06,0.0,3973.0
0.0,0.0,1.1981950076943519e-06,0.0,3727.0
0.0,0.0,1.182658041085147e-06,0.0,3756.0
0.0,0.0,1.3890109130786888e-06,0.0,3373.0
0.0,0.0,1.0107690213365409e-06,0.0,4207.0
26.0,55402.0,9.701910589681923e-07,2130.846153846154,4336.0
0.0,0.0,9.945329616565575e-07,0.0,4256.0
0.0,0.0,1.2229295303783717e-06,0.0,3674.0
0.0,0.0,1.1359571691063293e-06,0.0,3869.0
0.0,0.0,9.220751565711206e-07,0.0,4478.0
0.0,0.0,1.1366906988465957e-06,0.0,3864.0
0.0,0.0,1.4411658714911722e-06,0.0,3287.0
0.0,0.0,1.260099005238635e-06,0.0,3608.0
0.0,0.0,1.3431195431534885e-06,0.0,3458.0
0.0,0.0,1.1024522016913222e-06,0.0,3964.0
0.0,0.0,1.11343007634364e-06,0.0,3935.0
0.0,0.0,1.2757268962392666e-06,0.0,3585.0
0.0,0.0,1.572352127485391e-06,0.0,3091.0
0.0,0.0,1.1167908855294251e-06,0.0,3920.0
0.0,0.0,1.4662799030102253e-06,0.0,3255.0
0.0,0.0,1.5882811153803609e-06,0.0,3070.0
0.0,0.0,8.36167685938635e-07,0.0,4730.0
0.0,0.0,1.2054745978052035e-06,0.0,3707.0
0.0,0.0,9.630149605673774e-07,0.0,4355.0
1229.0,285245.76,1.4863078865506151e-06,232.09581773799837,3215.0
0.0,0.0,1.5657095157967482e-06,0.0,3110.0
0.0,0.0,9.188142152290468e-07,0.0,4482.0
0.0,0.0,1.3510536198692287e-06,0.0,3442.0
0.0,0.0,9.79739002974805e-07,0.0,4306.0
0.0,0.0,1.228291498365352e-06,0.0,3665.0
0.0,0.0,9.956819798604133e-07,0.0,4253.0
0.0,0.0,1.4889671957937336e-06,0.0,3214.0
0.0,0.0,1.343169786085641e-06,0.0,3457.0
1763.0,159272.78,1.456255014525271e-06,90.34190584231423,3267.0
0.0,0.0,1.5594015120077563e-06,0.0,3120.0
0.0,0.0,1.069773319079629e-06,0.0,4043.0
0.0,0.0,8.543060407525475e-07,0.0,4676.0
1.0,325.0,1.64286309685807e-06,325.0,2991.0
0.0,0.0,5.350647802837509e-06,0.0,657.0
0.0,0.0,4.8639515379671e-06,0.0,818.0
416.0,213719.13,7.861185805358905e-06,513.7479086538461,276.0
11.0,13889.14,7.27416607144037e-06,1262.6490909090908,332.0
0.0,0.0,5.138582567156504e-06,0.0,732.0
0.0,0.0,7.640866833825901e-06,0.0,291.0
0.0,0.0,6.5182334278336235e-06,0.0,452.0
0.0,0.0,7.83113228970065e-06,0.0,277.0
0.0,0.0,5.284738094450931e-06,0.0,684.0
0.0,0.0,7.008341220881466e-06,0.0,376.0
0.0,0.0,6.090231705794211e-06,0.0,531.0
0.0,0.0,4.9006569022785714e-06,0.0,810.0
0.0,0.0,5.856467880876223e-06,0.0,571.0
14.0,2270.0,7.942671718244134e-06,162.14285714285714,270.0
0.0,0.0,3.4880890129884778e-06,0.0,1382.0
0.0,0.0,5.997200636051024e-06,0.0,544.0
0.0,0.0,6.948667371857817e-06,0.0,388.0
0.0,0.0,3.4663701232867042e-06,0.0,1392.0
0.0,0.0,7.233997427336311e-06,0.0,338.0
0.0,0.0,7.682299568791552e-06,0.0,289.0
0.0,0.0,3.412656546165664e-06,0.0,1412.0
0.0,0.0,7.4613798608944884e-06,0.0,306.0
0.0,0.0,5.660222963825226e-06,0.0,608.0
0.0,0.0,6.8985368033801195e-06,0.0,395.0
0.0,0.0,7.137940080302286e-06,0.0,355.0
0.0,0.0,7.22943344668269e-06,0.0,340.0
0.0,0.0,5.727822973033356e-06,0.0,598.0
0.0,0.0,6.200960443911197e-06,0.0,503.0
0.0,0.0,7.4444599117187706e-06,0.0,309.0
0.0,0.0,5.790396635077399e-06,0.0,585.0
0.0,0.0,5.742451528323934e-06,0.0,596.0
0.0,0.0,5.224880663888806e-06,0.0,696.0
7.0,8736.5,4.46118539791668e-06,1248.0714285714287,958.0
0.0,0.0,5.785702712250935e-06,0.0,586.0
0.0,0.0,5.894753851159905e-06,0.0,564.0
14351.0,2333189.44,8.325294709241107e-06,162.58026897080342,255.0
0.0,0.0,4.390152390177552e-06,0.0,987.0
0.0,0.0,8.477739432599815e-06,0.0,243.0
0.0,0.0,4.2147063329101455e-06,0.0,1042.0
0.0,0.0,6.150409568214041e-06,0.0,515.0
0.0,0.0,6.2020826532583255e-06,0.0,502.0
0.0,0.0,7.4911128812505275e-06,0.0,302.0
0.0,0.0,6.034876915432021e-06,0.0,538.0
0.0,0.0,6.300525300170646e-06,0.0,489.0
0.0,0.0,6.269150456707622e-06,0.0,495.0
0.0,0.0,8.636454340295324e-07,0.0,4649.0
0.0,0.0,8.003676425791762e-07,0.0,4833.0
0.0,0.0,5.240436047626688e-07,0.0,5727.0
0.0,0.0,8.46512322093936e-07,0.0,4700.0
0.0,0.0,3.867884010811969e-07,0.0,6281.0
0.0,0.0,3.527414873449373e-07,0.0,6423.0
30.0,8777.0,6.708456417541146e-07,292.56666666666666,5250.0
0.0,0.0,5.092728756013528e-07,0.0,5782.0
0.0,0.0,5.639304243519697e-07,0.0,5599.0
0.0,0.0,1.9631325660961945e-07,0.0,7213.0
232.0,51172.23,4.3753391975517006e-07,220.56995689655173,6067.0
0.0,0.0,3.2965374695547426e-07,0.0,6524.0
0.0,0.0,6.556589080691985e-07,0.0,5304.0
0.0,0.0,2.641760140499395e-07,0.0,6868.0
0.0,0.0,8.366912354618138e-07,0.0,4729.0
0.0,0.0,6.817680180915712e-07,0.0,5213.0
0.0,0.0,2.8010145344376316e-07,0.0,6787.0
0.0,0.0,4.679999103246258e-07,0.0,5931.0
0.0,0.0,9.56918318939707e-07,0.0,4370.0
0.0,0.0,7.72094437060238e-07,0.0,4925.0
0.0,0.0,5.095555348234839e-07,0.0,5776.0
0.0,0.0,1.860755960232978e-07,0.0,7266.0
0.0,0.0,2.7594692537037267e-07,0.0,6805.0
0.0,0.0,7.655749070250367e-07,0.0,4940.0
0.0,0.0,1.0109164074884327e-07,0.0,7770.0
0.0,0.0,1.005093301134127e-07,0.0,7775.0
0.0,0.0,1.740132971705737e-07,0.0,7326.0
0.0,0.0,8.316635904475503e-08,0.0,7927.0
0.0,0.0,8.79749098160421e-07,0.0,4595.0
0.0,0.0,3.44141562332374e-07,0.0,6458.0
0.0,0.0,1.305293973881631e-07,0.0,7588.0
0.0,0.0,4.7283851876829913e-07,0.0,5912.0
0.0,0.0,1.6389143087872087e-07,0.0,7388.0
0.0,0.0,1.8072570291069282e-07,0.0,7291.0
0.0,0.0,9.811001188248506e-08,0.0,7790.0
0.0,0.0,1.49079698953589e-07,0.0,7473.0
0.0,0.0,3.2142364104635044e-07,0.0,6564.0
0.0,0.0,3.029804969877928e-07,0.0,6667.0
0.0,0.0,3.0684080623102773e-07,0.0,6648.0
0.0,0.0,2.5872223362294056e-07,0.0,6901.0
0.0,0.0,1.526745093855436e-07,0.0,7461.0
0.0,0.0,5.515774898165176e-07,0.0,5638.0
0.0,0.0,7.059648983510055e-07,0.0,5140.0
0.0,0.0,4.149466974102324e-07,0.0,6172.0
0.0,0.0,1.843874029188123e-07,0.0,7280.0
0.0,0.0,2.2219685326697858e-07,0.0,7073.0
0.0,0.0,2.023427134726057e-07,0.0,7173.0
0.0,0.0,1.308336474164508e-07,0.0,7586.0
0.0,0.0,2.4455849657148996e-07,0.0,6961.0
0.0,0.0,8.754434890375238e-07,0.0,4608.0
0.0,0.0,5.649508510475722e-07,0.0,5594.0
0.0,0.0,7.995980511434539e-07,0.0,4838.0
0.0,0.0,1.4616980589096706e-07,0.0,7490.0
0.0,0.0,1.9421989071368542e-07,0.0,7222.0
0.0,0.0,8.839602655142063e-07,0.0,4584.0
0.0,0.0,8.639091442261343e-08,0.0,7891.0
0.0,0.0,1.2136094877902083e-07,0.0,7639.0
0.0,0.0,1.1832922077433737e-06,0.0,3754.0
0.0,0.0,9.224217123423599e-07,0.0,4477.0
0.0,0.0,8.387409760944125e-08,0.0,7918.0
0.0,0.0,4.1683248261120183e-07,0.0,6158.0
0.0,0.0,1.8740645702301065e-07,0.0,7259.0
0.0,0.0,4.196722189758272e-07,0.0,6140.0
0.0,0.0,2.4045556038547507e-07,0.0,6982.0
0.0,0.0,2.98216614018506e-07,0.0,6688.0
0.0,0.0,4.869732790072615e-07,0.0,5861.0
0.0,0.0,7.273561349040572e-07,0.0,5065.0
0.0,0.0,1.7506536480660437e-07,0.0,7324.0
0.0,0.0,4.855138830826563e-07,0.0,5869.0
0.0,0.0,4.1259004595517997e-07,0.0,6177.0
0.0,0.0,1.001181843061778e-06,0.0,4234.0
0.0,0.0,1.0865229193228355e-06,0.0,4006.0
0.0,0.0,1.3132179959280604e-07,0.0,7581.0
0.0,0.0,6.852585624639258e-07,0.0,5201.0
0.0,0.0,2.3448933516946858e-07,0.0,7009.0
0.0,0.0,2.1367699264759572e-07,0.0,7117.0
0.0,0.0,9.786507454803324e-08,0.0,7793.0
0.0,0.0,6.604553435398468e-07,0.0,5290.0
0.0,0.0,6.177527347489498e-07,0.0,5425.0
0.0,0.0,6.442957916008924e-07,0.0,5340.0
0.0,0.0,3.181697814784379e-07,0.0,6588.0
25.0,26427.0,9.644322499693547e-07,1057.08,4351.0
0.0,0.0,5.774630221761766e-07,0.0,5550.0
0.0,0.0,1.291074793433548e-07,0.0,7595.0
0.0,0.0,4.957870408470251e-07,0.0,5827.0
0.0,0.0,9.838355990307702e-07,0.0,4289.0
0.0,0.0,1.0610406651711183e-06,0.0,4059.0
0.0,0.0,7.231065936881762e-07,0.0,5076.0
0.0,0.0,1.4030609427149022e-07,0.0,7527.0
0.0,0.0,3.9156840878014366e-07,0.0,6259.0
0.0,0.0,3.7299137172862447e-07,0.0,6338.0
0.0,0.0,4.771725280217998e-07,0.0,5896.0
2084.0,403158.11,1.408467390947418e-06,193.4539875239923,3336.0
0.0,0.0,1.4187250129998423e-06,0.0,3323.0
0.0,0.0,2.5168013373560666e-07,0.0,6929.0
0.0,0.0,5.645839659293781e-07,0.0,5597.0
0.0,0.0,8.712199535554865e-07,0.0,4619.0
0.0,0.0,2.907484295711248e-07,0.0,6736.0
0.0,0.0,1.151518977572328e-06,0.0,3833.0
0.0,0.0,1.010934539023676e-06,0.0,4205.0
0.0,0.0,5.566457038518305e-07,0.0,5620.0
0.0,0.0,4.750755938240776e-07,0.0,5907.0
0.0,0.0,4.7064814310179984e-07,0.0,5926.0
0.0,0.0,1.215425962137679e-06,0.0,3690.0
0.0,0.0,3.744434830018675e-07,0.0,6333.0
0.0,0.0,6.847004861376811e-07,0.0,5203.0
0.0,0.0,2.724098926283324e-07,0.0,6819.0
0.0,0.0,1.1188600342657198e-06,0.0,3912.0
0.0,0.0,4.591043499865564e-07,0.0,5973.0
0.0,0.0,2.898056428925083e-07,0.0,6739.0
0.0,0.0,2.942819737560504e-07,0.0,6713.0
0.0,0.0,1.2042900354400065e-06,0.0,3712.0
0.0,0.0,5.502371706155573e-07,0.0,5643.0
0.0,0.0,1.123221895635649e-06,0.0,3899.0
0.0,0.0,5.64626769994525e-07,0.0,5596.0
0.0,0.0,1.2456974142379107e-06,0.0,3631.0
0.0,0.0,2.6922037539716656e-07,0.0,6836.0
0.0,0.0,3.319480639432393e-07,0.0,6513.0
0.0,0.0,9.419567979343619e-07,0.0,4413.0
0.0,0.0,1.1170139518323062e-06,0.0,3919.0
0.0,0.0,4.784932654045574e-07,0.0,5890.0
0.0,0.0,1.4231924569537756e-06,0.0,3318.0
0.0,0.0,4.7612221224825004e-07,0.0,5902.0
0.0,0.0,9.564185054449627e-07,0.0,4371.0
0.0,0.0,2.931047489373748e-07,0.0,6722.0
0.0,0.0,4.3680574422276895e-07,0.0,6070.0
0.0,0.0,3.7155515636925446e-07,0.0,6345.0
0.0,0.0,7.382687912898893e-07,0.0,5030.0
0.0,0.0,4.342953818421017e-07,0.0,6077.0
0.0,0.0,1.0293115983138583e-06,0.0,4138.0
0.0,0.0,4.301081723730255e-07,0.0,6094.0
0.0,0.0,6.340059133406888e-07,0.0,5370.0
0.0,0.0,5.687855480987405e-07,0.0,5579.0
0.0,0.0,4.96042297217744e-07,0.0,5824.0
0.0,0.0,9.267822518054312e-07,0.0,4460.0
0.0,0.0,1.4264625235687027e-06,0.0,3313.0
0.0,0.0,8.73001227788422e-07,0.0,4616.0
0.0,0.0,3.4145558838976425e-07,0.0,6475.0
0.0,0.0,3.423184357277536e-07,0.0,6468.0
0.0,0.0,3.714536197104192e-07,0.0,6346.0
4.0,1800.0,1.1159958627134063e-06,450.0,3923.0
0.0,0.0,1.0554714572013988e-06,0.0,4076.0
0.0,0.0,1.317780788170973e-06,0.0,3498.0
0.0,0.0,2.678957148655804e-07,0.0,6844.0
0.0,0.0,3.553983044778609e-07,0.0,6416.0
0.0,0.0,3.735716986767129e-07,0.0,6335.0
0.0,0.0,8.025111547631415e-07,0.0,4825.0
0.0,0.0,6.390790883976611e-07,0.0,5352.0
0.0,0.0,1.4552634379550058e-06,0.0,3269.0
0.0,0.0,1.1520656554600534e-06,0.0,3831.0
0.0,0.0,4.802289014994522e-07,0.0,5886.0
0.0,0.0,3.959812991382519e-07,0.0,6243.0
0.0,0.0,6.818899423377362e-07,0.0,5212.0
0.0,0.0,7.916899652348428e-07,0.0,4864.0
0.0,0.0,1.3371887173879558e-06,0.0,3467.0
0.0,0.0,1.4199837267506281e-06,0.0,3322.0
0.0,0.0,2.9390696363286115e-07,0.0,6717.0
0.0,0.0,4.3379179990259046e-07,0.0,6078.0
0.0,0.0,7.075707419422674e-07,0.0,5133.0
0.0,0.0,2.937160689230057e-07,0.0,6718.0
0.0,0.0,3.585061181847898e-07,0.0,6404.0
0.0,0.0,3.1977816342973695e-07,0.0,6575.0
0.0,0.0,3.984698769784813e-07,0.0,6232.0
0.0,0.0,6.747645525741876e-07,0.0,5238.0
0.0,0.0,6.279977559729668e-07,0.0,5391.0
0.0,0.0,9.005212755710462e-07,0.0,4534.0
0.0,0.0,3.999859439576844e-07,0.0,6229.0
0.0,0.0,8.572787204965202e-07,0.0,4668.0
0.0,0.0,3.371026051641775e-07,0.0,6490.0
0.0,0.0,3.3152223847934903e-07,0.0,6517.0
0.0,0.0,4.556495150830794e-07,0.0,5989.0
0.0,0.0,7.901195884503518e-07,0.0,4867.0
0.0,0.0,7.469459883135518e-07,0.0,4992.0
0.0,0.0,5.126185374542969e-07,0.0,5772.0
0.0,0.0,1.0288940573013567e-06,0.0,4139.0
0.0,0.0,8.043574422823924e-07,0.0,4822.0
0.0,0.0,5.477386765452146e-07,0.0,5652.0
0.0,0.0,7.710936018433603e-07,0.0,4927.0
0.0,0.0,5.899349486365684e-07,0.0,5512.0
0.0,0.0,8.447527707150453e-07,0.0,4709.0
0.0,0.0,6.347532875572682e-07,0.0,5368.0
0.0,0.0,7.776927517648675e-07,0.0,4910.0
0.0,0.0,4.485710257403827e-07,0.0,6019.0
0.0,0.0,7.824205231274879e-07,0.0,4889.0
0.0,0.0,4.0579437821247e-07,0.0,6205.0
0.0,0.0,9.91920859842484e-07,0.0,4263.0
0.0,0.0,3.7705977103105475e-07,0.0,6316.0
0.0,0.0,4.3545885748716056e-07,0.0,6075.0
0.0,0.0,9.820211595926796e-07,0.0,4296.0
0.0,0.0,8.692839966904265e-07,0.0,4624.0
0.0,0.0,8.635616876611358e-07,0.0,4650.0
0.0,0.0,4.72077568293905e-07,0.0,5916.0
0.0,0.0,1.1140581231729977e-06,0.0,3932.0
0.0,0.0,9.487492015914778e-07,0.0,4392.0
0.0,0.0,4.914014436482229e-07,0.0,5843.0
0.0,0.0,7.307683554698186e-07,0.0,5059.0
0.0,0.0,4.04482760678763e-07,0.0,6214.0
0.0,0.0,6.756581026981933e-07,0.0,5237.0
0.0,0.0,5.302617929836105e-07,0.0,5711.0
0.0,0.0,5.319395031124933e-07,0.0,5705.0
0.0,0.0,7.14828442933678e-07,0.0,5098.0
0.0,0.0,1.0273960241932748e-06,0.0,4143.0
0.0,0.0,8.618119314911608e-07,0.0,4655.0
0.0,0.0,3.4560904430136237e-07,0.0,6454.0
0.0,0.0,9.367190655354853e-07,0.0,4432.0
0.0,0.0,3.766868908999026e-07,0.0,6320.0
0.0,0.0,5.725955183343802e-07,0.0,5569.0
0.0,0.0,4.744885204511952e-07,0.0,5908.0
0.0,0.0,4.4320505782411237e-07,0.0,6039.0
0.0,0.0,6.010566779287105e-07,0.0,5471.0
0.0,0.0,5.920265106930636e-07,0.0,5508.0
0.0,0.0,6.472837169622546e-07,0.0,5331.0
8.0,5695.6900000000005,7.961263235336019e-07,711.9612500000001,4853.0
0.0,0.0,5.172563388040762e-07,0.0,5750.0
0.0,0.0,5.993306303442775e-07,0.0,5473.0
0.0,0.0,6.726048554383524e-07,0.0,5246.0
0.0,0.0,7.829615396329432e-07,0.0,4888.0
0.0,0.0,6.523355931770479e-07,0.0,5321.0
10.0,5220.61,7.104119205230402e-07,522.0609999999999,5120.0
0.0,0.0,7.936139945062908e-07,0.0,4859.0
0.0,0.0,7.488750297449422e-07,0.0,4986.0
0.0,0.0,7.476631771421621e-07,0.0,4991.0
0.0,0.0,6.873102275124406e-07,0.0,5197.0
17.0,9722.5,7.98154832347485e-07,571.9117647058823,4846.0
11.0,2459.25,4.88951914771267e-07,223.5681818181818,5851.0
0.0,0.0,6.763965756618682e-07,0.0,5234.0
0.0,0.0,7.722980662792567e-07,0.0,4923.0
0.0,0.0,7.927361115407885e-07,0.0,4863.0
0.0,0.0,8.262584441092838e-07,0.0,4762.0
4.0,475.0,8.564775761838807e-07,118.75,4671.0
0.0,0.0,1.2672017652953511e-06,0.0,3598.0
69.0,8399.4,1.1648709827927195e-06,121.7304347826087,3799.0
0.0,0.0,1.3567938549923753e-06,0.0,3433.0
505.0,139678.12,1.1292519192326377e-06,276.59033663366336,3884.0
0.0,0.0,1.4015317691176929e-06,0.0,3347.0
0.0,0.0,1.4717687864504774e-06,0.0,3243.0
0.0,0.0,9.990874485906753e-07,0.0,4242.0
0.0,0.0,1.3718968556079402e-06,0.0,3404.0
59.0,22362.67,9.833326768483403e-07,379.02830508474574,4291.0
0.0,0.0,2.1234683390919582e-06,0.0,2427.0
0.0,0.0,1.3301523575582896e-06,0.0,3478.0
0.0,0.0,1.1305768766069715e-06,0.0,3879.0
33.0,35197.1,1.3261358999532293e-06,1066.5787878787878,3488.0
512.0,108414.25,1.3642525691133184e-06,211.74658203125,3420.0
1159.0,992172.78,1.2568521337278894e-06,856.0593442622951,3614.0
0.0,0.0,8.631404640553544e-07,0.0,4651.0
0.0,0.0,9.989608474470933e-07,0.0,4243.0
