admin_id,booking_count,total_revenue,density_score,avg_revenue_per_booking,hotspot_rank
grid_2081,0.0,0.0,0.0,0.0,1427.0
grid_2082,0.0,0.0,0.0,0.0,1427.0
grid_2083,0.0,0.0,0.0,0.0,1427.0
grid_2084,0.0,0.0,0.0,0.0,1427.0
grid_2085,0.0,0.0,0.0,0.0,1427.0
grid_2086,0.0,0.0,0.0,0.0,1427.0
grid_2087,0.0,0.0,0.0,0.0,1427.0
grid_2088,0.0,0.0,0.0,0.0,1427.0
grid_2089,0.0,0.0,0.0,0.0,1427.0
grid_2090,0.0,0.0,0.0,0.0,1427.0
grid_2091,0.0,0.0,0.0,0.0,1427.0
grid_2092,0.0,0.0,0.0,0.0,1427.0
grid_2093,0.0,0.0,0.0,0.0,1427.0
grid_2094,0.0,0.0,0.0,0.0,1427.0
grid_2095,0.0,0.0,0.0,0.0,1427.0
grid_2096,0.0,0.0,0.0,0.0,1427.0
grid_2097,0.0,0.0,0.0,0.0,1427.0
grid_2098,0.0,0.0,0.0,0.0,1427.0
grid_2099,0.0,0.0,0.0,0.0,1427.0
grid_2100,0.0,0.0,0.0,0.0,1427.0
grid_2101,0.0,0.0,0.0,0.0,1427.0
grid_2102,0.0,0.0,0.0,0.0,1427.0
grid_2103,0.0,0.0,0.0,0.0,1427.0
grid_2104,0.0,0.0,0.0,0.0,1427.0
grid_2105,0.0,0.0,0.0,0.0,1427.0
grid_2106,0.0,0.0,0.0,0.0,1427.0
grid_2107,0.0,0.0,0.0,0.0,1427.0
grid_2108,0.0,0.0,0.0,0.0,1427.0
grid_2109,0.0,0.0,0.0,0.0,1427.0
grid_2110,0.0,0.0,0.0,0.0,1427.0
grid_2111,0.0,0.0,0.0,0.0,1427.0
grid_2112,0.0,0.0,0.0,0.0,1427.0
grid_2113,0.0,0.0,0.0,0.0,1427.0
grid_2114,0.0,0.0,0.0,0.0,1427.0
grid_2115,0.0,0.0,0.0,0.0,1427.0
grid_2116,0.0,0.0,0.0,0.0,1427.0
grid_2117,0.0,0.0,0.0,0.0,1427.0
grid_2118,0.0,0.0,0.0,0.0,1427.0
grid_2119,0.0,0.0,0.0,0.0,1427.0
grid_2120,0.0,0.0,0.0,0.0,1427.0
grid_2121,0.0,0.0,0.0,0.0,1427.0
grid_2122,0.0,0.0,0.0,0.0,1427.0
grid_2123,0.0,0.0,0.0,0.0,1427.0
grid_2124,0.0,0.0,0.0,0.0,1427.0
grid_2125,0.0,0.0,6.9844363838910225e-286,0.0,1307.0
grid_2126,0.0,0.0,6.502380210753509e-233,0.0,1137.0
grid_2127,0.0,0.0,7.340570175449918e-188,0.0,978.0
grid_2128,0.0,0.0,1.0048556296544391e-150,0.0,832.0
grid_2129,0.0,0.0,1.6679920852728148e-121,0.0,714.0
grid_2130,0.0,0.0,3.357381875536991e-100,0.0,609.0
grid_2131,0.0,0.0,8.19452789835947e-87,0.0,560.0
grid_2132,0.0,0.0,2.42528943624396e-81,0.0,530.0
grid_2133,0.0,0.0,8.704015436961425e-84,0.0,547.0
grid_2134,0.0,0.0,3.787844749911914e-94,0.0,588.0
grid_2135,0.0,0.0,1.998854254688321e-112,0.0,679.0
grid_2136,0.0,0.0,1.279047071898748e-138,0.0,781.0
grid_2137,0.0,0.0,6.995237959477646e-174,0.0,928.0
grid_2138,0.0,0.0,6.58174076054676e-216,0.0,1078.0
grid_2139,0.0,0.0,7.509231490618397e-266,0.0,1241.0
grid_2140,0.0,0.0,1e-323,0.0,1425.0
grid_2141,0.0,0.0,0.0,0.0,1427.0
grid_2142,0.0,0.0,0.0,0.0,1427.0
grid_2143,0.0,0.0,0.0,0.0,1427.0
grid_2144,0.0,0.0,0.0,0.0,1427.0
grid_2145,0.0,0.0,0.0,0.0,1427.0
grid_2146,0.0,0.0,0.0,0.0,1427.0
grid_2147,0.0,0.0,0.0,0.0,1427.0
grid_2148,0.0,0.0,0.0,0.0,1427.0
grid_2149,0.0,0.0,0.0,0.0,1427.0
grid_2150,0.0,0.0,0.0,0.0,1427.0
grid_2151,0.0,0.0,0.0,0.0,1427.0
grid_2152,0.0,0.0,0.0,0.0,1427.0
grid_2153,0.0,0.0,0.0,0.0,1427.0
grid_2154,0.0,0.0,0.0,0.0,1427.0
grid_2155,0.0,0.0,0.0,0.0,1427.0
grid_2156,0.0,0.0,0.0,0.0,1427.0
grid_2157,0.0,0.0,0.0,0.0,1427.0
grid_2158,0.0,0.0,0.0,0.0,1427.0
grid_2159,0.0,0.0,0.0,0.0,1427.0
grid_2160,0.0,0.0,0.0,0.0,1427.0
grid_2161,0.0,0.0,0.0,0.0,1427.0
grid_2162,0.0,0.0,0.0,0.0,1427.0
grid_2163,0.0,0.0,0.0,0.0,1427.0
grid_2164,0.0,0.0,0.0,0.0,1427.0
grid_2165,0.0,0.0,0.0,0.0,1427.0
grid_2166,0.0,0.0,0.0,0.0,1427.0
grid_2167,0.0,0.0,0.0,0.0,1427.0
grid_2168,0.0,0.0,0.0,0.0,1427.0
grid_2169,0.0,0.0,0.0,0.0,1427.0
grid_2170,0.0,0.0,0.0,0.0,1427.0
grid_2171,0.0,0.0,0.0,0.0,1427.0
grid_2172,0.0,0.0,0.0,0.0,1427.0
grid_2173,0.0,0.0,0.0,0.0,1427.0
grid_2174,0.0,0.0,0.0,0.0,1427.0
grid_2175,0.0,0.0,0.0,0.0,1427.0
grid_2176,0.0,0.0,0.0,0.0,1427.0
grid_2177,0.0,0.0,0.0,0.0,1427.0
grid_2178,0.0,0.0,0.0,0.0,1427.0
grid_2179,0.0,0.0,0.0,0.0,1427.0
grid_2180,0.0,0.0,0.0,0.0,1427.0
grid_2181,0.0,0.0,0.0,0.0,1427.0
grid_2182,0.0,0.0,0.0,0.0,1427.0
grid_2183,0.0,0.0,0.0,0.0,1427.0
grid_2184,0.0,0.0,0.0,0.0,1427.0
grid_2185,0.0,0.0,0.0,0.0,1427.0
grid_2186,0.0,0.0,0.0,0.0,1427.0
grid_2187,0.0,0.0,0.0,0.0,1427.0
grid_2188,0.0,0.0,0.0,0.0,1427.0
grid_2189,0.0,0.0,0.0,0.0,1427.0
grid_2190,0.0,0.0,0.0,0.0,1427.0
grid_2191,0.0,0.0,0.0,0.0,1427.0
grid_2192,0.0,0.0,0.0,0.0,1427.0
grid_2193,0.0,0.0,0.0,0.0,1427.0
grid_2194,0.0,0.0,0.0,0.0,1427.0
grid_2195,0.0,0.0,0.0,0.0,1427.0
grid_2196,0.0,0.0,0.0,0.0,1427.0
grid_2197,0.0,0.0,0.0,0.0,1427.0
grid_2198,0.0,0.0,0.0,0.0,1427.0
grid_2199,0.0,0.0,0.0,0.0,1427.0
grid_2200,0.0,0.0,0.0,0.0,1427.0
grid_2201,0.0,0.0,0.0,0.0,1427.0
grid_2202,0.0,0.0,0.0,0.0,1427.0
grid_2203,0.0,0.0,0.0,0.0,1427.0
grid_2204,0.0,0.0,0.0,0.0,1427.0
grid_2205,0.0,0.0,0.0,0.0,1427.0
grid_2206,0.0,0.0,0.0,0.0,1427.0
grid_2207,0.0,0.0,0.0,0.0,1427.0
grid_2208,0.0,0.0,0.0,0.0,1427.0
grid_2209,0.0,0.0,0.0,0.0,1427.0
grid_2210,0.0,0.0,0.0,0.0,1427.0
grid_2211,0.0,0.0,0.0,0.0,1427.0
grid_2212,0.0,0.0,0.0,0.0,1427.0
grid_2213,0.0,0.0,0.0,0.0,1427.0
grid_2214,0.0,0.0,0.0,0.0,1427.0
grid_2215,0.0,0.0,0.0,0.0,1427.0
grid_2216,0.0,0.0,0.0,0.0,1427.0
grid_2217,0.0,0.0,0.0,0.0,1427.0
grid_2218,0.0,0.0,0.0,0.0,1427.0
grid_2219,0.0,0.0,0.0,0.0,1427.0
grid_2220,0.0,0.0,0.0,0.0,1427.0
grid_2221,0.0,0.0,0.0,0.0,1427.0
grid_2222,0.0,0.0,0.0,0.0,1427.0
grid_2223,0.0,0.0,0.0,0.0,1427.0
grid_2224,0.0,0.0,0.0,0.0,1427.0
grid_2225,0.0,0.0,0.0,0.0,1427.0
grid_2226,0.0,0.0,0.0,0.0,1427.0
grid_2227,0.0,0.0,0.0,0.0,1427.0
grid_2228,0.0,0.0,0.0,0.0,1427.0
grid_2229,0.0,0.0,0.0,0.0,1427.0
grid_2230,0.0,0.0,0.0,0.0,1427.0
grid_2231,0.0,0.0,0.0,0.0,1427.0
grid_2232,0.0,0.0,0.0,0.0,1427.0
grid_2233,0.0,0.0,0.0,0.0,1427.0
grid_2234,0.0,0.0,0.0,0.0,1427.0
grid_2235,0.0,0.0,0.0,0.0,1427.0
grid_2236,0.0,0.0,0.0,0.0,1427.0
grid_2237,0.0,0.0,0.0,0.0,1427.0
grid_2238,0.0,0.0,0.0,0.0,1427.0
grid_2239,0.0,0.0,0.0,0.0,1427.0
grid_2240,0.0,0.0,0.0,0.0,1427.0
grid_2241,0.0,0.0,0.0,0.0,1427.0
grid_2242,0.0,0.0,0.0,0.0,1427.0
grid_2243,0.0,0.0,0.0,0.0,1427.0
grid_2244,0.0,0.0,0.0,0.0,1427.0
grid_2245,0.0,0.0,4.337712435776325e-309,0.0,1374.0
grid_2246,0.0,0.0,3.330314982759713e-248,0.0,1186.0
grid_2247,0.0,0.0,3.1004612325506274e-195,0.0,1000.0
grid_2248,0.0,0.0,3.5001264946286827e-150,0.0,826.0
grid_2249,0.0,0.0,4.7913468961758384e-113,0.0,684.0
grid_2250,0.0,0.0,7.953310370930173e-84,0.0,548.0
grid_2251,0.0,0.0,1.6008649157054387e-62,0.0,437.0
grid_2252,0.0,0.0,3.907310130204946e-49,0.0,376.0
grid_2253,0.0,0.0,1.1564251291172267e-43,0.0,347.0
grid_2254,0.0,0.0,4.150243688487373e-46,0.0,360.0
grid_2255,0.0,0.0,1.806117978552256e-56,0.0,409.0
grid_2256,0.0,0.0,2.1649185640550836e-53,0.0,393.0
grid_2257,0.0,0.0,4.298674869475531e-102,0.0,620.0
grid_2258,0.0,0.0,3.3354653838859204e-136,0.0,771.0
grid_2259,0.0,0.0,3.138301884750897e-178,0.0,943.0
grid_2260,0.0,0.0,3.580547486966779e-228,0.0,1124.0
grid_2261,0.0,0.0,4.953596167761047e-286,0.0,1308.0
grid_2262,0.0,0.0,0.0,0.0,1427.0
grid_2263,0.0,0.0,0.0,0.0,1427.0
grid_2264,0.0,0.0,0.0,0.0,1427.0
grid_2265,0.0,0.0,0.0,0.0,1427.0
grid_2266,0.0,0.0,0.0,0.0,1427.0
grid_2267,0.0,0.0,0.0,0.0,1427.0
grid_2268,0.0,0.0,0.0,0.0,1427.0
grid_2269,0.0,0.0,0.0,0.0,1427.0
grid_2270,0.0,0.0,0.0,0.0,1427.0
grid_2271,0.0,0.0,0.0,0.0,1427.0
grid_2272,0.0,0.0,0.0,0.0,1427.0
grid_2273,0.0,0.0,0.0,0.0,1427.0
grid_2274,0.0,0.0,0.0,0.0,1427.0
grid_2275,0.0,0.0,0.0,0.0,1427.0
grid_2276,0.0,0.0,0.0,0.0,1427.0
grid_2277,0.0,0.0,0.0,0.0,1427.0
grid_2278,0.0,0.0,0.0,0.0,1427.0
grid_2279,0.0,0.0,0.0,0.0,1427.0
grid_2280,0.0,0.0,0.0,0.0,1427.0
grid_2281,0.0,0.0,0.0,0.0,1427.0
grid_2282,0.0,0.0,0.0,0.0,1427.0
grid_2283,0.0,0.0,0.0,0.0,1427.0
grid_2284,0.0,0.0,0.0,0.0,1427.0
grid_2285,0.0,0.0,0.0,0.0,1427.0
grid_2286,0.0,0.0,0.0,0.0,1427.0
grid_2287,0.0,0.0,0.0,0.0,1427.0
grid_2288,0.0,0.0,0.0,0.0,1427.0
grid_2289,0.0,0.0,0.0,0.0,1427.0
grid_2290,0.0,0.0,0.0,0.0,1427.0
grid_2291,0.0,0.0,0.0,0.0,1427.0
grid_2292,0.0,0.0,0.0,0.0,1427.0
grid_2293,0.0,0.0,0.0,0.0,1427.0
grid_2294,0.0,0.0,0.0,0.0,1427.0
grid_2295,0.0,0.0,0.0,0.0,1427.0
grid_2296,0.0,0.0,0.0,0.0,1427.0
grid_2297,0.0,0.0,0.0,0.0,1427.0
grid_2298,0.0,0.0,0.0,0.0,1427.0
grid_2299,0.0,0.0,0.0,0.0,1427.0
grid_2300,0.0,0.0,0.0,0.0,1427.0
grid_2301,0.0,0.0,0.0,0.0,1427.0
grid_2302,0.0,0.0,0.0,0.0,1427.0
grid_2303,0.0,0.0,0.0,0.0,1427.0
grid_2304,0.0,0.0,0.0,0.0,1427.0
grid_2305,0.0,0.0,0.0,0.0,1427.0
grid_2306,0.0,0.0,0.0,0.0,1427.0
grid_2307,0.0,0.0,0.0,0.0,1427.0
grid_2308,0.0,0.0,0.0,0.0,1427.0
grid_2309,0.0,0.0,0.0,0.0,1427.0
grid_2310,0.0,0.0,0.0,0.0,1427.0
grid_2311,0.0,0.0,0.0,0.0,1427.0
grid_2312,0.0,0.0,0.0,0.0,1427.0
grid_2313,0.0,0.0,0.0,0.0,1427.0
grid_2314,0.0,0.0,0.0,0.0,1427.0
grid_2315,0.0,0.0,0.0,0.0,1427.0
grid_2316,0.0,0.0,0.0,0.0,1427.0
grid_2317,0.0,0.0,0.0,0.0,1427.0
grid_2318,0.0,0.0,0.0,0.0,1427.0
grid_2319,0.0,0.0,0.0,0.0,1427.0
grid_2320,0.0,0.0,0.0,0.0,1427.0
grid_2321,0.0,0.0,0.0,0.0,1427.0
grid_2322,0.0,0.0,0.0,0.0,1427.0
grid_2323,0.0,0.0,0.0,0.0,1427.0
grid_2324,0.0,0.0,0.0,0.0,1427.0
grid_2325,0.0,0.0,0.0,0.0,1427.0
grid_2326,0.0,0.0,0.0,0.0,1427.0
grid_2327,0.0,0.0,0.0,0.0,1427.0
grid_2328,0.0,0.0,0.0,0.0,1427.0
grid_2329,0.0,0.0,0.0,0.0,1427.0
grid_2330,0.0,0.0,0.0,0.0,1427.0
grid_2331,0.0,0.0,0.0,0.0,1427.0
grid_2332,0.0,0.0,0.0,0.0,1427.0
grid_2333,0.0,0.0,0.0,0.0,1427.0
grid_2334,0.0,0.0,0.0,0.0,1427.0
grid_2335,0.0,0.0,0.0,0.0,1427.0
grid_2336,0.0,0.0,0.0,0.0,1427.0
grid_2337,0.0,0.0,0.0,0.0,1427.0
grid_2338,0.0,0.0,0.0,0.0,1427.0
grid_2339,0.0,0.0,0.0,0.0,1427.0
grid_2340,0.0,0.0,0.0,0.0,1427.0
grid_2341,0.0,0.0,0.0,0.0,1427.0
grid_2342,0.0,0.0,0.0,0.0,1427.0
grid_2343,0.0,0.0,0.0,0.0,1427.0
grid_2344,0.0,0.0,0.0,0.0,1427.0
grid_2345,0.0,0.0,0.0,0.0,1427.0
grid_2346,0.0,0.0,0.0,0.0,1427.0
grid_2347,0.0,0.0,0.0,0.0,1427.0
grid_2348,0.0,0.0,0.0,0.0,1427.0
grid_2349,0.0,0.0,0.0,0.0,1427.0
grid_2350,0.0,0.0,0.0,0.0,1427.0
grid_2351,0.0,0.0,0.0,0.0,1427.0
grid_2352,0.0,0.0,0.0,0.0,1427.0
grid_2353,0.0,0.0,0.0,0.0,1427.0
grid_2354,0.0,0.0,0.0,0.0,1427.0
grid_2355,0.0,0.0,0.0,0.0,1427.0
grid_2356,0.0,0.0,0.0,0.0,1427.0
grid_2357,0.0,0.0,0.0,0.0,1427.0
grid_2358,0.0,0.0,0.0,0.0,1427.0
grid_2359,0.0,0.0,0.0,0.0,1427.0
grid_2360,0.0,0.0,0.0,0.0,1427.0
grid_2361,0.0,0.0,0.0,0.0,1427.0
grid_2362,0.0,0.0,0.0,0.0,1427.0
grid_2363,0.0,0.0,0.0,0.0,1427.0
grid_2364,0.0,0.0,0.0,0.0,1427.0
grid_2365,0.0,0.0,0.0,0.0,1427.0
grid_2366,0.0,0.0,8.674789075852626e-285,0.0,1304.0
grid_2367,0.0,0.0,6.660141828054419e-224,0.0,1101.0
grid_2368,0.0,0.0,6.20046801821097e-171,0.0,919.0
grid_2369,0.0,0.0,6.999739961846501e-126,0.0,726.0
grid_2370,0.0,0.0,9.581991505649619e-89,0.0,567.0
grid_2371,0.0,0.0,1.5905454993639083e-59,0.0,421.0
grid_2372,0.0,0.0,3.201495186295935e-38,0.0,318.0
grid_2373,0.0,0.0,7.814047550479779e-25,0.0,243.0
grid_2374,0.0,0.0,2.4756890916748554e-19,0.0,187.0
grid_2375,0.0,0.0,8.88489256128832e-22,0.0,217.0
grid_2376,0.0,0.0,3.913109536044215e-32,0.0,287.0
grid_2377,0.0,0.0,1.343468122210432e-51,0.0,386.0
grid_2378,0.0,0.0,8.596719665139864e-78,0.0,511.0
grid_2379,0.0,0.0,6.670441875392509e-112,0.0,675.0
grid_2380,0.0,0.0,6.276143776158221e-154,0.0,851.0
grid_2381,0.0,0.0,7.160570158898743e-204,0.0,1032.0
grid_2382,0.0,0.0,9.906466267299639e-262,0.0,1227.0
grid_2383,0.0,0.0,0.0,0.0,1427.0
grid_2384,0.0,0.0,0.0,0.0,1427.0
grid_2385,0.0,0.0,0.0,0.0,1427.0
grid_2386,0.0,0.0,0.0,0.0,1427.0
grid_2387,0.0,0.0,0.0,0.0,1427.0
grid_2388,0.0,0.0,0.0,0.0,1427.0
grid_2389,0.0,0.0,0.0,0.0,1427.0
grid_2390,0.0,0.0,0.0,0.0,1427.0
grid_2391,0.0,0.0,0.0,0.0,1427.0
grid_2392,0.0,0.0,0.0,0.0,1427.0
grid_2393,0.0,0.0,0.0,0.0,1427.0
grid_2394,0.0,0.0,0.0,0.0,1427.0
grid_2395,0.0,0.0,0.0,0.0,1427.0
grid_2396,0.0,0.0,0.0,0.0,1427.0
grid_2397,0.0,0.0,0.0,0.0,1427.0
grid_2398,0.0,0.0,0.0,0.0,1427.0
grid_2399,0.0,0.0,0.0,0.0,1427.0
grid_2400,0.0,0.0,0.0,0.0,1427.0
grid_2401,0.0,0.0,0.0,0.0,1427.0
grid_2402,0.0,0.0,0.0,0.0,1427.0
grid_2403,0.0,0.0,0.0,0.0,1427.0
grid_2404,0.0,0.0,0.0,0.0,1427.0
grid_2405,0.0,0.0,0.0,0.0,1427.0
grid_2406,0.0,0.0,0.0,0.0,1427.0
grid_2407,0.0,0.0,0.0,0.0,1427.0
grid_2408,0.0,0.0,0.0,0.0,1427.0
grid_2409,0.0,0.0,0.0,0.0,1427.0
grid_2410,0.0,0.0,0.0,0.0,1427.0
grid_2411,0.0,0.0,0.0,0.0,1427.0
grid_2412,0.0,0.0,0.0,0.0,1427.0
grid_2413,0.0,0.0,0.0,0.0,1427.0
grid_2414,0.0,0.0,0.0,0.0,1427.0
grid_2415,0.0,0.0,0.0,0.0,1427.0
grid_2416,0.0,0.0,0.0,0.0,1427.0
grid_2417,0.0,0.0,0.0,0.0,1427.0
grid_2418,0.0,0.0,0.0,0.0,1427.0
grid_2419,0.0,0.0,0.0,0.0,1427.0
grid_2420,0.0,0.0,0.0,0.0,1427.0
grid_2421,0.0,0.0,0.0,0.0,1427.0
grid_2422,0.0,0.0,0.0,0.0,1427.0
grid_2423,0.0,0.0,0.0,0.0,1427.0
grid_2424,0.0,0.0,0.0,0.0,1427.0
grid_2425,0.0,0.0,0.0,0.0,1427.0
grid_2426,0.0,0.0,0.0,0.0,1427.0
grid_2427,0.0,0.0,0.0,0.0,1427.0
grid_2428,0.0,0.0,0.0,0.0,1427.0
grid_2429,0.0,0.0,0.0,0.0,1427.0
grid_2430,0.0,0.0,0.0,0.0,1427.0
grid_2431,0.0,0.0,0.0,0.0,1427.0
grid_2432,0.0,0.0,0.0,0.0,1427.0
grid_2433,0.0,0.0,0.0,0.0,1427.0
grid_2434,0.0,0.0,0.0,0.0,1427.0
grid_2435,0.0,0.0,0.0,0.0,1427.0
grid_2436,0.0,0.0,0.0,0.0,1427.0
grid_2437,0.0,0.0,0.0,0.0,1427.0
grid_2438,0.0,0.0,0.0,0.0,1427.0
grid_2439,0.0,0.0,0.0,0.0,1427.0
grid_2440,0.0,0.0,0.0,0.0,1427.0
grid_2441,0.0,0.0,0.0,0.0,1427.0
grid_2442,0.0,0.0,0.0,0.0,1427.0
grid_2443,0.0,0.0,0.0,0.0,1427.0
grid_2444,0.0,0.0,0.0,0.0,1427.0
grid_2445,0.0,0.0,0.0,0.0,1427.0
grid_2446,0.0,0.0,0.0,0.0,1427.0
grid_2447,0.0,0.0,0.0,0.0,1427.0
grid_2448,0.0,0.0,0.0,0.0,1427.0
grid_2449,0.0,0.0,0.0,0.0,1427.0
grid_2450,0.0,0.0,0.0,0.0,1427.0
grid_2451,0.0,0.0,0.0,0.0,1427.0
grid_2452,0.0,0.0,0.0,0.0,1427.0
grid_2453,0.0,0.0,0.0,0.0,1427.0
grid_2454,0.0,0.0,0.0,0.0,1427.0
grid_2455,0.0,0.0,0.0,0.0,1427.0
grid_2456,0.0,0.0,0.0,0.0,1427.0
grid_2457,0.0,0.0,0.0,0.0,1427.0
grid_2458,0.0,0.0,0.0,0.0,1427.0
grid_2459,0.0,0.0,0.0,0.0,1427.0
grid_2460,0.0,0.0,0.0,0.0,1427.0
grid_2461,0.0,0.0,0.0,0.0,1427.0
grid_2462,0.0,0.0,0.0,0.0,1427.0
grid_2463,0.0,0.0,0.0,0.0,1427.0
grid_2464,0.0,0.0,0.0,0.0,1427.0
grid_2465,0.0,0.0,0.0,0.0,1427.0
grid_2466,0.0,0.0,0.0,0.0,1427.0
grid_2467,0.0,0.0,0.0,0.0,1427.0
grid_2468,0.0,0.0,0.0,0.0,1427.0
grid_2469,0.0,0.0,0.0,0.0,1427.0
grid_2470,0.0,0.0,0.0,0.0,1427.0
grid_2471,0.0,0.0,0.0,0.0,1427.0
grid_2472,0.0,0.0,0.0,0.0,1427.0
grid_2473,0.0,0.0,0.0,0.0,1427.0
grid_2474,0.0,0.0,0.0,0.0,1427.0
grid_2475,0.0,0.0,0.0,0.0,1427.0
grid_2476,0.0,0.0,0.0,0.0,1427.0
grid_2477,0.0,0.0,0.0,0.0,1427.0
grid_2478,0.0,0.0,0.0,0.0,1427.0
grid_2479,0.0,0.0,0.0,0.0,1427.0
grid_2480,0.0,0.0,0.0,0.0,1427.0
grid_2481,0.0,0.0,0.0,0.0,1427.0
grid_2482,0.0,0.0,0.0,0.0,1427.0
grid_2483,0.0,0.0,0.0,0.0,1427.0
grid_2484,0.0,0.0,0.0,0.0,1427.0
grid_2485,0.0,0.0,0.0,0.0,1427.0
grid_2486,0.0,0.0,0.0,0.0,1427.0
grid_2487,0.0,0.0,7.276144434938462e-274,0.0,1264.0
grid_2488,0.0,0.0,5.5863207133181795e-213,0.0,1073.0
grid_2489,0.0,0.0,5.200760556853992e-160,0.0,871.0
grid_2490,0.0,0.0,5.871165111228444e-115,0.0,691.0
grid_2491,0.0,0.0,8.037077738701265e-78,0.0,512.0
grid_2492,0.0,0.0,1.3341003086666935e-48,0.0,372.0
grid_2493,0.0,0.0,2.6853150179863057e-27,0.0,256.0
grid_2494,0.0,0.0,7.016149810824344e-14,0.0,151.0
grid_2495,243.0,133124.93,2.0765313426664192e-08,547.8392181069959,87.0
grid_2496,0.0,0.0,7.452372732013256e-11,0.0,118.0
grid_2497,0.0,0.0,3.243150374879927e-21,0.0,208.0
grid_2498,0.0,0.0,1.1268594562315478e-40,0.0,331.0
grid_2499,0.0,0.0,7.21066223089548e-67,0.0,464.0
grid_2500,0.0,0.0,5.594960074052135e-101,0.0,613.0
grid_2501,0.0,0.0,5.264235039084092e-143,0.0,803.0
grid_2502,0.0,0.0,6.006064499906087e-193,0.0,995.0
grid_2503,0.0,0.0,8.30923712040127e-251,0.0,1195.0
grid_2504,0.0,0.0,1.393955e-316,0.0,1405.0
grid_2505,0.0,0.0,0.0,0.0,1427.0
grid_2506,0.0,0.0,0.0,0.0,1427.0
grid_2507,0.0,0.0,0.0,0.0,1427.0
grid_2508,0.0,0.0,0.0,0.0,1427.0
grid_2509,0.0,0.0,0.0,0.0,1427.0
grid_2510,0.0,0.0,0.0,0.0,1427.0
grid_2511,0.0,0.0,0.0,0.0,1427.0
grid_2512,0.0,0.0,0.0,0.0,1427.0
grid_2513,0.0,0.0,0.0,0.0,1427.0
grid_2514,0.0,0.0,0.0,0.0,1427.0
grid_2515,0.0,0.0,0.0,0.0,1427.0
grid_2516,0.0,0.0,0.0,0.0,1427.0
grid_2517,0.0,0.0,0.0,0.0,1427.0
grid_2518,0.0,0.0,0.0,0.0,1427.0
grid_2519,0.0,0.0,0.0,0.0,1427.0
grid_2520,0.0,0.0,0.0,0.0,1427.0
grid_2521,0.0,0.0,0.0,0.0,1427.0
grid_2522,0.0,0.0,0.0,0.0,1427.0
grid_2523,0.0,0.0,0.0,0.0,1427.0
grid_2524,0.0,0.0,0.0,0.0,1427.0
grid_2525,0.0,0.0,0.0,0.0,1427.0
grid_2526,0.0,0.0,0.0,0.0,1427.0
grid_2527,0.0,0.0,0.0,0.0,1427.0
grid_2528,0.0,0.0,0.0,0.0,1427.0
grid_2529,0.0,0.0,0.0,0.0,1427.0
grid_2530,0.0,0.0,0.0,0.0,1427.0
grid_2531,0.0,0.0,0.0,0.0,1427.0
grid_2532,0.0,0.0,0.0,0.0,1427.0
grid_2533,0.0,0.0,0.0,0.0,1427.0
grid_2534,0.0,0.0,0.0,0.0,1427.0
grid_2535,0.0,0.0,0.0,0.0,1427.0
grid_2536,0.0,0.0,0.0,0.0,1427.0
grid_2537,0.0,0.0,0.0,0.0,1427.0
grid_2538,0.0,0.0,0.0,0.0,1427.0
grid_2539,0.0,0.0,0.0,0.0,1427.0
grid_2540,0.0,0.0,0.0,0.0,1427.0
grid_2541,0.0,0.0,0.0,0.0,1427.0
grid_2542,0.0,0.0,0.0,0.0,1427.0
grid_2543,0.0,0.0,0.0,0.0,1427.0
grid_2544,0.0,0.0,0.0,0.0,1427.0
grid_2545,0.0,0.0,0.0,0.0,1427.0
grid_2546,0.0,0.0,0.0,0.0,1427.0
grid_2547,0.0,0.0,0.0,0.0,1427.0
grid_2548,0.0,0.0,0.0,0.0,1427.0
grid_2549,0.0,0.0,0.0,0.0,1427.0
grid_2550,0.0,0.0,0.0,0.0,1427.0
grid_2551,0.0,0.0,0.0,0.0,1427.0
grid_2552,0.0,0.0,0.0,0.0,1427.0
grid_2553,0.0,0.0,0.0,0.0,1427.0
grid_2554,0.0,0.0,0.0,0.0,1427.0
grid_2555,0.0,0.0,0.0,0.0,1427.0
grid_2556,0.0,0.0,0.0,0.0,1427.0
grid_2557,0.0,0.0,0.0,0.0,1427.0
grid_2558,0.0,0.0,0.0,0.0,1427.0
grid_2559,0.0,0.0,0.0,0.0,1427.0
grid_2560,0.0,0.0,0.0,0.0,1427.0
grid_2561,0.0,0.0,0.0,0.0,1427.0
grid_2562,0.0,0.0,0.0,0.0,1427.0
grid_2563,0.0,0.0,0.0,0.0,1427.0
grid_2564,0.0,0.0,0.0,0.0,1427.0
grid_2565,0.0,0.0,0.0,0.0,1427.0
grid_2566,0.0,0.0,0.0,0.0,1427.0
grid_2567,0.0,0.0,0.0,0.0,1427.0
grid_2568,0.0,0.0,0.0,0.0,1427.0
grid_2569,0.0,0.0,0.0,0.0,1427.0
grid_2570,0.0,0.0,0.0,0.0,1427.0
grid_2571,0.0,0.0,0.0,0.0,1427.0
grid_2572,0.0,0.0,0.0,0.0,1427.0
grid_2573,0.0,0.0,0.0,0.0,1427.0
grid_2574,0.0,0.0,0.0,0.0,1427.0
grid_2575,0.0,0.0,0.0,0.0,1427.0
grid_2576,0.0,0.0,0.0,0.0,1427.0
grid_2577,0.0,0.0,0.0,0.0,1427.0
grid_2578,0.0,0.0,0.0,0.0,1427.0
grid_2579,0.0,0.0,0.0,0.0,1427.0
grid_2580,0.0,0.0,0.0,0.0,1427.0
