cluster_id,booking_count,total_revenue,centroid_lat,centroid_lon,avg_revenue_per_booking
114,1944,415197.08,40.5280654,-3.6388212,213.57874485596707
100,1927,129606.6,42.7268412663726,-7.023132801868188,67.25822522055009
92,1923,396922.24,36.74736048699948,-5.166367858606344,206.40782111284452
267,1893,305840.26,38.273058617591126,-0.5366215245113576,161.56379292128895
85,1893,335733.11,41.06983843365029,-2.6419830918119387,177.3550501848917
247,1835,968879.53,40.055140376512256,4.130464071389645,527.9997438692099
184,1830,1373208.74,42.39771710770492,-8.820245413551913,750.3872896174863
333,1809,655503.5,37.00310237529022,-1.9033357978441128,362.35682697622997
72,1790,577449.08,41.56061568100559,2.508668489944134,322.597251396648
181,1778,180678.38,36.984996,-5.9353156999999985,101.61888638920135
227,1756,158287.78,39.960278807004556,-4.827901691343963,90.14110478359909
64,1744,867780.82,38.73259590000001,1.4156941,497.580745412844
