hotel_id,avg_price_premium,median_residual_pct,diagnosis,n_months,avg_revpar,avg_peer_revpar,avg_n_peers,market_segment,city
24706,0.002417335799773571,-0.6618274021239478,OVERPRICING,5,32.82703269085332,104.10890807325384,4.4,Coastal/Resort,barcelona
18845,-0.11665719570348537,-0.17208071045813628,OVERPRICING,13,17.580071823074817,22.810838119063305,10.307692307692308,Coastal/Resort,other
20656,0.5716006406847214,0.7308577643990576,UNDERPRICING,3,14.629774722978471,6.953419485719581,1.0,Coastal/Resort,other
21033,0.7658600392413344,-0.4199332502002362,OVERPRICING,5,13.57354860958457,27.088314364916123,10.2,Provincial/Regional,other
24670,0.6691414213059932,0.003322105626731937,FAIR,7,108.20276175226486,80.05864864045924,10.142857142857142,Coastal/Resort,other
24720,0.09179980694541251,-0.4323809241818719,OVERPRICING,6,7.451273359158439,14.10065076904947,11.833333333333334,Coastal/Resort,other
24828,0.10705196890443405,0.14743482567140437,FAIR,8,42.64996503012048,39.37653072540741,7.0,Coastal/Resort,other
21925,-0.22969975915154842,1.4707305164063482,UNDERPRICING,6,35.002514002404816,12.480186195990555,47.666666666666664,Provincial/Regional,other
23414,0.1534559301345021,-0.40204240581099576,OVERPRICING,8,8.88890718508279,18.354146283342157,5.0,Provincial/Regional,other
24928,0.21286280031394994,-0.0640246877683816,FAIR,10,21.423146771305824,14.894614615873493,5.8,Coastal/Resort,other
9659,0.20766567026427452,1.039319808237287,UNDERPRICING,25,79.1835005068139,27.536746429037112,9.2,Coastal/Resort,other
11652,0.7039578158106103,0.04949019648330197,FAIR,20,23.61463560464233,15.50636317623907,24.4,Provincial/Regional,other
26203,1.674212443152171,1.0234201994614378,UNDERPRICING,6,51.36416824529048,21.718227751893657,2.8333333333333335,Coastal/Resort,other
15350,0.3762678695485615,0.03227736743219958,FAIR,17,52.80666942074895,41.62639699379625,8.941176470588236,Coastal/Resort,other
26872,-0.10668484261666086,-0.13276729456440944,FAIR,6,24.47940940870557,43.966634738350756,17.166666666666668,Coastal/Resort,other
23635,0.31041511235920166,-0.024840163821427626,FAIR,8,85.28404225327841,68.1295968380948,4.0,Urban/Madrid,madrid
9811,-0.29724211749123075,-0.03682260039014869,FAIR,8,22.88925832748413,25.347583070175435,1.25,Provincial/Regional,other
19266,-0.2708180401661574,-0.060583599038828845,FAIR,13,16.18578292776431,20.263045035616212,7.076923076923077,Coastal/Resort,other
16036,-0.43351933295366274,-0.11318893952565777,FAIR,13,24.675800033427095,42.27849336365859,3.076923076923077,Provincial/Regional,other
7634,0.17723768420977007,0.7486681785037257,UNDERPRICING,9,15.483870506286621,8.911511302882664,33.333333333333336,Provincial/Regional,other
9669,-0.08386937159821878,-0.7997730214066243,OVERPRICING,15,2.2726107553169133,17.7419351413846,6.6,Provincial/Regional,other
22953,0.427200450889287,0.20389929488692626,UNDERPRICING,4,34.47708236024777,24.180556145102223,1.0,Provincial/Regional,malaga
12793,-0.11378515059585667,-0.6212602265007355,OVERPRICING,4,11.696832330511166,37.61845448722649,4.75,Coastal/Resort,other
8118,-0.03662711205965702,-0.405541631221501,OVERPRICING,6,15.940523718483746,24.69057048719663,11.166666666666666,Provincial/Regional,other
4950,0.006964250639646369,-0.2295608201452829,OVERPRICING,24,23.794259448080137,34.44896837734995,11.166666666666666,Coastal/Resort,other
6358,-0.37357001828591985,-0.24933708337620447,OVERPRICING,20,27.404472890694933,46.048672129443716,19.85,Provincial/Regional,other
7226,1.0935807781481917,2.3839285735445475,UNDERPRICING,8,37.39245342222549,16.02954783950533,2.875,Coastal/Resort,other
7088,-0.39829283379785474,-0.4325535215223277,OVERPRICING,21,6.76544099368664,14.658052418275819,26.904761904761905,Coastal/Resort,other
12629,-0.16411753614076918,-0.5942494105110382,OVERPRICING,8,9.55692648591588,23.280236558444983,3.25,Coastal/Resort,other
8696,-0.5133051216590527,0.25204363614706693,UNDERPRICING,24,7.352340993183711,11.7086321499975,23.958333333333332,Coastal/Resort,other
10906,-0.41657273325127764,-0.5714147685230019,OVERPRICING,9,9.875806157290935,23.55049397892366,10.777777777777779,Coastal/Resort,other
12461,-0.08709273018253441,-0.49791529097986587,OVERPRICING,4,25.92906374338269,54.186953375689114,8.0,Coastal/Resort,other
12944,-0.11673590174824845,-0.15447616081617732,OVERPRICING,14,48.52647478408514,61.65051746009473,5.0,Coastal/Resort,other
12623,0.3396705809865324,-0.2758539811782059,OVERPRICING,3,8.30066692662441,9.471863414049148,38.0,Provincial/Regional,other
13794,0.21708143635998306,1.439353852394106,UNDERPRICING,16,67.08514082126337,34.963089724605155,2.9375,Provincial/Regional,other
19925,1.7254682524029077,1.057702692227275,UNDERPRICING,8,70.46866999434573,35.13469748751042,6.5,Coastal/Resort,other
14904,0.02643748438353703,0.14986663758911303,FAIR,17,15.318386640250687,14.619088616805023,13.529411764705882,Provincial/Regional,other
20826,0.23477166868317742,1.48694149521669,UNDERPRICING,9,88.62789133028564,15.282463572720685,7.888888888888889,Coastal/Resort,other
18259,-0.09078048503089355,0.44090331587701204,UNDERPRICING,14,104.35716278853161,82.31631406827407,11.0,Coastal/Resort,other
19654,-0.07543817459743048,-0.5185266289112724,OVERPRICING,7,23.064515441656113,40.882740717083216,20.857142857142858,Provincial/Regional,other
19633,-0.2586747267371957,-0.26258940724310076,OVERPRICING,4,41.77419230341911,99.89072928108871,10.0,Coastal/Resort,other
24359,2.2913459508390366,3.54327429558105,UNDERPRICING,4,121.37500497822961,106.03267140311311,10.75,Coastal/Resort,other
22991,-0.44838455476753347,0.2902522035081595,UNDERPRICING,5,34.4425796186924,44.50193415760994,2.8,Coastal/Resort,other
25436,1.2032421080776246,4.783654795330873,UNDERPRICING,3,258.06450843811035,47.33981425736631,1.3333333333333333,Provincial/Regional,other
25841,0.0820736937335624,-0.11910386457400685,FAIR,7,15.097176969423893,21.61271551792296,11.142857142857142,Coastal/Resort,other
10243,-0.6591355901875205,-0.13135649567826987,FAIR,23,6.5915787774013435,13.140593272151987,8.73913043478261,Coastal/Resort,other
26175,0.227917338804404,-0.7685363647327114,OVERPRICING,4,3.1566820247098804,12.9985532208619,24.0,Urban/Madrid,other
25859,-0.10311676778132704,-0.5076317755836934,OVERPRICING,8,17.699990315778493,30.121890738330038,11.375,Coastal/Resort,other
6400,-0.256061955356373,-0.6050101982822793,OVERPRICING,6,6.798588676657528,23.78958689942956,6.5,Provincial/Regional,other
7605,0.8528566842852532,-0.7990099947186527,OVERPRICING,5,12.077418994903566,50.11997416554836,9.8,Coastal/Resort,other
10019,-0.2605294319168117,-0.020732527232321,FAIR,23,55.205637469813226,67.3170655372325,7.260869565217392,Urban/Madrid,madrid
28167,-0.01880299445429264,-0.7271062211793359,OVERPRICING,3,9.477419072389601,43.0745350979241,10.0,Provincial/Regional,other
2385,1.039364278095367,2.370738204255851,UNDERPRICING,17,49.00268777101963,11.78765419324239,10.647058823529411,Coastal/Resort,other
24420,-0.2700228801560617,0.5510943316224871,UNDERPRICING,10,35.92096307953041,44.83057296873551,11.5,Coastal/Resort,other
12652,0.056371692102973284,-0.061717957582474614,FAIR,20,69.63343747735895,70.18691066176424,8.0,Urban/Madrid,madrid
13107,0.2823834196891193,0.7567337351675225,UNDERPRICING,21,26.569891681273777,15.765371286786266,23.80952380952381,Provincial/Regional,other
25100,-0.27134954698474467,1.3620228658025684,UNDERPRICING,10,38.98283216719969,21.309290445986868,11.4,Coastal/Resort,other
14095,-0.45450967838567286,-0.1077631418866432,FAIR,17,15.18572662930597,28.472968861389724,10.764705882352942,Coastal/Resort,other
14160,-0.24256900570530934,-0.8260000336004569,OVERPRICING,7,8.400000438094139,44.749309219632835,1.8571428571428572,Urban/Madrid,madrid
14347,-0.06910030778651421,0.35601550753524097,UNDERPRICING,16,41.39359272022945,26.96002398986137,8.875,Coastal/Resort,other
16565,0.71420077585975,0.9446018635567679,UNDERPRICING,14,62.283784523612006,30.412661200814384,2.642857142857143,Provincial/Regional,other
19186,-0.3176451478024408,1.7043529504674617,UNDERPRICING,13,59.35612726330757,37.59704119488597,4.615384615384615,Provincial/Regional,other
8026,-0.1846112722287213,-0.38485738787152746,OVERPRICING,19,13.899113164842127,26.68960011363029,7.631578947368421,Coastal/Resort,other
20467,0.2567935842253664,-0.06124352636300283,FAIR,10,25.075077667822015,25.843903279524973,10.5,Coastal/Resort,other
22508,-0.05416932397092252,-0.3738982362659561,OVERPRICING,8,9.92953611259468,16.162723833943407,26.125,Provincial/Regional,other
23214,-0.153008576058175,0.46203729618827044,UNDERPRICING,11,135.7459406549164,89.44444537162781,7.090909090909091,Coastal/Resort,other
23443,-0.32147253317731794,-0.3786383125963906,OVERPRICING,7,14.798709236383438,32.83442169030685,18.142857142857142,Coastal/Resort,other
23073,-0.19705644512880063,-0.2922502068063013,OVERPRICING,9,14.492344433237676,19.76422038024817,10.88888888888889,Provincial/Regional,other
24570,0.6352943512056564,1.3883128920142918,UNDERPRICING,9,39.660733118427515,13.561360977176163,29.444444444444443,Coastal/Resort,other
23041,0.0326450912556967,-0.47351097050194746,OVERPRICING,6,17.190921146656784,30.410027040337166,10.666666666666666,Coastal/Resort,other
25265,0.0316129988861403,-0.9011895446694691,OVERPRICING,3,5.866451709061862,56.06783577549342,1.0,Urban/Madrid,madrid
26786,0.8835697867955937,0.26151694441177115,UNDERPRICING,3,225.80644488334656,129.37499731779099,13.666666666666666,Coastal/Resort,other
26643,-0.0831120516352687,-0.5730806642122459,OVERPRICING,3,18.516667218506335,41.92300062470138,14.333333333333334,Urban/Madrid,other
27560,-0.6110160943735473,-0.19640402872830057,OVERPRICING,3,5.913333421448866,15.202000226527451,8.666666666666666,Provincial/Regional,other
6120,-0.40909913199437664,-0.9046053048966767,OVERPRICING,6,1.204315597967555,23.02902715439058,11.0,Coastal/Resort,other
8959,0.4972085496815584,-0.7859827935260728,OVERPRICING,6,4.832616582140327,23.67413191333036,6.5,Provincial/Regional,other
9089,-0.12194933287869325,0.5156182196135053,UNDERPRICING,25,51.992579635375,37.509479134099834,9.04,Coastal/Resort,other
9981,0.19002985321732777,1.0371007858492782,UNDERPRICING,23,40.09354658498139,17.251423185362533,17.217391304347824,Provincial/Regional,other
10058,0.6990822552761388,0.09101789281639283,FAIR,20,30.122102509796758,20.877513209515293,6.1,Coastal/Resort,other
15126,0.5738399718892483,0.40806219038028196,UNDERPRICING,15,48.36033525500033,30.786564273201478,12.2,Provincial/Regional,other
11069,-0.1719108796046139,-0.38958303915202397,OVERPRICING,4,21.167832355621833,27.251797686991985,3.0,Coastal/Resort,other
11152,-0.25593302925975914,-0.49479764073552995,OVERPRICING,9,15.76774169318378,36.027126323209906,18.333333333333332,Provincial/Regional,other
11146,-0.37456326158801023,0.04710506921692587,FAIR,21,22.98816037183607,19.34217926768078,26.19047619047619,Coastal/Resort,other
14139,-0.01577581735747473,-0.05942111942822345,FAIR,19,17.794478551995972,19.92410836473518,7.7894736842105265,Coastal/Resort,other
18404,2.3518331477184136,24.52623797621064,UNDERPRICING,6,101.57040217556809,35.94913505552417,1.6666666666666667,Provincial/Regional,sevilla
24600,0.10168718070316224,3.583716735551711,UNDERPRICING,8,61.15352468914412,14.766066790866914,13.375,Provincial/Regional,other
7076,-0.23614121076703182,0.06881575944320974,FAIR,25,21.571133031909216,30.79846718081375,10.68,Coastal/Resort,other
12351,-0.19689756832760621,-0.5159156334799011,OVERPRICING,8,13.528745306356708,38.632683843268396,18.25,Provincial/Regional,other
14950,-0.2098646805186235,0.2308693337999061,UNDERPRICING,16,96.27354551792146,94.98095492017623,7.875,Coastal/Resort,other
16399,-0.01702035564167959,-0.43057458189069603,OVERPRICING,15,8.24999975413084,13.768783598606076,11.666666666666666,Provincial/Regional,other
17710,-0.4752336929823836,1.2219495002922884,UNDERPRICING,14,24.188501024115038,18.04250611707604,4.357142857142857,Provincial/Regional,other
20579,1.30913448882566,1.639312035785689,UNDERPRICING,7,94.66870685607195,32.29086549566155,3.0,Coastal/Resort,other
23758,-0.5605297848118292,0.36275223229122633,UNDERPRICING,11,29.196127829139613,35.71408152413266,12.818181818181818,Coastal/Resort,other
