hotel_id,median_price_premium,median_residual_pct,median_revpar,median_peer_revpar,avg_n_peers,n_periods,diagnosis
10303,0.5383954554312287,4.547461383841953,48.24392328767123,7.390163293483197,95.5,2,UNDERPRICING
10312,0.48289000411478983,-0.3195347100527264,1.004928082191781,1.3424109218146105,56.625,8,OVERPRICING
10314,-0.07230131249765419,3.0915477398040307,11.200187214611873,3.6058503093772236,39.0,6,UNDERPRICING
10315,0.14903018245411978,5.157855742965383,35.56917808219178,5.373319403243897,49.5,2,UNDERPRICING
10321,-0.46748639108051815,-0.9507650998693555,0.03346379647749511,1.1181506849315068,48.0,3,OVERPRICING
10328,0.2980871766296881,1.931826869615004,17.96869006849315,5.373319403243897,49.5,2,UNDERPRICING
10330,0.19881316944539185,0.3523257475053108,6.693213470319636,4.64768990511675,60.5,4,UNDERPRICING
10345,0.024526464312808978,0.9241426453681941,7.300381604696674,3.2654517479740828,60.75,4,UNDERPRICING
10364,0.3812295136798448,-0.9167108521783379,0.09753424657534246,1.000366084081247,119.0,1,OVERPRICING
10382,0.3391586378719895,1.1568514945143904,12.44122374429224,5.794296334839921,122.2,5,UNDERPRICING
10396,-0.00924072857589646,6.0494890303627145,31.158899151989566,5.142533706299973,111.25,4,UNDERPRICING
10406,-0.40078188090627764,0.43345814491492934,4.561963470319634,4.264340625837161,70.16666666666667,6,UNDERPRICING
10411,0.1308956014838368,0.04261340202266978,3.1267123287671232,1.3568720930826172,87.0,3,FAIR
10413,-0.014371629522789798,0.03367031606920037,5.156356164383562,3.708041407251927,73.66666666666667,6,FAIR
10416,0.4097802168845206,0.00519193100804187,4.759257229832572,4.065599046196744,65.42857142857143,7,FAIR
10417,0.4510951143951072,1.3184519239831436,6.700684931506849,2.456543067557695,2.6666666666666665,3,UNDERPRICING
10419,-0.18611580028422864,9.237754214083921,17.665123287671232,2.1326493328891094,4.5,2,UNDERPRICING
10423,0.4292961407081747,-0.8157846679285712,0.2785388127853881,2.6740879197888616,48.0,5,OVERPRICING
10425,-0.2875612594156609,0.05748608953568268,3.980406066536204,3.7434148215424736,97.5,4,FAIR
10440,0.20850250251653213,5.593981799984968,12.280397260273975,8.30178393705819,7.5,2,UNDERPRICING
10441,-0.22050088316472571,2.0175158960216875,8.615479452054796,3.3673196272401924,78.0,2,UNDERPRICING
10447,0.1927945205479452,-0.586729257121698,2.168717310087173,2.0920263012242106,42.8,5,OVERPRICING
10448,2.0071261916952334,-0.28573997052391753,0.6246575342465753,1.652704752167795,5.0,2,OVERPRICING
10453,-0.26913697269886294,0.014020815116566068,3.527362671232877,3.358121975328844,109.875,8,FAIR
10455,0.6170133560670645,4.225330900525692,31.17956164383562,4.899315068493151,27.0,1,UNDERPRICING
10457,0.22075245907535432,1.1696971285095288,11.65904109589041,4.544313156987423,90.0,5,UNDERPRICING
10458,-0.0656785436627359,2.788413731433244,19.700195694716243,5.419208490091419,120.5,2,UNDERPRICING
10471,0.40436100777503414,1.5373156933650944,15.398520547945205,5.79712143334447,128.0,2,UNDERPRICING
10472,0.6891264101183386,0.7553336088575567,5.6570200913242,3.166170356911097,57.07692307692308,13,UNDERPRICING
10474,0.40569948431514785,3.4402309438156395,17.950628614916287,2.5907403245494285,54.75,4,UNDERPRICING
10475,-0.03005571378449218,-0.13517290969721094,1.3023972602739726,1.57964812337621,48.416666666666664,12,FAIR
10497,-0.4899285250162443,-0.9706384469051105,0.062267449445531635,2.0848665023154145,87.33333333333333,3,OVERPRICING
10499,-0.14012734728381254,1.0917034265629617,7.4389206621004575,5.5344544603373516,82.4,5,UNDERPRICING
10500,-0.2762393391103017,1.3038233297623858,7.545713574097136,4.661001994738627,77.0,4,UNDERPRICING
10501,0.08508892956604107,-0.4995239328180446,2.389041095890411,5.522174277016743,51.55555555555556,9,OVERPRICING
10510,-0.23778781494806872,-0.4408388256087283,1.324450532724505,4.731728081879079,57.72222222222222,18,OVERPRICING
10521,-0.05132886543830352,0.5391617808557769,8.0109600456621,4.6941900324035535,77.0,4,UNDERPRICING
10523,0.13830794889296588,3.705224613867437,16.65843287671233,3.253290010074208,86.5,2,UNDERPRICING
10535,0.14492140556128907,-0.7183843374063604,0.3377283105022831,2.7855369526154004,5.333333333333333,6,OVERPRICING
10541,-0.08970964212080605,-0.02788394353593762,3.6319178082191783,4.808474358728073,44.111111111111114,9,FAIR
10545,-0.23891894137634417,6.563157495967076,12.697651826484018,1.9322950400523917,94.0,4,UNDERPRICING
10557,-0.4047663939990306,1.2891632696590238,28.1706301369863,17.793490348692405,2.0,1,UNDERPRICING
10570,-0.017420550067343048,0.38999549456511495,10.43706697108067,6.439869616557424,5.5,4,UNDERPRICING
10575,-0.2171570191896274,-0.7462305699018401,0.7303686176836863,3.735595847852362,103.0,2,OVERPRICING
10587,-0.27184595038619097,3.0341666474947595,16.380633072407043,4.74748692199572,94.5,4,UNDERPRICING
10591,0.35798989318956675,-0.400793581662102,4.013676614481409,5.570825121069748,93.2,10,OVERPRICING
10593,0.7485919901724574,-0.9341399507525423,0.16594911937377693,3.6309308343519784,92.0,2,OVERPRICING
10601,0.07131663948829874,33.024668942297076,12.104173515981733,0.6869178082191781,3.0,2,UNDERPRICING
10603,-0.44410706490431007,-0.8020578077662517,0.3047081596188207,4.026177293382711,90.0,4,OVERPRICING
10604,-0.22630955461180957,1.2071720559394845,9.285806164383562,4.9030522337749405,117.0,2,UNDERPRICING
10611,-0.13419063289423616,1.5932076069043244,8.09782814445828,3.304403440087454,108.0,6,UNDERPRICING
10613,-0.26611844011014785,1.0037717296121194,2.6091207191780823,4.023307862649247,112.125,8,UNDERPRICING
10619,-0.22901501261003038,-0.5436128570689854,1.6520758693361435,4.3011515881378894,153.0,1,OVERPRICING
10620,-0.3919457489785978,-0.6787076716244689,0.6887671232876711,3.6992820246892237,105.0,4,OVERPRICING
10627,-0.1509487604111022,1.197508270451582,13.884037671232878,5.924137211743167,82.75,4,UNDERPRICING
10641,1.269899082746611,-0.8883812403799285,0.587573385518591,4.154028694090063,61.75,4,OVERPRICING
10642,0.15442659925055924,2.3227605665007567,14.737328767123289,10.320023499994951,9.2,5,UNDERPRICING
10648,-0.07026049522291762,-0.8976490292165499,0.15753424657534246,3.2116916257775023,5.6,5,OVERPRICING
10649,-0.4193373493975903,-0.07183239236732333,3.056088280060883,3.38508594736032,2.0,7,FAIR
10655,0.7453863548277845,-0.7765857707523559,4.01755005268704,4.061841704718417,2.0,3,OVERPRICING
10656,1.034702339863065,1.8052845745299162,9.238928082191782,1.841095890410959,62.4,5,UNDERPRICING
10660,1.036950947106304,0.7737938800249102,7.570164383561644,3.563655039307105,105.0,4,UNDERPRICING
10662,-0.023004527308815848,0.1644264112670137,5.0188420711426796,3.0711643835616433,19.6,5,UNDERPRICING
10669,-0.1478340905341022,2.1252444312641146,9.882189334637966,3.7163801942449344,64.83333333333333,6,UNDERPRICING
10675,-0.057420036821926035,4.102454276500032,26.785031963470317,5.768757626445363,128.0,2,UNDERPRICING
10714,0.7176794328734613,-0.8685000867280235,1.096109589041096,6.806762305396757,93.0,1,OVERPRICING
10721,0.058572195766831606,1.189670037172479,7.127301369863013,3.2652709235856094,97.16666666666667,6,UNDERPRICING
10730,-0.4473276712410405,-0.751606200681352,0.40750729120636325,2.517900126428069,60.0,1,OVERPRICING
10743,0.13220836230749722,0.35623111929747686,5.26255403348554,3.350232493337697,118.75,4,UNDERPRICING
10756,0.31107094888998144,2.1764023221594444,13.857830479452055,4.877425008951273,9.0,6,UNDERPRICING
10758,0.02343166330203767,0.5480472348025665,9.913473363774735,6.0935913146185126,55.166666666666664,6,UNDERPRICING
10764,-0.2099072925087808,0.902240230089566,26.760657534246572,16.426269342850432,6.0,1,UNDERPRICING
10777,0.08641750666573644,-0.1999953564231856,5.098108758821088,5.395891887027129,119.5,6,OVERPRICING
10780,-0.34252174341021935,0.5160702708339212,1.3530243531202437,2.3512306145132085,56.42857142857143,7,UNDERPRICING
10783,-0.05735542936655629,-0.8155523836104455,1.0722291407222915,6.028586619885132,115.0,1,OVERPRICING
10805,0.3720595939002278,1.0880892503925872,7.970431506849314,3.3024003021756645,18.5,2,UNDERPRICING
10807,0.25627898257517195,-0.44862646727490224,1.9932750263435195,4.5828130347416245,87.44444444444444,9,OVERPRICING
10819,0.1437129406166805,0.03293023404804363,5.501743639921722,4.171329696841352,67.75,4,FAIR
10820,-0.06984213640832371,0.5119247503238629,8.574990733279613,5.9907950022617396,108.0,4,UNDERPRICING
10821,0.22663261344154892,-0.9348009720074749,0.10273972602739725,1.4127104508226427,100.0,1,OVERPRICING
10840,-0.405534137401195,0.5658800116716143,3.645753424657534,3.358121975328844,86.5,2,UNDERPRICING
10847,-0.055781934141467995,0.3591625752016949,4.397746575342466,3.404245788282625,78.0,2,UNDERPRICING
10850,-0.24274092980930873,0.48007675081710177,8.861159491193739,6.025810896944045,108.0,4,UNDERPRICING
10851,-0.3732206511165081,3.243767986047705,16.549463262764633,5.419208490091419,120.5,2,UNDERPRICING
10861,0.05584118925155156,-0.9053445505152957,0.29232334474885846,4.503963187365187,74.1875,16,OVERPRICING
10893,1.1502830175979588,-0.9246376064930366,0.2232876712328767,2.55218253558529,2.0,1,OVERPRICING
10895,-0.4561134158690752,-0.8096885895226131,0.6082191780821917,4.371800391389432,76.0,3,OVERPRICING
10906,-0.38961339621713875,2.3795610903466913,14.319853881278538,6.005837236413869,115.0,1,UNDERPRICING
10907,-0.6004224974131196,3.0482088858010936,3.6445547945205483,1.4237605227028096,15.333333333333334,6,UNDERPRICING
10911,1.278160105967308,1.0038444910737092,2.506849315068493,1.7888045003224455,142.5,2,UNDERPRICING
10997,1.1451070854982242,-0.4197331449907753,4.432077625570776,8.517921447757184,2.25,4,OVERPRICING
11023,0.08943267788743531,-0.3270409094651623,1.283445479452055,2.09770850229926,90.83333333333333,6,OVERPRICING
11040,-0.3467440832895431,-0.4894312067742476,5.098958649076913,10.302616510894746,4.0,6,OVERPRICING
11041,0.7370794685255195,8.910285730766187,19.2601301369863,1.5206377742870727,35.5,2,UNDERPRICING
11042,-0.3613608345427831,0.9184330763267129,11.947435616438355,8.520005532089485,94.0,1,UNDERPRICING
11051,0.0037466399492277497,1.0161117404147533,6.981082191780822,3.1117070232659274,63.625,8,UNDERPRICING
11052,-0.2202765698820582,1.944275659529493,14.501664383561643,5.9764977595746425,71.5,4,UNDERPRICING
11063,-0.10964109987354104,0.8331833513488781,7.6476712328767125,4.488667397260274,54.666666666666664,3,UNDERPRICING
11065,-0.023474419309792965,0.029607416299756315,3.7851565557729945,4.118522009262803,114.375,8,FAIR
11067,-0.13495274479320804,1.043421630122893,3.7647753424657533,5.5344544603373516,57.333333333333336,9,UNDERPRICING
11068,-0.12588942307692302,0.2844356594076179,1.4868602739726027,1.3568720930826172,56.857142857142854,7,UNDERPRICING
11069,0.12966911726329985,-0.02295744333102495,2.1659623287671232,4.287728201770733,35.0,4,FAIR
11070,-0.13766316294974457,0.13630775678752918,2.126063926940639,2.534629691175836,97.0,4,FAIR
11071,-0.2623556210462224,0.39402346982769193,3.4814611872146126,1.7606159561195824,101.0,3,UNDERPRICING
11086,-0.1164559306557095,1.2420026549606855,9.179150097847359,3.7425536203455536,87.75,4,UNDERPRICING
11087,0.08403529161383408,12.222231406593242,49.720301369863016,3.5895086168802472,25.0,3,UNDERPRICING
11105,0.04985316907288494,-0.585155672749907,1.524437096520233,3.7893812241525007,41.85,20,OVERPRICING
11114,0.040145791631553664,-0.09588159682576283,2.8879595564253098,5.03965419455897,63.23076923076923,13,FAIR
11123,0.44450028135239217,-0.767852654446533,1.4384461187214612,4.805183765578954,126.5,6,OVERPRICING
11139,0.08538689820812985,1.2252568431649928,11.612082191780821,4.977804510524558,107.0,1,UNDERPRICING
11146,0.11999073414112603,0.028933824527434933,4.305060273972602,5.385449917174423,109.6,5,FAIR
11152,-0.2797584015291578,0.13986674447332703,5.012876712328767,5.417881579015599,87.0,2,FAIR
11162,-0.18883893420673065,0.2657230020634387,4.839694716242662,5.689000858698,87.28571428571429,7,UNDERPRICING
11163,0.44725721832529264,2.0447068457846465,10.660650684931506,2.9464425673461356,66.0,1,UNDERPRICING
11166,0.06985765636314743,-0.23400720232927744,1.4814090019569472,1.9777566073266735,134.5,4,OVERPRICING
11168,-0.32998797509803296,-0.1978025936259645,1.2005707762557078,3.404245788282625,43.5,4,OVERPRICING
11182,-0.47959463160777865,-0.5552487659425298,0.35616438356164387,1.2911431146359047,18.0,1,OVERPRICING
11190,0.07296321481757637,1.1712153271145134,8.163085616438355,3.687130466914367,73.66666666666667,6,UNDERPRICING
11191,-0.28161456544736435,1.0873377776217634,2.661784735812133,3.5952886497064576,70.0,11,UNDERPRICING
11195,0.3493343279222151,1.9754595130658033,20.07626198630137,5.815607614544757,103.0,2,UNDERPRICING
11197,-0.042231750640625836,2.029373597819011,16.537420864270178,5.647744492036762,93.0,4,UNDERPRICING
11198,-0.030123532873713645,1.1690778084651279,9.53677808219178,4.479282015530151,82.0,1,UNDERPRICING
11213,-0.04481268117393067,0.09946790105620756,4.391547945205479,6.906536413959562,8.625,8,FAIR
11216,-0.09297215320959126,0.01277858882587743,2.846639269406392,2.5115629299042044,56.0,2,FAIR
11227,-0.3602707799930446,-0.31812238772238866,1.2566324200913241,2.517900126428069,70.0,3,OVERPRICING
11232,0.11543999799659406,-0.11606249721041484,3.389783105022831,3.604424150177575,85.0,1,FAIR
11248,0.19954813153541784,-0.1673323353839054,2.6497374429223743,3.0035941890599878,55.5,4,OVERPRICING
11252,-0.1038409621030544,2.410538763892843,21.844801369863017,5.874035426182257,108.0,4,UNDERPRICING
11257,0.38190934483080896,0.5690681830650982,33.24735844748859,19.219157157584355,9.0,4,UNDERPRICING
11259,0.013512411604835212,1.3443070720822732,11.286910197869103,3.5751618886221737,105.0,4,UNDERPRICING
11271,1.0248654953467553,-0.6977456759310338,1.2301978691019786,2.5377702845100107,80.8,5,OVERPRICING
11273,0.1751669398941414,0.613069625618456,4.4193737769080235,1.9916401692734835,134.5,4,UNDERPRICING
11274,-0.19314989677528957,0.8332002269338756,4.9101853344077355,3.271596695555028,93.33333333333333,6,UNDERPRICING
11328,-0.2426258503172551,2.655994104330066,12.087114155251141,3.327953354369251,42.0,4,UNDERPRICING
11333,-0.2467094532724456,-0.5681067907293992,2.440376712328767,5.9127625200075355,117.5,6,OVERPRICING
11334,-0.17048192389610056,-0.13571460855422474,3.2092949165967757,3.709315283061005,68.875,8,FAIR
11335,0.3155831846734855,2.6524041725152854,23.733712328767123,5.752111648608658,128.0,2,UNDERPRICING
11336,-0.43073864359675645,0.5453538890026791,6.183518835616439,5.419208490091419,101.83333333333333,6,UNDERPRICING
11343,0.1566778786872391,-0.8038857657043068,0.3116438356164383,1.4656997397387233,44.0,1,OVERPRICING
11349,-0.06901650625390454,-0.5090825749848749,1.3471750380517504,3.765077976817703,61.0,7,OVERPRICING
11380,0.35257830667277007,-0.34708462166496934,4.050468797564688,5.134975853191262,65.5,6,OVERPRICING
11402,-0.15185956969477385,-0.8525486740099926,0.19123287671232878,1.4457404239952387,72.0,2,OVERPRICING
11406,-0.6261760539504375,2.930792440759787,8.509802511415526,4.595178906918417,2.25,4,UNDERPRICING
11415,-0.495666993865811,-0.6698694069813426,0.3444657534246575,3.4703777708044243,73.5,2,OVERPRICING
11420,-0.14184726882497134,0.6805000095819711,5.731213307240704,5.909939457253582,78.16666666666667,6,UNDERPRICING
11425,0.43077599291843005,-0.8520476710170721,0.5123287671232877,4.31761789538451,79.9090909090909,11,OVERPRICING
11440,-0.10220413475739605,1.3028140914477033,10.903688092729189,4.9030522337749405,117.0,2,UNDERPRICING
11467,0.10380553466046336,-0.4527674930432618,2.730789041095891,4.080693434804667,21.333333333333332,3,OVERPRICING
11477,-0.17577869260676998,13.27892604685171,63.09693189823875,5.509902719660456,6.0,2,UNDERPRICING
11484,0.12173648800886158,0.7994453945776525,7.824703196347032,5.148112593699505,74.6,10,UNDERPRICING
11491,0.1437765864717895,-0.06733263564493241,4.175913242009132,4.065599046196744,46.714285714285715,7,FAIR
11502,-0.4480503034741227,0.47771984448838867,9.929086757990868,15.171832352266382,5.0,4,UNDERPRICING
11527,1.4143464546016749,-0.1395644788057283,4.353181506849315,4.882774221145494,117.0,2,FAIR
11539,0.37243564617993297,1.211116132604677,15.506136073059361,4.981417183817869,11.0,2,UNDERPRICING
11549,0.38441445191299134,0.7656981168841512,12.718424657534246,6.030376466676109,66.66666666666667,6,UNDERPRICING
11558,-0.22925270640605072,11.854392139563982,38.063948630136984,3.7110269137835066,86.0,2,UNDERPRICING
11561,0.4823856192685364,-0.8680284655789114,0.28313356164383563,2.7365037548946076,97.0,4,OVERPRICING
11564,0.032719163021013076,-0.7338564443939346,1.1424657534246576,3.9924982284001094,45.72727272727273,11,OVERPRICING
11575,0.11753618757868085,1.2205975266527975,9.054611872146118,5.8196878036012025,108.0,3,UNDERPRICING
11581,-0.14193573331977524,0.10178225013822106,4.385240704500978,5.080321433704445,43.375,8,FAIR
11589,-0.20633451155460825,0.7572354290472517,8.868707762557078,5.736100396307414,83.25,4,UNDERPRICING
11608,-0.18993374299817725,-0.3420241264187979,2.7786164383561642,3.9924982284001094,71.8,5,OVERPRICING
11609,-0.4215884592379747,6.484737300258787,29.8168698630137,5.792032385018246,128.0,2,UNDERPRICING
11627,-0.06340563857294293,1.3968388202208981,29.173235616438358,11.441629220002874,14.166666666666666,6,UNDERPRICING
11629,-0.2612771247529896,-0.7098751988193944,1.9107621419676215,10.297007686551959,9.363636363636363,11,OVERPRICING
11630,-0.1634435029341054,4.686636866081882,12.040572805682395,2.4975829604987743,69.25,4,UNDERPRICING
11639,0.5835055376256707,-0.2752972073980294,3.013698630136986,3.425726911179849,33.0,1,OVERPRICING
11652,0.8403933971178833,0.8340164472129206,6.969380136986301,3.968190572119259,134.4,5,UNDERPRICING
11655,-0.4377921319721012,0.9046235252603797,2.345890410958904,1.9634034106793405,56.666666666666664,3,UNDERPRICING
11656,-0.06773878906630657,0.688171756033398,8.92491095890411,5.163643689283001,76.5,6,UNDERPRICING
11658,-0.05340055665602472,0.7384481257939923,4.3504280821917805,2.4975829604987743,69.25,4,UNDERPRICING
11660,0.26214461263832506,-0.92519145105123,0.1246183953033268,1.474449138311975,71.0,1,OVERPRICING
11665,-0.14734666434245583,-0.8819572803935679,0.0547945205479452,0.5141083087952887,3.0,1,OVERPRICING
11667,0.6471830090008412,1.416530559277185,15.643743150684932,2.5472335767579795,81.16666666666667,6,UNDERPRICING
11669,-0.20797685091890078,-0.6732173158681724,1.0991894977168948,4.623625851917303,91.0,2,OVERPRICING
11671,0.30066536687434625,-0.1818491204319102,2.157310087173101,2.230479452054795,51.06666666666667,15,OVERPRICING
11674,0.14127708269243114,-0.20507831325085352,5.826301369863013,6.806762305396757,93.0,1,OVERPRICING
11678,-0.30726969069090304,0.23837054195011087,3.4589041095890414,4.701851157174267,77.0,4,UNDERPRICING
11681,0.36638313193720584,0.15988741636657697,7.261198173515981,4.534234598988359,77.0,4,UNDERPRICING
11682,1.6162545362477845,-0.9115978489232679,0.12054794520547944,1.474449138311975,71.0,1,OVERPRICING
11684,-0.13489860872161735,-0.8432803200012973,0.6849315068493151,3.8531129032258065,4.6,5,OVERPRICING
11685,0.26961556064073205,-0.49293388126520715,3.8001506849315065,4.977804510524558,86.66666666666667,3,OVERPRICING
11700,0.8108746567024635,9.10398056001503,12.415890410958905,1.4127104508226427,80.33333333333333,3,UNDERPRICING
11705,0.5141789334827633,7.643602271975436,10.693878995433792,1.9428058256662166,33.666666666666664,6,UNDERPRICING
11710,-0.32252234328760776,0.8755626405722192,2.8031875658587992,2.9064475065739526,118.5,6,UNDERPRICING
11713,-0.012714182819450085,-0.45143986944815667,0.8210045662100457,1.645056231623503,75.0,2,OVERPRICING
11714,0.1836530588656269,1.5733039725000348,12.69917808219178,2.9464425673461356,47.8,5,UNDERPRICING
11726,0.916600155721428,5.834650248063351,4.659246575342467,0.8528959799960203,19.0,2,UNDERPRICING
11735,0.1291202537187109,0.4146162772357464,7.1280821917808215,5.379190395567186,62.2,5,UNDERPRICING
11736,0.9651789746490602,0.5348302433541254,2.5309863013698624,1.5126578858903799,43.5,2,UNDERPRICING
11739,0.288781999189254,-0.8882807696789943,0.17990867579908673,1.4127104508226427,100.0,1,OVERPRICING
11741,-0.35929021109159,0.39847922742370656,2.6489412915851274,3.0005699849022047,71.125,8,UNDERPRICING
11745,0.08484369372142377,1.3954022078133936,23.01296575342466,17.782602739726027,1.0,2,UNDERPRICING
11768,0.5136225511146953,6.068694773136093,48.9645205479452,5.759740540540539,40.0,1,UNDERPRICING
11770,0.5787380240096236,0.09230115713135793,4.869238621299161,5.236941172873177,87.9,10,FAIR
11775,-0.19522364899776062,2.3709606204331073,15.401296803652967,5.32330674930137,83.66666666666667,6,UNDERPRICING
11777,-0.283331246833732,2.2385146271995064,4.794400518403452,5.73085822837292,69.5,6,UNDERPRICING
11779,0.032397747875778024,0.1348477243211024,4.118904109589041,5.286214188203251,81.28571428571429,7,FAIR
11783,-0.19027511188968382,-0.5206339019615751,2.79128,7.8242876712328755,5.0,11,OVERPRICING
11796,-0.0657542681220263,-0.6535932455962477,1.9474126712328765,3.2446497379618098,90.66666666666667,3,OVERPRICING
11798,0.13296878619433897,0.532084455959762,3.7194383561643836,5.029305009974282,63.5,8,UNDERPRICING
11801,-0.33811110603916555,-0.9926101714912472,0.02009132420091324,3.618259600062982,85.0,1,OVERPRICING
11804,0.21724532061105492,-0.004392678176157114,1.410958904109589,1.2750550511390912,30.0,1,FAIR
11818,-0.09730687731698742,-0.680927467984056,1.8630136986301369,6.225915743654613,40.0,1,OVERPRICING
11819,-0.31528055875635674,3.5411404383437084,11.37062404870624,3.2823154222946482,84.75,4,UNDERPRICING
11827,0.015368300106535768,-0.5172588341084534,0.6434931506849315,1.3660913320601389,24.5,2,OVERPRICING
11828,-0.14040659363722421,8.222278455172367,33.47836529680365,4.054709347185553,95.5,2,UNDERPRICING
11829,0.3033759720447013,4.169334931629101,9.55175733855186,1.2321702236913454,29.625,8,UNDERPRICING
11832,-0.2712072135165894,-0.42835078946286054,0.8702659145850121,1.4699517443551113,64.66666666666667,3,OVERPRICING
11843,-0.3804398964949424,0.44653831233794095,1.2831050228310503,1.4267178695211373,71.8,5,UNDERPRICING
11847,0.5283347809328724,-0.42982892470032946,4.198739726027398,5.61770983730495,77.0,2,OVERPRICING
11851,0.22889397006348441,0.6744454189955458,7.211928767123288,2.7234556713186784,95.5,6,UNDERPRICING
11861,-0.20289967423763952,-0.8468685199474805,1.0374383561643834,10.211954875100728,6.6,5,OVERPRICING
11871,-0.5338867839247439,-0.9141640129597115,0.0730593607305936,1.5047199667911995,71.0,1,OVERPRICING
11874,0.025404129183618132,1.2079245398079008,4.967929549902153,3.4042321099630652,101.42857142857143,7,UNDERPRICING
11885,0.23948535312992275,0.6028871270704785,2.0821917808219177,1.2648373143397023,38.5,4,UNDERPRICING
11890,-0.4665432098765432,-0.34161586000249705,0.8071606475716064,1.9367372353673724,89.0,1,OVERPRICING
11893,-0.12868633544348337,1.3457771820301898,51.79753424657534,25.397738289759484,11.0,2,UNDERPRICING
11898,0.6619770654403905,1.7765012189725418,0.5963470319634703,6.6797098700386375,6.0,2,UNDERPRICING
11899,-0.14464639171983382,-0.5086952573134123,2.7983957382039573,5.689000858698,62.42857142857143,7,OVERPRICING
11900,-0.3106498420733226,4.569946124888368,20.694777397260275,4.9030522337749405,117.0,2,UNDERPRICING
11908,0.16919734225855537,1.1168923264934019,5.594917808219178,3.210588137855163,80.71428571428571,7,UNDERPRICING
11909,0.3506391989637567,2.4795656914872635,5.449707762557077,1.3206407133055795,64.5,6,UNDERPRICING
11912,-0.24119368798326604,-0.08618998724806373,1.9999075342465753,4.256914011355752,74.5,4,FAIR
11913,0.046942474916387915,9.485352068138496,5.265586757990868,0.5949910059499101,4.0,5,UNDERPRICING
11915,-0.26424079779337406,6.021920935277542,33.60227397260274,5.863143078169056,103.0,2,UNDERPRICING
11922,0.16694913091092506,0.3303556358426863,7.708666666666668,5.078714591329858,50.75,4,UNDERPRICING
11923,-0.06696460857255518,3.988781599144049,24.224741095890412,4.078349367433288,92.5,4,UNDERPRICING
11927,-0.3883472265224703,-0.5794939048400799,2.980854794520548,14.088547945205478,5.4,5,OVERPRICING
11936,-0.5288471144519884,0.17591418886244234,1.4384240619416317,4.213365949119374,68.76923076923077,13,UNDERPRICING
11944,-0.3099120810555672,-0.5772889005873953,1.412531085353003,5.5344544603373516,86.8,5,OVERPRICING
11947,-0.2910951288192963,-0.670135019023516,0.44865504358655045,2.959658093299124,97.0,10,OVERPRICING
11966,0.32650618993777114,-0.19541533032020295,5.264853881278539,5.759525459963387,40.0,2,OVERPRICING
11989,-0.1988689915174364,-0.782043776127528,0.273972602739726,1.4534246575342467,3.0,1,OVERPRICING
11992,-0.014922530545781191,-0.7757772389677074,1.0345890410958904,4.619121528214151,24.0,2,OVERPRICING
12011,0.3568037931522178,1.9138046954248593,9.799764383561644,5.4213504997988675,91.5,6,UNDERPRICING
12037,0.6808717730591404,3.83712031672478,26.916236481614995,4.54956167786948,7.0,1,UNDERPRICING
12052,-0.12978329760907267,0.6914304884128188,3.0263470319634704,3.40172742336019,36.0,12,UNDERPRICING
12074,-0.2568655789611827,3.391598111251298,7.699123287671233,2.6782476234722052,113.25,4,UNDERPRICING
12109,0.46207447459146517,0.8989697127344745,10.558723287671233,4.577386738102486,52.833333333333336,6,UNDERPRICING
12134,0.46673234462303836,-0.07638149611589577,3.701664383561644,3.4576665053324276,84.75,4,FAIR
12137,-0.38635472170059687,1.6958726370880455,5.902480736301369,5.611727659517676,85.33333333333333,6,UNDERPRICING
12145,0.3772505102891217,2.00587018997348,7.0183550228310505,2.7040411543760237,93.75,4,UNDERPRICING
12156,0.23264470695990178,-0.2644543665723365,7.482054794520549,10.320023499994951,11.142857142857142,7,OVERPRICING
12158,-0.14214922233344865,4.680498316083945,38.13404566210045,6.36262093519009,65.0,3,UNDERPRICING
12163,-0.46710079307514785,-0.9550329408379481,0.03445205479452054,1.0341980210300084,39.5,2,OVERPRICING
12175,-0.15253155063990556,0.9211277299765637,1.3133561643835616,5.474767646759108,75.71428571428571,7,UNDERPRICING
12176,0.027777777777777856,-0.8957162921348315,0.20273972602739726,1.912826899128269,89.0,1,OVERPRICING
12182,0.7486222998930723,9.347367713172826,22.927778864970644,1.80345980299074,89.5,2,UNDERPRICING
12195,0.6063608924027134,-0.25210578058196975,3.7816657534246576,8.199768169702024,12.0,5,OVERPRICING
12201,0.05568751649511743,-0.5062429374849907,0.5114155251141552,1.0034794520547945,9.0,1,OVERPRICING
12203,-0.4279488476349317,1.8558707623603015,5.26354011741683,1.454799545282788,70.16666666666667,6,UNDERPRICING
12204,0.6301885223459468,4.025405662652094,15.992506849315067,3.9206787322492467,4.0,2,UNDERPRICING
12205,-0.03292032673219082,-0.33232148964982217,0.9616438356164384,1.4699517443551113,71.66666666666667,3,OVERPRICING
12218,-0.0025370902469263046,-0.6062201384089159,0.7007376185458377,1.4112859164106704,82.75,8,OVERPRICING
12223,-0.3870625155789821,0.5293444963116287,5.11986301369863,4.560139059925194,52.0,2,UNDERPRICING
12236,0.08482368979826198,-0.31521230034597003,4.131409001956947,3.296232876712329,84.33333333333333,3,OVERPRICING
12244,-0.24295032650176235,2.088052501301971,6.7118718199608605,5.419208490091419,101.83333333333333,6,UNDERPRICING
12253,-0.027799478445785376,-0.5013214811520578,1.752030821917808,4.903106553169279,59.25,16,OVERPRICING
12256,0.28030128950085065,0.7031432479489539,3.231106427818757,1.6303841164447042,75.5,10,UNDERPRICING
