is_coastal,city_standardized,room_type,room_view,high_price_hotel,low_price_hotel,high_price,low_price,high_occupancy,low_occupancy,price_diff_pct,match_distance,month,capacity,days_in_month,dist_coast_diff,price_avg,occ_avg,price_pct_change,occ_pct_change,arc_elasticity,current_revenue,counterfactual_occ,counterfactual_revenue,opportunity
0,other,apartment,city_view,16888,10453,273.38149999999996,180.05714285714288,0.012903226,0.016129032,0.5183041098064103,1.0219851585256763,2023-10-01 00:00:00,14.0,31,11.589818100716343,226.71932142857142,0.014516128,0.4116294833400831,-0.22222221,-0.5398597961777885,1260.399962437153,0.012544802707155966,1488.4103698782797,228.01040744112674
0,other,apartment,city_view,16888,10453,268.99533333333335,231.7122222222222,0.015151516,0.016666668,0.16090265223625103,0.6769460480207048,2023-11-01 00:00:00,18.0,30,11.589818100716343,250.3537777777778,0.01590909,0.14892170368687166,-0.09523813,-0.6395181122465308,2085.410108762607,0.015079365339544057,2190.3906092215143,104.9805004589075
0,other,apartment,city_view,10453,16888,295.28000000000003,167.37954545454542,0.016129032,0.017741935,0.7641343164012117,1.3249339706258327,2024-01-01 00:00:00,40.0,31,11.589818100716343,231.3297727272727,0.016935483,0.5528923192097864,-0.09523812,-0.17225437224359083,3682.349967576055,0.01605222677316992,5877.477886761201,2195.1279191851463
0,other,apartment,city_view,10453,10289,295.28000000000003,94.1875,0.016129032,0.032258064,2.1350232249502326,1.6753073302319814,2024-01-01 00:00:00,4.0,31,40.053215272847325,194.73375000000001,0.024193548,1.0326535590261063,-0.6666667,-0.6455860057884405,376.74998877197504,0.010752687210677792,393.70663146654834,16.956642694573304
0,other,apartment,city_view,10453,12867,635.15,113.75,0.01724138,0.03448276,4.583736263736264,2.3884633309353034,2024-02-01 00:00:00,6.0,29,152.88053190597284,374.45,0.025862068,1.392442248631326,-0.6666667,-0.478775106967753,682.4999974574894,0.011494252145632933,1270.2999195519835,587.7999220944941
0,other,apartment,city_view,10453,12801,635.15,195.4378125,0.01724138,0.03448276,2.2498828751473052,2.2408504543051246,2024-02-01 00:00:00,32.0,29,64.87351751649683,415.29390624999996,0.025862068,1.0587975910132923,-0.6666667,-0.6296450730463667,6254.009976701997,0.011494252145632933,6774.932904277246,520.9229275752487
0,other,apartment,city_view,10453,16888,635.15,184.51125,0.01724138,0.019704433,2.442337526844569,1.2573923818644834,2024-02-01 00:00:00,70.0,29,11.589818100716343,409.830625,0.018472906,1.0995731468335241,-0.13333333,-0.12125916840549589,7380.449872838775,0.017077175560231472,22018.533155874466,14638.08328303569
0,other,apartment,city_view,16888,10289,184.51125,72.05333333333334,0.019704433,0.03448276,1.5607593911917095,2.4623896359286057,2024-02-01 00:00:00,9.0,29,51.64303337356367,128.28229166666665,0.027093597,0.876644119820383,-0.54545456,-0.6222075177121096,648.4799975842238,0.015673980572287194,754.8187201936589,106.33872260943508
0,other,apartment,city_view,10453,10613,635.15,95.0,0.01724138,0.03448276,5.685789473684211,2.563281638874057,2024-02-01 00:00:00,1.0,29,99.77214153616319,365.075,0.025862068,1.4795589947271108,-0.6666667,-0.4505847275510912,94.99999964609742,0.011494252145632933,211.71665325866394,116.71665361256652
0,other,apartment,city_view,10453,16790,635.15,142.10000000000002,0.01724138,0.03448276,3.4697396199859245,1.5178214004319346,2024-02-01 00:00:00,9.0,29,55.73371706933412,388.625,0.025862068,1.2687037632679317,-0.6666667,-0.525470725189369,1278.8999952357265,0.011494252145632933,1905.4498793279754,626.5498840922489
0,other,apartment,city_view,10453,15165,635.15,178.9415625,0.01724138,0.03448276,2.549482809506595,1.472759888950185,2024-02-01 00:00:00,32.0,29,57.409072631256066,407.04578125,0.025862068,1.1207791813958272,-0.6666667,-0.5948242950985311,5726.129978668503,0.011494252145632933,6774.932904277246,1048.802925608743
0,other,apartment,city_view,10453,17053,635.15,200.38530303030302,0.01724138,0.03448276,2.1696436335151295,1.8259007956827247,2024-02-01 00:00:00,66.0,29,105.7775598114145,417.7676515151515,0.025862068,1.0406854034602748,-0.6666667,-0.6406034756692248,13225.429950731434,0.011494252145632933,13973.29911507182,747.8691643403872
0,other,apartment,city_view,10453,7956,635.15,93.91,0.01724138,0.03448276,5.763390480247045,2.5932410499144405,2024-02-01 00:00:00,10.0,29,102.76707154188199,364.53,0.025862068,1.484761199352591,-0.6666667,-0.4490059996352087,939.0999965015799,0.011494252145632933,2117.1665325866397,1178.0665360850599
0,other,apartment,city_view,10453,18402,635.15,133.0517021276596,0.01724138,0.03448276,3.773708188945905,2.3978695731671764,2024-02-01 00:00:00,47.0,29,63.66462745022042,384.1008510638298,0.025862068,1.307204335740724,-0.6666667,-0.5099942436750844,6253.429976704159,0.011494252145632933,9950.682703157207,3697.252726453047
0,other,apartment,city_view,10453,22643,635.15,94.10588235294117,0.01724138,0.03448276,5.749312414051757,1.3795351271579157,2024-02-01 00:00:00,17.0,29,80.27957513381364,364.6279411764706,0.025862068,1.483825172315051,-0.6666667,-0.4492892417337509,1599.7999940402804,0.011494252145632933,3599.183105397287,1999.3831113570066
0,other,apartment,city_view,10453,10289,635.15,72.05333333333334,0.01724138,0.03448276,7.814998149518873,1.8368384640661544,2024-02-01 00:00:00,9.0,29,40.053215272847325,353.6016666666667,0.025862068,1.5924604427769473,-0.6666667,-0.41863940141102784,648.4799975842238,0.011494252145632933,1905.4498793279754,1256.9698817437516
