hotel_id,admin1,room_category,diagnosis,current_price,peer_price,current_occ,current_revpar,optimal_price,optimal_price_change_pct,expected_occ,expected_revpar,revpar_gain_pct,recommendation
10997,National,standard,EXCEPTIONAL_VALUE,352.7476108998733,314.02367632892555,0.31983525,112.82111877024892,469.15432249683164,33.00000000000006,0.27761699318885796,130.2452123531262,15.44400000000003,RAISE
11023,National,standard,FAIR,256.39780998696136,421.8964936807714,0.20703605,53.08358934014412,276.90963478591834,8.000000000000036,0.20041089463233944,55.495707639760276,4.544000000000009,RAISE
11040,National,standard,QUALITY_ISSUES,126.30861086309524,291.1853562324669,0.26062128,32.91871177223793,189.46291629464295,50.000000000000064,0.20849702358245842,39.502454126685514,20.000000000000004,RAISE
11041,National,standard,EXCEPTIONAL_VALUE,516.6979978632478,326.9473996288331,0.35876068,185.37092751132707,485.69611799145304,-5.999999999999978,0.3673709411621094,178.43063998530303,-3.7439999999999736,LOWER
11042,National,standard,FAIR,260.7615200617284,274.2546339844727,0.17479426,45.5796160718049,182.53306404320986,-30.0,0.19576956748962404,35.73441900029504,-21.6,LOWER
11051,National,standard,UNDERPRICING,306.6073254703116,293.96738664522763,0.2234421,68.50898695933442,386.32523009259273,26.00000000000005,0.2002041282653808,77.34390591761019,12.895999999999997,RAISE
11052,National,standard,UNDERPRICING,258.6803386167147,315.1544258525432,0.4164265,107.72135051715723,388.02050792507225,50.000000000000064,0.3331412076950072,129.2656206205887,20.00000000000001,RAISE
11063,National,standard,UNDERPRICING,216.8959672619048,268.0960318907228,0.4159226,90.21193722538962,325.3439508928573,50.000000000000064,0.3327380895614623,108.25432467046754,19.999999999999996,RAISE
11065,National,standard,FAIR,182.32815711928336,351.99986251166916,0.34948137,63.720294873556114,273.49223567892517,50.000000000000064,0.2795850992202758,76.46435384826735,20.000000000000025,RAISE
11067,National,standard,QUALITY_ISSUES,72.40554871886332,346.5917105713842,0.69716644,50.478718844459614,50.68388410320432,-30.0,0.7808264160156251,39.57531557405634,-21.599999999999994,LOWER
11068,National,standard,FAIR,196.51270786516855,225.07301640638084,0.26530677,52.13615194517508,294.76906179775295,50.000000000000064,0.21224541664123528,62.563382334210104,20.000000000000014,RAISE
11069,National,standard,UNDERPRICING,292.88965277777777,450.8560560737441,0.44791666,131.19015406378233,439.3344791666668,50.000000000000064,0.35833332538604723,157.4281848765388,20.00000000000001,RAISE
11070,National,standard,FAIR,124.2253419828869,224.96634236094533,0.23345256,29.000723918610895,167.7042116768974,35.00000000000006,0.20076920032501216,33.66984046950726,16.10000000000003,RAISE
