hotel_id,current_price,current_occupancy,current_revpar,peer_avg_price,peer_avg_occupancy,peer_avg_revpar,price_premium_pct,occupancy_penalty_pct,revpar_loss_pct,price_percentile,occupancy_percentile,n_peer_comparisons,optimal_price,optimal_occupancy,optimal_revpar,revenue_opportunity,price_reduction_pct
20598,248.27699419061915,0.5570114850997925,134.18992783206264,97.22942516478514,0.7331609129905701,71.84606871685465,155.351704249858,-24.026025497221674,86.77421079350233,100.0,0.0,2,248.27699419061915,0.5570114850997925,138.29313725022934,4.103209418166699,0.0
6271,147.6985185185185,0.1862068921327591,27.502482105946097,70.52586206896552,0.25,17.63146551724138,109.42461982823795,-25.517243146896362,55.98523037720313,100.0,0.0,1,147.6985185185185,0.1862068921327591,27.502482105946097,0.0,0.0
8324,160.91216216216216,0.45967742800712585,68.4717748535646,95.01773203169213,0.5564516186714172,52.97922098906501,69.34961372103857,-17.391303649246137,29.24269850569768,100.0,0.0,2,160.91216216216216,0.45967742800712585,73.96768883776826,5.495913984203668,0.0
10382,148.395,0.16091954708099365,23.879656189084056,52.944428571428574,0.21551723778247833,11.410437001686011,180.28444919335908,-25.33332890828443,109.27906780043206,100.0,0.0,1,148.395,0.16091954708099365,23.879656189084056,0.0,0.0
14481,178.9345689655172,0.4677419364452362,83.69520178492468,116.20299145299145,0.4717741906642914,54.82157224550461,53.984477273894505,-0.8547000448196365,52.668371877619236,100.0,0.0,1,178.9345689655172,0.4677419364452362,83.69520178492468,0.0,0.0
14483,91.47298533218293,0.5606182813644409,51.154274334009614,64.62499591503267,0.6655914187431335,42.55690728477013,41.54428025411301,-15.771407867144404,20.202048498755044,100.0,0.0,2,91.47298533218293,0.5606182813644409,51.28142782820311,0.1271534941934931,0.0
14484,116.5271794871795,0.6290322542190552,73.29935439060897,97.83374999999998,0.6451612710952759,63.11854650601743,19.107342289526382,-2.499997690319946,16.129661483286764,100.0,0.0,1,116.5271794871795,0.6290322542190552,73.29935439060897,0.0,0.0
14485,154.6288888888889,0.29032257199287415,44.892256726622584,136.0275,0.32258063554763794,43.87983740195632,13.674726719883031,-10.0,2.3072540478947263,100.0,0.0,1,154.6288888888889,0.29032257199287415,44.892256726622584,0.0,0.0
6299,93.69527859237537,0.16853843381007513,15.764510024886357,58.94203247773703,0.219212606549263,12.752101442331634,58.961736902718755,-23.116450069581198,23.622840487723764,100.0,33.33333333333333,3,93.69527859237537,0.16853843381007513,15.791255509357606,0.026745484471248915,0.0
14496,175.5,0.08965517580509186,15.734483353793621,71.35333333333332,0.1034482792019844,7.381379548658926,145.95907689432872,-13.333332853184821,113.16453448938705,100.0,0.0,1,175.5,0.08965517580509186,15.734483353793621,0.0,0.0
14498,112.18421052631578,0.22983871400356293,25.002419825447234,59.227207977207975,0.32258064299821854,19.919354740047346,89.41330236179107,-28.749998181127,25.518221607753773,100.0,50.0,2,112.18421052631578,0.22983871400356293,25.784274678873388,0.7818548534261538,0.0
26786,700.0,0.32258063554763794,225.80644488334656,291.84,0.4838709533214569,141.21289901733397,139.8574561403509,-33.33333333333333,59.90497076023394,100.0,0.0,1,700.0,0.32258063554763794,225.80644488334656,0.0,0.0
12452,161.51708333333335,0.5161290168762207,83.36365342954795,90.0,0.5483871102333069,49.35483992099762,79.46342592592595,-5.882358056038596,68.90674463332938,100.0,0.0,1,161.51708333333335,0.5161290168762207,83.36365342954795,0.0,0.0
6308,61.45060606060607,0.09677419066429138,5.946832667345351,46.421875,0.10322580486536026,4.791935410234146,32.37424395418339,-6.250001353328137,24.100851915589033,100.0,0.0,1,61.45060606060607,0.09677419066429138,5.946832667345351,0.0,0.0
10413,72.60414208718315,0.3515770534674327,25.565029323501165,44.72481250603172,0.43338097135225934,19.707080829726774,62.335263177216326,-18.875752119336838,29.72509497671557,100.0,33.33333333333333,3,72.60414208718315,0.3515770534674327,25.565029323501165,0.0,0.0
6318,462.3,0.3333333432674408,154.10000459253789,188.5739010989011,0.4333333373069763,81.71535789218251,145.1558764526689,-23.076921489817163,88.58144731601331,100.0,0.0,1,462.3,0.3333333432674408,154.10000459253789,0.0,0.0
14515,87.28164414414414,0.14645161355535188,13.023763481212091,57.655249033600946,0.18796211232741675,10.287576204594641,51.38542562408707,-22.084503232096317,26.5970061577324,100.0,33.33333333333333,3,87.28164414414414,0.14645161355535188,13.023763481212091,0.0,0.0
8379,67.04166666666667,0.07999999821186066,5.363333213453492,32.83,0.0833333358168602,2.7358334148675203,104.20854909127833,-4.000005006790012,96.04019690333395,100.0,0.0,1,67.04166666666667,0.07999999821186066,5.363333213453492,0.0,0.0
6333,112.6699339464883,0.4278673827648163,48.887775065202575,80.01163795460761,0.49905914068222046,41.20415071751859,40.81693216980319,-14.265194666123959,18.647694986750878,100.0,0.0,2,112.6699339464883,0.4278673827648163,48.887775065202575,0.0,0.0
26817,148.201,0.16129031777381897,23.903386384397745,68.84615384615384,0.20967741310596466,14.435483440756796,115.26402234636872,-23.076923076923077,65.58770949720673,100.0,0.0,1,148.201,0.16129031777381897,23.903386384397745,0.0,0.0
6339,251.3028846153846,0.4166666716337204,104.64150125229014,97.90285714285713,0.5833333283662796,58.36049943917563,156.68595580279177,-28.571427111722976,79.30192897226557,100.0,0.0,2,251.3028846153846,0.4166666716337204,104.70953650464519,0.06803525235504537,0.0
12489,102.23145933014354,0.40387097001075745,41.24026905533752,46.74926207584831,0.5022401511669159,24.07931524036534,118.68037010782797,-19.5860846504616,71.26844614835404,100.0,0.0,2,102.23145933014354,0.40387097001075745,41.28831864528037,0.048049589942849025,0.0
12492,225.4997619047619,0.1340378150343895,30.10813297100365,118.27466666666666,0.20995549857616425,23.87247969587644,90.65770232968619,-36.158940373850015,26.120676840304576,100.0,0.0,2,225.4997619047619,0.1340378150343895,30.225495376489345,0.11736240548569654,0.0
16596,236.6668646262387,0.33225807547569275,78.56312663583053,88.60712650219239,0.57419353723526,50.88665649174766,167.09687354592512,-42.134828428143884,54.38846261901917,100.0,0.0,2,236.6668646262387,0.33225807547569275,78.63447696958038,0.071350333749848,0.0
10457,141.27782328799432,0.4211469491322835,63.80622978218554,57.70534184587814,0.45356794198354083,27.572182727269425,144.8262479153578,-7.1479903781281395,131.41522894043473,100.0,33.33333333333333,3,141.27782328799432,0.4211469491322835,63.80622978218554,0.0,0.0
14561,133.17310958199707,0.4820788502693176,69.26513689663183,102.12400839857963,0.5770609229803085,54.81012155304512,30.403331861236726,-16.459626519231843,26.372894155319788,100.0,33.33333333333333,3,133.17310958199707,0.4820788502693176,69.26513689663183,0.0,0.0
22754,79.42088235294119,0.13402299210429192,10.372860044922461,44.244431818181816,0.16861185431480408,6.970296452401036,79.50480792546635,-20.5138970513506,48.81519194709939,100.0,50.0,2,79.42088235294119,0.13402299210429192,10.644224288504134,0.2713642435816723,0.0
8420,110.39928571428572,0.23333333432674408,25.759833443005174,76.84666666666665,0.25,19.211666666666662,43.66177545886061,-6.666666269302368,34.08432433246385,100.0,0.0,1,110.39928571428572,0.23333333432674408,25.759833443005174,0.0,0.0
10472,119.34389251759123,0.3285316973924637,39.208930917532214,65.124469431037,0.3933815360069275,25.466795949608347,83.25507072878256,-16.485226854501324,53.96098902710691,100.0,0.0,2,119.34389251759123,0.3285316973924637,39.208930917532214,0.0,0.0
10474,268.56050955414014,0.5627239942550659,151.12544263548153,117.55914786967419,0.6895161271095276,81.05892834539402,128.44713867088058,-18.38856668747954,86.43898423074683,100.0,0.0,1,268.56050955414014,0.5627239942550659,151.12544263548153,0.0,0.0
10475,89.98393386307005,0.4873978555202484,43.97149475307758,42.6802763275208,0.6767601132392883,28.640740085903577,110.8325943640792,-27.980706016000877,53.527788112987714,100.0,0.0,5,89.98393386307005,0.4873978555202484,43.97149475307758,0.0,0.0
14578,79.36842105263158,0.2451612949371338,19.458064882378828,50.111111111111114,0.29032257199287415,14.548386663198473,58.384875714785835,-15.555551449457683,33.74723488481271,100.0,0.0,1,79.36842105263158,0.2451612949371338,19.458064882378828,0.0,0.0
12538,127.6086956521739,0.12777778506278992,16.30555648518645,58.899354838709684,0.12916666269302368,7.607833099288326,116.65550667170848,-1.0752601339051073,114.32589638055745,100.0,0.0,1,127.6086956521739,0.12777778506278992,16.30555648518645,0.0,0.0
22781,624.0,0.2822580635547638,176.1290316581726,437.7215909090909,0.34408602118492126,150.6138806026429,42.556367554095985,-17.968750202999217,16.940769969831045,100.0,0.0,1,624.0,0.2822580635547638,176.1290316581726,0.0,0.0
14594,115.19238190381205,0.4465322606265545,51.77528741898083,53.70476346056813,0.5580169558525085,30.578720767795396,114.49192675132109,-19.978728971709057,69.31802939745286,100.0,25.0,4,115.19238190381205,0.4465322606265545,51.77528741898083,0.0,0.0
10499,73.6711879699248,0.272988498210907,20.11138696532321,35.63006211180124,0.33990147709846497,12.110710740911292,106.7669366917094,-19.685992381896643,66.06281328629844,100.0,0.0,1,73.6711879699248,0.272988498210907,20.11138696532321,0.0,0.0
10500,65.0364512325578,0.44556451588869095,30.186268346744892,39.90171927563995,0.5006268620491028,20.17302231983278,62.99160139764361,-10.998679922015686,49.63681627947119,100.0,50.0,4,65.0364512325578,0.44556451588869095,30.186268346744892,0.0,0.0
10501,202.5137803666713,0.2612331559260686,53.22380770141282,102.33957506513671,0.3675833245118459,37.357813201484895,97.88413254381415,-28.93226147486731,42.47035128731058,100.0,16.666666666666664,6,202.5137803666713,0.2612331559260686,53.22380770141282,0.0,0.0
10510,109.66727984344423,0.13518518209457397,14.82539119545261,91.10300653594771,0.14166666567325592,12.906259168756554,20.37723453195957,-4.575164911152089,14.869777536638093,100.0,0.0,1,109.66727984344423,0.13518518209457397,14.82539119545261,0.0,0.0
22798,168.44337837837838,0.24666666984558105,41.549367202133745,109.83658536585367,0.34166666865348816,37.52750021822569,53.358170974918686,-27.804877538187462,10.717119340538398,100.0,0.0,1,168.44337837837838,0.24666666984558105,41.549367202133745,0.0,0.0
10521,105.30367451185714,0.5284946113824844,62.07064302993437,64.9725264061492,0.6352508962154388,45.139564036201534,62.07415708848113,-16.805373352318593,37.50829090895573,100.0,33.33333333333333,3,105.30367451185714,0.5284946113824844,62.07064302993437,0.0,0.0
10523,79.38710054105884,0.4116666615009308,32.454225699879345,50.12095763305322,0.44001536071300507,21.63200937997388,58.391029002816786,-6.442661266674368,50.02871499271942,100.0,50.0,2,79.38710054105884,0.4116666615009308,32.68102264597643,0.2267969460970818,0.0
8476,132.2222776619836,0.5719126661618551,76.26113204373426,87.1137404054324,0.6271206537882487,54.79653264000169,51.78119668219212,-8.803407652562324,39.17145550932784,100.0,33.33333333333333,3,132.2222776619836,0.5719126661618551,76.26113204373426,0.0,0.0
8485,294.12772222222225,0.37096773087978363,108.90220105553666,174.62881313131314,0.4999999850988388,82.21177174344659,68.43023608083004,-25.806451612903224,32.465459320571895,100.0,50.0,2,294.12772222222225,0.37096773087978363,109.11189370161709,0.20969264608042693,0.0
12581,101.96738163902909,0.10417457669973373,10.803953557870827,42.22330939217665,0.1721496805548668,7.230434849730315,141.4954751460626,-39.4860470469873,49.42328895023235,100.0,33.33333333333333,3,101.96738163902909,0.10417457669973373,10.803953557870827,0.0,0.0
12590,290.4,0.3448275923728943,100.1379328250885,121.04655172413794,0.5,60.52327586206897,139.90770151124528,-31.034481525421143,65.45359020767538,100.0,0.0,1,290.4,0.3448275923728943,100.1379328250885,0.0,0.0
14650,134.29935779816515,0.24222221970558167,32.53028855090568,60.9305925925926,0.3461538553237915,21.091359533089182,120.41367412286101,-30.024693938766745,54.23514306828127,100.0,0.0,1,134.29935779816515,0.24222221970558167,32.53028855090568,0.0,0.0
8508,176.85852482960078,0.3745519816875458,70.26589798858765,114.51016447368421,0.4815668314695358,56.772475364314104,54.447882982689244,-22.222221878410217,23.76754322880064,100.0,50.0,2,176.85852482960078,0.3745519816875458,70.26589798858765,0.0,0.0
12608,131.92439024390245,0.1277777785435319,20.739444567160906,70.30269230769231,0.15873016510158777,10.54776232351191,87.65197450264316,-19.500002748845034,96.62411733463904,100.0,50.0,2,131.92439024390245,0.1277777785435319,20.739444567160906,0.0,0.0
8521,101.4578125,0.20645160973072052,20.94612871038262,48.635,0.25806450843811035,12.550967367887496,108.61069702888868,-19.999998845159972,66.88856003223079,100.0,0.0,1,101.4578125,0.20645160973072052,20.94612871038262,0.0,0.0
20812,500.7646853146853,0.3287634402513504,161.9854835154252,213.11541666666668,0.43602150678634644,90.38433900253227,134.9734679673269,-24.599260556097576,79.21852978411104,100.0,25.0,4,500.7646853146853,0.3287634402513504,164.63312070044083,2.6476371850156397,0.0
6478,137.93208220415536,0.11075268685817719,15.120700728632274,82.40537702607469,0.11931501453121503,9.623250945676288,67.38238107995177,-7.176236542130897,57.12674244898479,100.0,33.33333333333333,3,137.93208220415536,0.11075268685817719,15.276348708053172,0.15564797942089825,0.0
10587,109.84302681992337,0.5,54.92151340996168,80.56451612903226,0.5344827771186829,43.06034631786808,36.341694951656635,-6.451616140855723,27.54545215343927,100.0,0.0,1,109.84302681992337,0.5,54.92151340996168,0.0,0.0
22878,186.85408537369062,0.18310696631669998,34.79172364801207,86.40466218527642,0.31603868678212166,24.328829342445538,116.25463331251937,-42.06185066104434,43.006156022938356,100.0,50.0,2,186.85408537369062,0.18310696631669998,34.79172364801207,0.0,0.0
24928,200.55641025641023,0.12580645084381104,25.231290168334272,115.76129251700677,0.15806451439857483,18.297752487852048,73.24997492313419,-20.408162880519782,37.89283785036129,100.0,0.0,1,200.55641025641023,0.12580645084381104,25.231290168334272,0.0,0.0
22886,83.3,0.10080645233392715,8.397177479416131,29.954545454545453,0.10138248652219772,3.0368663008240135,178.08801213960547,-0.5681791875803381,176.5079739314723,100.0,0.0,1,83.3,0.10080645233392715,8.397177479416131,0.0,0.0
18791,150.26505208333336,0.6881720423698425,103.40820778899828,90.95194570135746,0.8911290168762207,81.04991795583008,65.2136751166728,-22.775262690673806,27.585826607934184,100.0,0.0,1,150.26505208333336,0.6881720423698425,103.40820778899828,0.0,0.0
14695,133.565,0.15555556118488312,20.776778529658912,90.74272058823529,0.18888889253139496,17.140291997197576,47.19087011516886,-17.64705743137943,21.21601273219791,100.0,0.0,1,133.565,0.15555556118488312,20.776778529658912,0.0,0.0
12648,142.92832837301586,0.2087944932281971,30.032483940291854,72.66138407683647,0.2599601447582245,19.105770243860913,96.70465982574036,-19.682113801565208,57.19064741680291,100.0,25.0,4,142.92832837301586,0.2087944932281971,30.032483940291854,0.0,0.0
24940,126.01151469098275,0.3032258152961731,38.209944278878936,52.2723926380368,0.5007680654525757,26.176344937927148,141.0670496060067,-39.44785296519881,45.97127432988628,100.0,0.0,1,126.01151469098275,0.3032258152961731,38.209944278878936,0.0,0.0
12654,119.69879948914432,0.7016128897666931,83.98222061118251,105.19467039800993,0.7204301357269287,75.78541067258783,13.78789347051253,-2.611945978807315,10.815815162639915,100.0,0.0,1,119.69879948914432,0.7016128897666931,83.98222061118251,0.0,0.0
12655,123.6083173076923,0.6709677577018738,82.93719549724402,105.19467039800993,0.7204301357269287,75.78541067258783,17.504353443015034,-6.865673098911442,9.436888658628126,100.0,0.0,1,123.6083173076923,0.6709677577018738,82.93719549724402,0.0,0.0
10611,66.92074882865576,0.5791244719709668,38.80171454634671,42.49943977333171,0.7381957939692906,31.157340722869442,57.46266112111991,-21.548662739324847,24.534744128103036,100.0,28.57142857142857,7,66.92074882865576,0.5791244719709668,38.80171454634671,0.0,0.0
14714,153.415,0.4367816150188446,67.00885146811603,68.99763636363637,0.47413793206214905,32.71439662263069,122.34819638090364,-7.878786850238309,104.82985592270295,100.0,0.0,1,153.415,0.4367816150188446,67.00885146811603,0.0,0.0
18815,150.0,0.16129031777381897,24.193547666072845,115.86666666666667,0.19354838132858276,22.42580578327179,29.459148446490207,-16.666666666666664,7.882623705408509,100.0,0.0,1,150.0,0.16129031777381897,24.193547666072845,0.0,0.0
22925,75.18130434782609,0.2385398931801319,17.209125288752436,33.34693594560744,0.31075267866253853,9.583763167963308,125.45191099552639,-23.23802510511132,79.56542734986668,100.0,50.0,2,75.18130434782609,0.2385398931801319,17.93374030827342,0.7246150195209857,0.0
10641,299.9229595997726,0.2169162854552269,64.58314160681452,155.12665427605512,0.30356183275580406,47.177669446353065,93.3407002165119,-28.542964876048142,36.89345481606222,100.0,25.0,4,299.9229595997726,0.2169162854552269,65.05817431912075,0.47503271230623056,0.0
8600,89.54518579565828,0.15471303090453148,13.466122219575306,52.43776783169511,0.18253366436277116,9.90763803015473,70.76467877706692,-15.241371259028899,35.91657445084317,100.0,57.14285714285714,7,89.54518579565828,0.15471303090453148,13.853807097355693,0.3876848777803872,0.0
22937,139.43388888888887,0.29032257199287415,40.48080524519085,50.68199999999998,0.32258063554763794,16.34903177082538,175.1152063629867,-10.0,147.603685726688,100.0,0.0,1,139.43388888888887,0.29032257199287415,40.48080524519085,0.0,0.0
12700,185.29999999999998,0.09677419066429138,17.932257530093192,120.0,0.12903225421905518,15.483870506286621,54.41666666666666,-25.0,15.812499999999996,100.0,0.0,1,185.29999999999998,0.09677419066429138,17.932257530093192,0.0,0.0
10656,154.38670731707316,0.3306451737880707,51.04721967142166,123.41176470588235,0.39170506596565247,48.341013435055224,25.098857215931545,-15.58823142280625,5.598157845826184,100.0,0.0,1,154.38670731707316,0.3306451737880707,51.04721967142166,0.0,0.0
14767,110.53701587301586,0.4375,48.35994444444444,80.5656842105263,0.4523809552192688,36.44638118105185,37.20111354627292,-3.2894742909891086,32.6879181892175,100.0,0.0,1,110.53701587301586,0.4375,48.35994444444444,0.0,0.0
8630,111.95937500000001,0.2666666805744171,29.855834890436384,71.65324324324324,0.3083333373069763,22.09308361805774,56.251650214810844,-13.513510117485586,35.13656765429419,100.0,0.0,1,111.95937500000001,0.2666666805744171,29.855834890436384,0.0,0.0
8631,154.85000000000002,0.32258063554763794,49.95161141455174,83.17038461538462,0.4193548262119293,34.87790218636394,86.18406144938797,-23.076923076923077,43.218508807221504,100.0,0.0,1,154.85000000000002,0.32258063554763794,49.95161141455174,0.0,0.0
6590,242.7735416666667,0.14032258465886116,34.39301442428492,154.177625,0.18145161494612694,29.299403639122847,57.463537051285286,-22.666665325341416,17.38469099200602,100.0,50.0,4,242.7735416666667,0.14032258465886116,34.39301442428492,0.0,0.0
8640,90.64722222222221,0.725806474685669,65.79234080115954,66.9347619047619,0.8467742204666138,56.67863083402315,35.42622643701875,-14.285714285714285,16.079622660301794,100.0,0.0,1,90.64722222222221,0.725806474685669,65.79234080115954,0.0,0.0
20929,143.779375,0.3199999928474426,46.00939897160977,70.41269230769231,0.5199999809265137,36.61459865698448,104.19525271339845,-38.46153757981291,25.658618854840764,100.0,0.0,1,143.779375,0.3199999928474426,46.00939897160977,0.0,0.0
20931,122.78290322580645,0.3444444537162781,42.29189002731154,80.39734299516908,0.46000000834465027,36.982778448665485,52.7201007540563,-25.120772289593823,14.355632003191559,100.0,0.0,1,122.78290322580645,0.3444444537162781,42.29189002731154,0.0,0.0
8658,188.88214285714287,0.0844086054712534,15.273280176360693,69.91571428571429,0.1362365558743477,9.146451399241176,170.15692364275353,-38.04261644055045,66.98585614993615,100.0,50.0,2,188.88214285714287,0.0844086054712534,15.943278276993494,0.6699981006328013,0.0
6612,233.10588235294117,0.5483871102333069,127.83226120191462,101.20634920634922,0.5806451439857483,58.76497520719256,130.32733043029003,-5.555550422933213,117.53137945043927,100.0,0.0,1,233.10588235294117,0.5483871102333069,127.83226120191462,0.0,0.0
14819,209.83602564102569,0.6290322542190552,131.99362822534184,100.90110153256698,0.774193525314331,78.11697950359728,107.96207618536128,-18.74999807526662,68.96919090332153,100.0,0.0,1,209.83602564102569,0.6290322542190552,131.99362822534184,0.0,0.0
25059,95.0,0.06451612710952759,6.129032075405121,46.86249999999999,0.09677419066429138,4.535080510005354,102.7207255268072,-33.33333333333333,35.147150351204786,100.0,0.0,1,95.0,0.06451612710952759,6.129032075405121,0.0,0.0
12775,118.99454685099846,0.2024372803668181,24.98308296464212,74.8525641025641,0.23268816620111465,17.787203858296078,58.97190467376689,-13.000612075884607,40.455369847182766,100.0,33.33333333333333,3,118.99454685099846,0.2024372803668181,24.98308296464212,0.0,0.0
8686,113.68576048951049,0.37145936489105225,41.57455881804384,75.42881720538165,0.4986145496368408,37.358195086072186,50.71926712036432,-25.50169962717701,11.286315418229592,100.0,0.0,2,113.68576048951049,0.37145936489105225,42.22964038858984,0.6550815705460025,0.0
23022,82.17056737588653,0.28484848141670227,23.406161334170097,58.63666666666666,0.3571428656578064,20.941667165954907,40.13512712617794,-20.242427104892087,11.768376169313512,100.0,0.0,1,82.17056737588653,0.28484848141670227,23.406161334170097,0.0,0.0
6642,132.8501893939394,0.20967741310596466,30.355751783500114,70.05323226544623,0.2557603679597378,19.54585245216875,89.64176969100079,-18.018020235655737,55.3053357881658,100.0,50.0,2,132.8501893939394,0.20967741310596466,30.355751783500114,0.0,0.0
12792,173.45499999999998,0.09677419066429138,16.291128546744584,80.72487179487179,0.12903225421905518,11.85467706605792,114.87181849079018,-25.0,37.4236384168492,100.0,50.0,2,173.45499999999998,0.09677419066429138,16.78596724167466,0.49483869493007404,0.0
20985,72.08258620689655,0.08909370005130768,6.422104314439769,35.54641176470588,0.12463343143463135,4.430271273423643,102.78442359818587,-28.5154079240479,44.95961800273393,100.0,0.0,1,72.08258620689655,0.08909370005130768,6.422104314439769,0.0,0.0
23036,310.86,0.19354838132858276,60.16644981980324,243.64857142857142,0.22580644488334656,55.01741771519184,27.585398173012663,-14.285714285714285,9.358912719725138,100.0,0.0,1,310.86,0.19354838132858276,60.16644981980324,0.0,0.0
16902,225.0,0.4833333194255829,108.74999687075615,105.66666666666667,0.6499999761581421,68.68333081404369,112.93375394321765,-25.64102505320861,58.33535674789964,100.0,0.0,1,225.0,0.4833333194255829,108.74999687075615,0.0,0.0
8710,103.15021929824563,0.7599999904632568,78.39416568294953,77.61999364272094,0.8066666722297668,62.61346197026936,32.89130088445822,-5.785125798926984,25.20337195246175,100.0,0.0,1,103.15021929824563,0.7599999904632568,78.39416568294953,0.0,0.0
27148,166.29999999999998,0.1505376398563385,25.03440950810909,110.0,0.16129031777381897,17.741934955120087,51.18181818181816,-6.666660507519856,41.103039614540414,100.0,0.0,1,166.29999999999998,0.1505376398563385,25.03440950810909,0.0,0.0
