hotel_id,segment,actual_price,actual_occupancy,actual_revpar,peer_median_price,peer_p25,peer_p75,peer_occ_median,price_ratio,pricing_status,price_gap_pct
5962,rural,72.85714285714288,1.0,72.85714285714288,138.83616666666666,116.5,152.76749999999998,0.42857143,0.5247706315031473,underpriced,-47.522936849685266
5989,urban_core,52.765,0.08163265,4.307346850521863,124.83819767441861,95.65,161.825,0.09795918,0.42266710816838726,underpriced,-57.733289183161276
6013,urban_fringe,166.97,0.35714287,59.632144278883935,97.08937499999999,84.3772619047619,116.5,0.23214287,1.7197556375247036,overpriced,71.97556375247036
6016,urban_fringe,108.4,0.17857143,19.357143318653108,125.32640277777779,106.875,134.25480158730159,0.23214287,0.8649414456761294,fair,-13.505855432387055
6046,coastal_town,127.5,0.08571429,10.928571727126837,95.69727272727272,80.17331250000001,111.1406818181818,0.23214287,1.3323263700874919,overpriced,33.232637008749194
6049,urban_core,43.23285714285714,0.14285715,6.17612272507378,69.01818181818182,60.91458333333333,83.75,0.071428575,0.6263980882131567,underpriced,-37.360191178684325
6050,urban_fringe,118.83333333333333,0.14285715,16.976191235085327,98.45713333333333,69.21833333333333,107.077,0.5,1.206955040332273,overpriced,20.69550403322732
6056,coastal_town,146.07142857142856,0.12698413,18.548753905509198,98.48961446594141,68.36494791666667,121.85935185185187,0.1,1.4831150407431166,overpriced,48.31150407431167
6105,urban_core,137.29999999999998,0.17857143,24.517857727408405,112.35,89.79322916666666,161.24409883720932,0.07256236,1.2220738762794836,fair,22.207387627948368
6118,rural,101.82142857142857,0.2,20.364286017737218,105.85777777777778,79.68752747252746,124.25,0.22023809,0.9618700742535656,fair,-3.8129925746434346
6120,urban_fringe,46.0,0.011583012,0.5328185334801674,79.8,54.73892857142857,106.81213235294118,0.052622214,0.5764411027568922,underpriced,-42.35588972431078
6124,rural,135.5,0.06122449,8.295918449759483,74.78395238095237,59.419230769230765,98.6125,0.26785713,1.8118860488913144,overpriced,81.18860488913144
6137,small_town,88.16666666666667,0.14285715,12.595238658289116,83.74464285714285,72.67142857142858,93.27125,0.18163265,1.0528036619257808,fair,5.280366192578076
6206,rural,212.5,0.1904762,40.476191230118275,127.5,111.2325,189.225,0.2857143,1.6666666666666667,overpriced,66.66666666666666
6249,rural,126.66666666666667,0.06122449,7.755102117856344,71.475,68.45785714285714,87.10964285714286,0.125,1.7721814154133149,overpriced,77.21814154133149
6251,urban_fringe,89.6923076923077,0.1092437,9.798319411965517,97.47916666666666,64.76851470588235,114.48750000000001,0.08791209,0.920117710884969,fair,-7.988228911503105
6257,rural,125.83333333333333,0.42857143,53.92857196430365,100.9325,95.75,121.12,0.14285715,1.246707783254485,overpriced,24.670778325448516
6271,rural,121.7375,0.22857143,27.82571444120258,90.18333333333334,80.78069727891156,112.28625,0.21904762,1.3498891147662169,overpriced,34.98891147662169
6276,coastal_town,108.0,0.062111802,6.708074659109116,101.06666666666666,88.10061813186813,167.91139315230225,0.067132115,1.0686015831134565,fair,6.86015831134565
6290,rural,81.75833333333334,0.057142857,4.671904788011065,82.853125,67.0625,90.5625,0.056122452,0.9867863563786319,fair,-1.321364362136812
6291,rural,160.8181818181818,0.26190478,42.119049901312046,74.0,64.63571428571429,81.39750000000001,0.08035715,2.173218673218673,overpriced,117.32186732186732
6292,rural,81.78,0.08928572,7.301785888373852,78.06944444444444,65.0,93.57083333333334,0.06318682,1.0475289094467177,fair,4.75289094467177
6297,resort_coastal,155.55555555555551,0.055555556,8.641975373029707,102.2410476190476,85.0275,127.75409340659341,0.05322129,1.521458936289062,overpriced,52.1458936289062
6298,resort_coastal,82.99333333333334,0.042857144,3.556857240026196,106.50546428571428,72.2825,156.64472222222219,0.05033417,0.7792401440614661,fair,-22.07598559385338
6299,rural,87.75,0.06349207,5.571428893133998,84.32499999999999,74.58333333333333,98.125,0.15476191,1.040616661725467,fair,4.061666172546708
6308,urban_fringe,69.60000000000001,0.042857144,2.9828572243452074,65.50399999999999,57.3875,71.95535714285714,0.071428575,1.062530532486566,fair,6.253053248656598
6333,resort_coastal,118.82666666666667,0.071428575,8.487619427045187,100.15,76.80000000000001,117.6375,0.11071429,1.1864869362622732,overpriced,18.64869362622732
6339,provincial_city,250.0,1.0,250.0,148.91666666666669,119.60166666666667,208.94349999999997,0.42857143,1.6787912702853942,overpriced,67.87912702853943
6342,coastal_town,100.0,0.05357143,5.35714291036129,82.32142857142856,69.41666666666667,88.52307692307693,0.08276644,1.2147505422993494,overpriced,21.475054229934948
6358,rural,134.4375,0.5714286,76.82143200561404,166.91176470588235,135.0,187.4625,0.4166667,0.8054405286343612,underpriced,-19.455947136563875
6378,urban_fringe,72.4,0.114285715,8.27428576052189,110.69666666666666,91.93333333333334,127.34895833333334,0.1904762,0.6540395675871,underpriced,-34.596043241290005
6389,small_town,207.2461111111111,0.08035714,16.653705136556592,113.84429499072357,68.92927884615384,168.17440217391305,0.0686124,1.820434753695811,overpriced,82.0434753695811
6400,urban_fringe,151.75,0.21428572,32.51785746589303,221.53250000000003,181.5875,236.29500000000002,0.71428573,0.6850010720774603,underpriced,-31.499892792253963
6415,major_metro,94.09159663865546,0.4857143,45.70163273317974,101.4331875,75.85304545454545,110.46645833333332,0.3809524,0.9276214122587388,fair,-7.237858774126113
6426,urban_fringe,53.35,0.012244898,0.6532653026748448,97.6125,61.129285714285714,109.48529411764706,0.027040817,0.5465488538865412,underpriced,-45.345114611345885
6443,rural,67.0,0.114285715,7.657142899930477,101.92244897959185,75.5125,118.0078125,0.21428572,0.6573625405470345,underpriced,-34.263745945296556
6445,urban_fringe,96.34444444444445,0.05357143,5.1613095750825275,107.12236363636364,90.440625,118.8738289170507,0.18452382,0.8993868429891465,fair,-10.061315701085347
6478,small_town,157.04,0.07936508,12.463492490649223,111.5,106.16625,129.57992857142858,0.108134925,1.4084304932735425,overpriced,40.84304932735425
6483,small_town,62.53,0.071428575,4.466428771093488,73.03571428571428,47.641309523809525,85.9090909090909,0.15476191,0.8561564792176041,fair,-14.384352078239598
6490,small_town,143.07692307692307,0.4642857,66.42856960113231,82.0,60.17588709677419,105.74017857142857,0.23214287,1.7448405253283301,overpriced,74.484052532833
6516,rural,194.85,0.14285715,27.83571553006768,119.1375,105.45997474747475,148.26923076923077,0.3214286,1.6355051935788478,overpriced,63.550519357884795
6539,urban_core,114.66333333333334,0.42857143,49.14142905960481,81.684,69.93125,90.23076923076923,0.23809524,1.4037428790624031,overpriced,40.37428790624032
6542,urban_fringe,35.15,0.21428572,7.532142931967973,75.42130952380953,54.7375,102.075,0.14285715,0.4660486568309133,underpriced,-53.39513431690867
6545,urban_fringe,171.72,0.10714286,18.398571611344813,188.1027777777778,140.29583333333335,236.4,0.24761906,0.9129051789063307,fair,-8.70948210936693
6551,resort_coastal,52.59153846153846,0.30952382,16.27833393041904,133.95999999999998,110.4375,145.70052083333334,0.13265306,0.39259135907389126,underpriced,-60.74086409261088
6577,major_metro,84.24,0.23809524,20.0571429169178,103.7248,70.69855113636363,115.06522727272727,0.2916667,0.812149071388906,fair,-18.785092861109405
6579,rural,53.25,0.06349207,3.380952576175332,46.58666666666667,43.10785714285714,57.53035714285714,0.083333336,1.143030910131654,fair,14.303091013165412
6580,small_town,56.4,0.04,2.2559999495744703,84.56272727272727,49.6375,94.49326923076923,0.04004329,0.66696051344349,fair,-33.303948655651
6590,rural,220.0,0.42857143,94.2857152223587,218.25396825396825,179.25,251.0375,0.5714286,1.008,fair,0.8000000000000004
6597,coastal_town,93.75,0.14285715,13.392857741564512,92.805,76.085625,102.44546874999999,0.17857143,1.0101826410214967,fair,1.0182641021496612
6602,major_metro,181.125,0.025510205,4.6205358726438135,113.84429499072357,75.25812499999999,173.10962653288743,0.07603687,1.5909888151598524,overpriced,59.098881515985234
6605,rural,83.8,0.2857143,23.942858213186263,87.2925,81.375,106.11628787878789,0.29591838,0.9599908354096858,fair,-4.000916459031425
6612,rural,214.28571428571428,0.71428573,153.0612281390599,221.11111111111111,179.25,245.38714285714286,0.42857143,0.9691313711414213,fair,-3.0868628858578657
6627,urban_core,134.97639534883723,0.6825397,92.12674858578417,112.35,89.79322916666666,161.825,0.07256236,1.2013920369277902,fair,20.139203692779027
6638,urban_fringe,117.02999999999999,0.5714286,66.87428870379924,86.0,73.52161458333333,122.96974999999998,0.42857143,1.3608139534883719,fair,36.08139534883719
6639,rural,33.333333333333336,0.08571429,2.857142935196559,84.45,57.735937500000006,99.4075,0.17142858,0.39471087428458657,underpriced,-60.52891257154135
6642,urban_core,141.7,0.0952381,13.495238346606492,126.30625,108.375,149.27941176470588,0.17142858,1.1218763917066652,fair,12.187639170666522
6662,urban_fringe,76.55904761904763,0.09090909,6.959913627335005,86.41,63.981249999999996,100.40625,0.09821428,0.8859975421715963,fair,-11.40024578284037
6688,urban_core,85.05,0.08163265,6.942857000604271,113.40387755102041,74.34666666666666,131.51214285714286,0.125,0.7499743556981638,fair,-25.00256443018362
6704,urban_fringe,180.0,0.2857143,51.42857372760773,113.85227272727272,106.82499999999999,137.70833333333331,0.1904762,1.5809961073959478,overpriced,58.09961073959477
6709,urban_core,173.04000000000008,0.42857143,74.16000073671344,164.84500000000003,120.05812499999999,179.3775,0.30952382,1.04971336710243,fair,4.971336710242985
6727,resort_coastal,90.0,0.0952381,8.57142873108387,101.04791666666667,75.75,121.25354166666666,0.118367344,0.8906665567078326,fair,-10.933344329216748
6729,resort_coastal,55.0,0.04761905,2.6190476678311825,102.53461538461536,78.1875,119.06174999999999,0.071428575,0.5364042162121611,underpriced,-46.35957837878389
6742,rural,114.17999999999999,0.5714286,65.245717202425,202.75,144.54500000000002,238.125,0.39285713,0.5631565967940814,underpriced,-43.684340320591865
6786,small_town,83.33333333333333,0.17142858,14.285714675982792,72.60166666666666,64.63571428571429,164.54166666666666,0.2857143,1.1478157067101307,fair,14.781570671013068
6807,resort_coastal,145.25,0.36734694,53.35714338719845,158.68875,146.80644230769232,196.08823529411765,0.071428575,0.9153137824830052,underpriced,-8.468621751699473
6819,resort_coastal,95.0,0.2,19.000000283122063,85.57761904761904,67.0,119.37,0.20612246,1.1101033314228799,fair,11.010333142287994
6847,rural,120.0,0.071428575,8.571428954601288,75.0,72.79151785714285,80.41348958333333,0.12777779,1.6,overpriced,60.0
6848,urban_core,67.5,0.114285715,7.714285757392645,85.30398529411764,74.44642857142857,96.07142857142857,0.37414968,0.791287766535975,underpriced,-20.871223346402505
6857,provincial_city,75.57692307692308,0.32298136,24.40993721668537,62.66038961038961,50.2875,75.71104166666666,0.041666668,1.2061355434724557,fair,20.61355434724556
6880,major_metro,250.0,0.2857143,71.4285746216774,142.16214285714287,113.63285714285716,167.73392857142858,0.85714287,1.7585553718842166,overpriced,75.85553718842166
6885,resort_coastal,50.0,0.16666667,8.33333358168602,106.86805555555556,72.22,140.0625,0.10816327,0.4678666580024693,underpriced,-53.21333419975307
6896,urban_fringe,98.84000000000002,0.0952381,9.413333508670332,85.54545454545455,50.368750000000006,128.90441176470588,0.09795918,1.1554091392136028,fair,15.540913921360275
6901,small_town,230.48999999999998,1.0,230.48999999999998,146.74833333333333,136.03833333333333,206.1275,0.46428573,1.570648161818987,overpriced,57.064816181898706
6911,urban_core,35.0,0.027210884,0.952380932867527,83.66428571428571,59.732866795366796,94.49326923076923,0.06602641,0.41833859813882013,underpriced,-58.166140186117985
6922,urban_core,176.12142857142857,0.2,35.22428623916847,107.5,80.02633333333333,122.68911764705882,0.1607143,1.6383388704318937,overpriced,63.833887043189364
6942,urban_core,130.43285714285713,0.71428573,93.16632875187055,223.575,171.6992857142857,245.83333333333334,0.42857143,0.583396431366911,underpriced,-41.6603568633089
6943,resort_coastal,257.8275,0.5714286,147.33000658616422,172.02000000000004,165.39295454545456,229.180625,0.5,1.4988228113010111,overpriced,49.882281130101106
6947,provincial_city,34.68,0.057142857,1.9817142967879773,74.87588661338661,68.60119047619048,94.88541666666666,0.18571429,0.4631664687867585,underpriced,-53.68335312132415
6952,urban_fringe,250.0,0.21428572,53.5714291036129,218.87,183.31214285714285,260.22749999999996,0.78571427,1.1422305478137706,fair,14.223054781377071
6961,rural,155.25,0.10714286,16.633928736671805,151.5,119.59583333333333,176.56971428571427,0.22023809,1.0247524752475248,fair,2.4752475247524752
6962,major_metro,105.3,0.024844721,2.616149117052555,100.93980769230768,63.284159663865545,167.91139315230225,0.05737169,1.043195964083698,fair,4.31959640836981
6964,resort_coastal,159.39000000000001,0.17857143,28.462500678598882,131.24,77.11642857142857,213.37188775510205,0.23809524,1.2144925327644012,fair,21.449253276440114
6990,resort_coastal,102.56666666666666,0.10714286,10.989285823454459,121.87274509803922,101.25,195.83333333333334,0.1904762,0.8415882204356521,fair,-15.841177956434793
7015,resort_coastal,116.54999999999998,0.16071428,18.731249751895664,118.71000000000001,86.5025,131.51214285714286,0.10459184,0.9818043972706594,fair,-1.8195602729340616
7018,urban_fringe,40.338,0.26785713,10.804821085095405,75.57999999999998,66.673125,88.84306547619047,0.12599206,0.533712622386875,underpriced,-46.62873776131251
7029,urban_core,80.0,0.071428575,5.714285969734192,60.962500000000006,48.7815,71.32727272727273,0.08035715,1.3122821406602418,overpriced,31.228214066024186
7043,urban_core,69.20434782608697,0.25274727,17.491209811101793,101.2875,80.7558125,110.39750000000001,0.107142866,0.6832466772907514,underpriced,-31.675332270924866
7057,rural,84.002,0.05952381,5.000119062520564,81.66666666666666,76.01146390374332,134.46428571428572,0.2559524,1.028595918367347,fair,2.8595918367347
7059,urban_core,84.10999999999999,0.23809524,20.02619053587317,133.2,94.84870833333332,167.01071428571427,0.25,0.6314564564564564,underpriced,-36.85435435435436
7070,resort_coastal,78.88,0.114285715,9.014857193231583,85.0,53.239107142857144,124.125,0.22023809,0.9279999999999999,fair,-7.200000000000005
7076,urban_core,98.3089955357143,0.014652015,1.4404248487155047,81.86693966980732,56.86607142857143,98.22491071428573,0.03117914,1.2008387748732574,overpriced,20.08387748732574
7088,urban_fringe,48.5025,0.023809524,1.1548214500816538,86.74017496392497,56.86607142857143,95.27321428571429,0.01739332,0.5591699580981024,underpriced,-44.08300419018976
7093,rural,97.11600000000001,0.08928572,8.671071635305882,59.692897727272744,54.422250000000005,64.86953703703703,0.06360544,1.62692721743393,overpriced,62.69272174339301
7097,major_metro,65.0,0.2,13.000000193715096,87.29579831932773,75.85304545454545,109.14221875,0.33333334,0.7445948287480025,underpriced,-25.540517125199745
7101,urban_fringe,84.36599999999999,0.17857143,15.065357502043245,84.38066666666666,75.5,93.34375,0.088435374,0.9998261845130401,fair,-0.017381548695993218
7107,resort_coastal,270.01875,0.5714286,154.29643546901644,204.3877551020408,165.90340909090907,232.5,0.46428573,1.3211102096854719,overpriced,32.11102096854719
7131,resort_coastal,62.95642857142857,0.47619048,29.9792517900254,62.49125,45.5625,84.1575,0.3214286,1.0074438992887575,fair,0.7443899288757491
7151,resort_coastal,232.0,0.042857144,9.942857414484024,187.4963736263736,135.33,196.23823529411766,0.124675326,1.2373572646386715,overpriced,23.73572646386715
7157,urban_fringe,154.91636752136753,0.087108016,13.494457422897348,56.12785714285714,39.322500000000005,96.00625,0.045873016,2.760062033493867,overpriced,176.00620334938668
7160,coastal_town,76.5,0.42857143,32.785714611411095,188.31,128.27428571428572,245.2242857142857,0.6428572,0.40624502150708935,underpriced,-59.37549784929106
7166,rural,141.66666666666666,0.071428575,10.119048071404297,103.36666666666667,76.27455357142857,135.64166666666665,0.15714286,1.3705256368913252,overpriced,37.05256368913252
7169,rural,120.75,0.42857143,51.75000051409006,84.45,73.71875,95.07499999999999,0.09047619,1.4298401420959146,overpriced,42.98401420959147
7170,rural,95.33333333333333,0.08571429,8.171428794662157,89.45714285714286,83.22767857142857,114.7,0.14761905,1.0656872138826785,fair,6.568721388267856
7182,major_metro,114.23637362637359,0.30952382,35.3588788479763,142.68627248677248,124.62620138888889,163.75,0.15306123,0.8006122217325686,underpriced,-19.93877782674314
7195,resort_coastal,179.36113636363635,0.39285713,70.4633020441776,124.92357142857144,74.22666666666666,159.76678571428573,0.14285715,1.4357669598502563,overpriced,43.57669598502563
7206,urban_core,148.01166666666666,0.42857143,63.43357205872734,106.69666666666667,97.3,128.80083333333334,0.20238096,1.3872192195944888,overpriced,38.721921959448885
7209,rural,82.8,0.2857143,23.657143914699553,159.879375,118.4925,226.2308928571429,0.5714286,0.5178904408401646,underpriced,-48.21095591598354
7219,resort_coastal,138.0,0.14285715,19.714286595582962,176.34199999999998,163.918125,234.81,0.17500001,0.7825702328429983,underpriced,-21.742976715700166
7220,rural,106.44444444444444,0.53571427,57.023807711071434,106.7034090909091,84.225,128.3748611111111,0.15714286,0.99757304242975,fair,-0.24269575702499763
7226,resort_coastal,190.6,0.057142857,10.891428632289172,113.65261388062169,69.08555059523809,127.47749999999999,0.11785714,1.677040179649561,overpriced,67.70401796495611
7229,urban_fringe,119.71428571428571,0.42857143,51.306122958660126,232.661875,151.6115,262.978,0.5714286,0.5145419107203778,underpriced,-48.54580892796222
7237,urban_fringe,198.0,0.25,49.5,95.88,83.33333333333333,130.9230769230769,0.21904762,2.0650813516896123,overpriced,106.5081351689612
7238,small_town,66.33428571428571,0.33333334,22.111429230400493,72.75416666666666,54.704166666666666,102.075,0.17857143,0.9117592675922669,fair,-8.824073240773313
7240,coastal_town,89.10000000000001,0.21428572,19.09285733252764,145.93791666666667,111.63579545454546,188.6625,0.22023809,0.610533588769197,underpriced,-38.9466411230803
7247,coastal_town,90.44,0.17857143,16.150000385046006,107.68636363636364,85.75857386363637,114.47416666666666,0.2857143,0.8398463551559664,fair,-16.015364484403364
7251,provincial_city,167.5,0.42857143,71.78571499884129,121.24166666666666,104.99875,208.94349999999997,0.5,1.38153825005155,fair,38.153825005155
7254,urban_fringe,111.00410256410258,0.18571429,20.61504804438506,98.75,82.22083333333333,138.2935714285714,0.08134921,1.12409217786433,fair,12.409217786432993
7280,rural,270.0,0.85714287,231.42857372760773,217.14285714285714,179.25,222.83555555555554,0.42857143,1.243421052631579,overpriced,24.342105263157897
7293,coastal_town,97.76142857142857,0.4,39.104572011274946,103.00869658119657,82.52173863636366,177.55910714285713,0.2857143,0.9490599514029201,fair,-5.094004859707986
7301,urban_core,170.0,0.009966778,1.6943521983921528,56.12785714285714,39.322500000000005,94.51875,0.06986711,3.028799043001311,overpriced,202.87990430013113
7302,urban_fringe,147.14285714285714,0.12698413,18.684808335133962,134.339,111.0,154.4264705882353,0.095663264,1.095310052500444,fair,9.531005250044396
7314,small_town,58.93125,0.07619048,4.490000171447172,79.21003752535498,62.74344387755102,97.04533333333335,0.102564104,0.7439871491177645,underpriced,-25.60128508822355
7319,urban_core,48.75,0.043956045,2.142857196740806,70.39177777777778,69.6375,72.66329887218046,0.071428575,0.6925524761414685,underpriced,-30.74475238585314
7320,urban_core,75.0,0.08163265,6.122448854148388,124.83819767441861,95.65,161.825,0.09795918,0.6007776577774859,underpriced,-39.922234222251404
7321,rural,100.0,0.42857143,42.85714328289032,120.14999999999999,76.27455357142857,150.38416666666666,0.18571429,0.8322929671244279,fair,-16.770703287557215
7323,major_metro,238.9075,0.42857143,102.38892958857119,170.5,163.65681818181818,206.6375,0.5714286,1.4012170087976539,overpriced,40.12170087976539
7325,small_town,150.0,0.10714286,16.07142873108387,82.23750000000001,69.6218137254902,86.28860294117646,0.22335601,1.8239854081167348,overpriced,82.39854081167348
7335,rural,109.8,0.14285715,15.685714986920356,154.34727891156462,115.32424242424241,187.82142857142856,0.18333334,0.711382803599093,underpriced,-28.861719640090698
7342,small_town,173.18,0.35714287,61.850001474618914,188.15814285714285,158.22321428571428,214.54285714285714,0.30952382,0.9203959890882063,fair,-7.960401091179373
7355,urban_fringe,72.5,0.21428572,15.535714440047741,89.1825,69.56750000000001,150.06224999999998,0.14285715,0.8129397583606649,fair,-18.70602416393351
7363,rural,80.0,0.17142858,13.714286088943481,105.78813131313132,77.2,119.69333333333334,0.12857144,0.7562285013164773,fair,-24.37714986835227
7372,urban_fringe,112.55,0.10714286,12.058928691223263,115.49393939393939,106.25,138.75,0.20833334,0.9745100097079737,fair,-2.5489990292026294
7374,urban_fringe,83.867,0.12987013,10.891818327888847,85.60062500000001,70.65326086956523,101.93124999999999,0.0984127,0.979747519366827,fair,-2.0252480633172985
7417,urban_fringe,135.57142857142858,0.5,67.78571428571429,153.29500000000002,116.84041666666667,191.13083333333333,0.3214286,0.8843825863298123,fair,-11.561741367018774
7423,rural,103.5,0.025210084,2.609243734739721,82.73229166666667,64.17824074074075,123.3409090909091,0.052380953,1.25102300341211,fair,25.10230034121098
7488,rural,93.40095238095236,0.42857143,40.02897998948891,68.87946428571428,65.855,87.10964285714286,0.125,1.3560057899626243,overpriced,35.60057899626244
7492,urban_fringe,65.0,0.071428575,4.642857350409031,128.13125,115.92269841269842,151.5791071428571,0.16326532,0.5072923272035511,underpriced,-49.27076727964489
7501,urban_fringe,229.68,0.71428573,164.05714676856996,231.40750000000003,183.37214285714285,256.4625,0.78571427,0.9925348141265947,fair,-0.7465185873405228
7504,urban_core,56.0,0.10714286,6.000000059604645,85.255,63.75,197.01618034055724,0.11122449,0.6568529705002639,underpriced,-34.31470294997361
7520,resort_coastal,69.93073544973545,0.057142857,3.9960420480287935,84.95545454545454,73.3725,97.29583333333333,0.08477237,0.8231459159849439,underpriced,-17.685408401505605
7526,small_town,153.7828947368421,0.5714286,87.8759437779847,85.0,65.86714285714285,100.2140625,0.26190478,1.8092105263157896,overpriced,80.92105263157895
7529,urban_fringe,152.7058823529412,0.3469388,52.979593880036305,112.0,99.75833333333333,129.45937500000002,0.13095239,1.3634453781512605,overpriced,36.34453781512606
7531,coastal_town,183.4,0.114285715,20.960000117123126,175.425,152.5625,216.275,0.25,1.0454610232293002,fair,4.5461023229300235
7532,urban_core,276.59999999999997,0.42857143,118.54285832047461,141.31375,121.26468750000001,196.12821428571428,0.71428573,1.9573466842398561,overpriced,95.73466842398561
7542,rural,91.66666666666667,0.008403362,0.7703081627065937,80.14285714285714,43.505740384615386,124.96127142857144,0.037172012,1.1437908496732028,fair,14.379084967320274
7543,major_metro,57.71,0.04761905,2.748095289282501,89.07916666666665,78.235,111.47727272727273,0.05654762,0.6478506946068573,underpriced,-35.214930539314274
