market_segment,high_price_hotel,low_price_hotel,high_price,low_price,high_occupancy,low_occupancy,price_diff_pct,match_distance,room_type,room_view,month,capacity,days_in_month,dist_coast_diff,dist_madrid_diff,price_avg,occ_avg,price_pct_change,occ_pct_change,arc_elasticity,current_revenue,counterfactual_occ,counterfactual_revenue,opportunity
False_False,12775,7544,975.0,139.28473684210522,0.016129032,0.032258064,6.000049123151744,1.9834666122249702,apartment,standard,2023-08-01 00:00:00,19.0,31,12.681784942049603,30.736375303229465,557.1423684210527,0.024193548,1.5000030701781317,-0.6666667,-0.4444435480093465,2646.4099211308353,0.010752687210677792,6174.999447911989,3528.5895267811534
False_False,12775,13299,975.0,233.8,0.016129032,0.032258064,3.1702309666381523,1.4271497772121542,apartment,standard,2023-08-01 00:00:00,5.0,31,1.121241530370682,1.180586292502312,604.4,0.024193548,1.226340172071476,-0.6666667,-0.5436229699698899,1168.9999651610851,0.010752687210677792,1624.9998547136813,455.9998895525962
False_False,12775,7170,975.0,241.94500000000002,0.016129032,0.032258064,3.0298414929012787,1.9361083314280438,apartment,standard,2023-08-01 00:00:00,26.0,31,31.132973335038386,50.775651244158894,608.4725,0.024193548,1.204746311460255,-0.6666667,-0.5533668625445508,6290.569812526405,0.010752687210677795,8449.999244511146,2159.4294319847404
False_False,12775,9298,975.0,192.01399999999998,0.016129032,0.032258064,4.077754747049695,1.8364242669220827,apartment,standard,2023-08-01 00:00:00,5.0,31,12.891335680207618,30.75344874755848,583.507,0.024193548,1.3418622227325465,-0.6666667,-0.4968220099208787,960.0699713876843,0.010752687210677792,1624.9998547136813,664.929883325997
False_False,12775,9143,975.0,177.77777777777777,0.016129032,0.032258064,4.484375,1.650397456702866,apartment,standard,2023-08-01 00:00:00,9.0,31,106.75049576500311,76.90642758108584,576.3888888888889,0.024193548,1.3831325301204818,-0.6666667,-0.48199769148427857,1599.9999523162842,0.010752687210677792,2924.999738484626,1324.9997861683419
False_False,12775,14484,975.0,167.3058620689655,0.016129032,0.032258064,4.827649957645197,1.452890190301661,apartment,standard,2023-08-01 00:00:00,29.0,31,27.0886012701571,4.218198456992866,571.1529310344828,0.024193548,1.4141468843872058,-0.6666667,-0.4714267618839108,4851.869855403005,0.010752687210677792,9424.99915733935,4573.129301936346
False_False,12775,14483,975.0,197.2321428571429,0.016129032,0.032258064,3.943413309189678,1.8874372404181927,apartment,standard,2023-08-01 00:00:00,28.0,31,26.7653086910331,3.5943779856766582,586.1160714285714,0.024193548,1.3269860613908142,-0.6666667,-0.5023916271103467,5522.4998354166755,0.010752687210677792,9099.999186396615,3577.4993509799397
False_False,14480,14779,1015.0679999999999,150.22857142857143,0.018975332,0.032258064,5.756823887409661,0.8440560929084614,apartment,mountain_view,2023-10-01 00:00:00,14.0,31,36.74606813553848,17.825305650141672,582.6482857142856,0.025616698,1.4843250203872074,-0.51851845,-0.3493294532896263,2103.1999373197555,0.015531662508863064,6842.311022203229,4739.111084883474
False_False,15201,13299,415.0,112.72,0.016666668,0.033333335,2.681689141234918,1.4900957465154783,apartment,landmark_view,2023-11-01 00:00:00,5.0,30,99.74512183713315,95.74110364381221,263.86,0.025000002,1.1456075191389372,-0.6666666,-0.5819328310897588,563.6000293940306,0.011111113015148444,691.6667851929906,128.06675579896
False_False,15201,8303,415.0,124.99799999999999,0.016666668,0.033333335,2.3200531208499338,1.591756896885596,apartment,standard,2023-11-01 00:00:00,15.0,30,104.52447453657408,83.55631947244024,269.999,0.025000002,1.074085459575776,-0.6666666,-0.6206830387533088,1874.9700977873053,0.011111113015148444,2075.0003555789717,200.03025779166637
False_False,15201,13299,415.0,128.75,0.016666668,0.033333335,2.2233009708737863,1.493312650493982,apartment,standard,2023-11-01 00:00:00,2.0,30,99.74512183713315,95.74110364381221,271.875,0.025000002,1.0528735632183908,-0.6666666,-0.633187735184832,257.5000134296715,0.011111113015148444,276.6667140771962,19.166700647524692
False_False,15201,9010,415.0,132.48333333333332,0.016666668,0.033333335,2.13246949301799,1.161627469167873,apartment,standard,2023-11-01 00:00:00,6.0,30,50.801385780991616,99.18646009718788,273.7416666666667,0.025000002,1.032055770343085,-0.6666666,-0.645959885199438,794.9000414572654,0.011111113015148444,830.0001422315887,35.10010077432332
False_False,12775,10252,230.0,93.5,0.022222223,0.033333335,1.4598930481283423,1.926322629864666,apartment,mountain_view,2023-11-01 00:00:00,1.0,30,3.1039219368006457,69.13933276038665,161.75,0.02777778,0.8438948995363215,-0.4,-0.47399268105571524,93.500004876405,0.020000000844399124,138.00000582635394,44.50000094994894
False_False,19851,18071,876.83,96.0,0.021505376,0.032258064,8.133645833333334,1.3778106269934596,apartment,landmark_view,2023-12-01 00:00:00,2.0,31,16.665201911909655,52.982398258516184,486.415,0.02688172,1.6052753307360998,-0.39999995,-0.2491784049110127,191.9999942779541,0.019354839863315654,1052.196062715766,860.1960684378118
False_False,19851,18071,876.83,57.68307692307691,0.021505376,0.032258064,14.200818797674298,1.4708405149169166,apartment,city_view,2023-12-01 00:00:00,13.0,31,16.665201911909655,52.982398258516184,467.25653846153847,0.02688172,1.753098898891813,-0.39999995,-0.22816735930224574,749.8799776518343,0.019354839863315654,6839.27440765248,6089.394430000645
False_False,19851,18071,876.83,97.0,0.021505376,0.032258064,8.039484536082474,1.4495237778528862,apartment,standard,2023-12-01 00:00:00,2.0,31,16.665201911909655,52.982398258516184,486.915,0.02688172,1.6015731698551081,-0.39999995,-0.24975440016393824,193.99999421834946,0.019354839863315654,1052.196062715766,858.1960684974165
False_False,19851,9450,876.83,437.35,0.021505376,0.032258064,1.004870241225563,1.569142793191789,apartment,city_view,2023-12-01 00:00:00,2.0,31,38.965032318005115,109.29281217284591,657.09,0.02688172,0.6688277100549392,-0.39999995,-0.5980612650198998,874.6999739319086,0.019354839863315654,1052.196062715766,177.49608878385732
False_False,19851,18221,876.83,215.2028571428571,0.021505376,0.032258064,3.074434752592239,1.7388033036603052,apartment,garden_view,2023-12-01 00:00:00,7.0,31,8.846913027438468,148.86084450242555,546.0164285714286,0.02688172,1.2117348640739485,-0.39999995,-0.3301051725218075,1506.4199551051852,0.019354839863315654,3682.686219505181,2176.2662643999956
False_False,19851,14572,876.83,171.24777777777774,0.021505376,0.032258064,4.120241625195462,1.8124004627837254,apartment,garden_view,2023-12-01 00:00:00,9.0,31,2.8041248194880666,153.29369342431772,524.0388888888889,0.02688172,1.346431032472145,-0.39999995,-0.2970816452599067,1541.2299540677664,0.019354839863315654,4734.882282220948,3193.6523281531813
False_False,14627,18405,560.0,158.4,0.016129032,0.032258064,2.5353535353535355,0.9645705957688065,apartment,standard,2024-01-01 00:00:00,1.0,31,12.195885643792195,31.78670278225843,359.2,0.024193548,1.1180400890868598,-0.6666667,-0.5962815582752227,158.39999527931215,0.010752687210677792,186.66664997736646,28.26665469805431
False_False,14627,22203,560.0,170.25,0.016129032,0.032258064,2.28928046989721,1.6153234808095063,apartment,city_view,2024-01-01 00:00:00,1.0,31,56.84454662051593,62.21045800782713,365.125,0.024193548,1.0674426566244437,-0.6666667,-0.6245456675331588,170.2499949261546,0.010752687210677792,186.66664997736646,16.416655051211848
False_False,14756,8303,408.19310344827585,76.69083333333332,0.01765064,0.032258064,4.322580101249944,1.8359456305230577,apartment,standard,2024-01-01 00:00:00,24.0,31,20.531819587347087,172.81497493656127,242.4419683908046,0.024954353,1.3673468843503904,-0.5853658,-0.4281033430119048,1840.5799451464409,0.013375297270826536,4062.019852276321,2221.4399071298803
False_False,12775,13299,390.0,115.5,0.016129032,0.032258064,2.3766233766233764,0.612845358743277,apartment,mountain_view,2024-01-01 00:00:00,2.0,31,1.121241530370682,1.180586292502312,252.75,0.024193548,1.086053412462908,-0.6666667,-0.6138433698422271,230.99999311566353,0.010752687210677792,259.999976754189,28.999983638525464
False_False,12775,9131,390.0,89.85,0.016129032,0.032258064,3.340567612687813,1.8966980110916327,apartment,garden_view,2024-01-01 00:00:00,4.0,31,80.19369047320919,45.03317180968267,239.925,0.024193548,1.2510159424820255,-0.6666667,-0.5329002324400516,359.3999892890453,0.010752687210677792,519.999953508378,160.59996421933266
False_False,12775,7817,390.0,117.03478260869566,0.016129032,0.032258064,2.3323426703321197,1.9466400056579913,apartment,mountain_view,2024-01-01 00:00:00,23.0,31,87.66654891237746,103.19015136897335,253.51739130434783,0.024193548,1.0767119998627999,-0.6666667,-0.6191689946985189,2691.7999197781087,0.010752687210677788,2989.9997326731723,298.1998128950636
False_False,23989,21334,1200.0,185.41666666666666,0.01724138,0.03448276,5.471910112359551,0.6674152948376585,apartment,landmark_view,2024-02-01 00:00:00,3.0,29,25.62690956119691,43.52320552583524,692.7083333333334,0.025862068,1.4646616541353383,-0.6666667,-0.4551677069257662,556.2499979278073,0.011494252145632933,1199.9999240040784,643.7499260762711
False_False,23989,18071,1200.0,76.32,0.01724138,0.03448276,14.723270440251575,1.6570511275931668,apartment,landmark_view,2024-02-01 00:00:00,1.0,29,66.07541003802405,107.28483416500046,638.16,0.025862068,1.7608123354644605,-0.6666667,-0.3786131395763029,76.31999971568584,0.011494252145632933,399.9999746680261,323.6799749523402
False_False,19851,18071,243.29333333333332,52.57909090909091,0.020689655,0.03448276,3.6271879016315967,1.6375884486548342,apartment,city_view,2024-02-01 00:00:00,11.0,29,16.665201911909655,52.982398258516184,147.93621212121212,0.027586207,1.289165375330686,-0.5,-0.3878478351714528,578.3699978454038,0.017241379246115685,1338.1133283484726,759.7433305030688
False_False,12775,13789,433.9,119.08333333333333,0.01724138,0.03448276,2.6436668999300212,1.9026931157616842,apartment,garden_view,2024-02-01 00:00:00,3.0,29,37.71672824061733,5.2349109741568896,276.4916666666667,0.025862068,1.138611772506706,-0.6666667,-0.5855083379887988,357.24999866914004,0.011494252145632933,433.89997252114125,76.64997385200121
False_False,12775,15583,433.9,138.512,0.01724138,0.03448276,2.132580570636479,1.2979926637892305,apartment,mountain_view,2024-02-01 00:00:00,5.0,29,65.57028011461907,131.13367486385573,286.206,0.025862068,1.0320817872441526,-0.6666667,-0.6459436594797432,692.5599974200129,0.011494252145632933,723.1666208685688,30.606623448555865
