hotel_id,segment,actual_price,actual_occupancy,actual_revpar,peer_revpar_median,peer_revpar_p25,peer_revpar_p75,peer_price_median,best_peer_price,best_peer_revpar,performance,revpar_gap_pct
9571,small_town,81.75,0.2,16.350000243633986,15.40714304415243,10.02678593647267,18.645071538345086,89.9165873015873,129.81,55.632857695519924,on_par,6.11961086347805
9578,urban_core,87.7,0.22077923,19.36233805269003,10.053571878001094,4.952922030352056,13.379844034179445,77.25,118.9855072463768,35.54112406744473,outperforming,92.59163099095241
9594,resort_coastal,124.91882352941175,0.60714287,75.84357249224887,15.000000670552254,11.914018141195179,34.353742046015604,103.78333333333333,245.0,87.50000208616257,outperforming,405.6237940118475
9609,resort_coastal,110.0,0.1904762,20.95238134264946,39.383572265803814,32.77116158281199,43.28707222427428,109.34054761904761,115.85214285714285,77.23476420653718,underperforming,-46.799185200266585
9612,coastal_town,82.30750000000002,0.1182266,9.73093609955162,5.118030867709145,1.8521173353478009,9.271391800322942,68.57574429771908,55.0,14.40476268529892,outperforming,90.1304691409029
9618,rural,55.326,0.08928572,4.939821546345949,5.3466668407619,3.92465991275385,6.450503944295592,60.962500000000006,46.6,18.49206377863884,on_par,-7.6093257076398535
9628,major_metro,74.28571428571429,0.14285715,10.6122453723635,14.309714501276613,10.31632680718654,38.67559558401505,76.52857142857144,180.0909090909091,64.31818335164677,on_par,-25.838874203837193
9641,rural,40.166666666666664,0.2857143,11.476190989216168,10.608928971704753,5.767232358762994,19.240477104748,80.00688235294118,105.0,90.00000089406967,on_par,8.174831029828773
9649,urban_core,108.0,0.042857144,4.628571555018425,5.60139802972653,4.53214298626408,6.471707251319662,68.19999999999999,112.05176470588236,24.73870179744328,on_par,-17.367565553194588
9659,resort_coastal,113.73611111111111,0.32142857,36.55803523005711,10.509796113297345,8.610857286613722,15.129577698484063,89.44,146.25,35.81632688641548,outperforming,247.847235435925
9669,resort_coastal,90.86,0.10204082,9.27142888918519,16.128962962948357,12.247959012631327,22.468527209572496,123.52499999999999,148.15625,96.75510005839169,underperforming,-42.51689392254403
9695,rural,83.0,0.010204081,0.8469387581571937,1.8016754921711982,0.8844204821424293,3.748415241992367,83.64285714285714,164.74654320987656,5.043261576933258,underperforming,-52.9916035469546
9702,urban_core,90.56285714285715,0.125,11.320357142857144,10.35714291745708,8.30464303821791,13.098214529687539,85.07547619047618,93.40095238095236,40.02897998948891,on_par,9.299999363497777
9703,urban_core,124.20333333333333,0.17857143,22.179167195459208,22.430953043848277,12.302381102368235,49.491429063081746,106.66666666666666,148.01166666666666,63.43357205872734,on_par,-1.1224928691031333
9708,resort_coastal,40.0,1.0,40.0,33.480765054090455,19.710536349546164,73.9321433041777,66.75,214.0,214.0,on_par,19.471582968242444
9709,small_town,115.0,0.12698413,14.603175446391106,12.020942811921238,7.201458600005135,15.253061096607285,117.95035714285714,147.14285714285714,18.684808335133962,on_par,21.481115706740184
9727,resort_coastal,250.0,0.06122449,15.306122601032257,15.579910708768738,9.338035783767697,19.990179291553794,87.34328571428571,123.29999999999998,24.660000367462633,on_par,-1.7573149991314547
9745,small_town,61.07,0.04761905,2.908095292262733,6.27945351400599,4.984285802468658,13.285964787035649,56.372125000000004,60.45454545454549,43.18181921135298,underperforming,-53.68872011272351
9755,rural,97.6,0.5714286,55.77143106460571,72.24472896536545,57.25982201762602,100.07142880558968,165.998875,200.0,171.42857313156128,underperforming,-22.802075856159888
9761,urban_core,99.33733333333333,0.42857143,42.57314328006903,21.441666760370133,12.481071870597079,25.33500054962933,88.73124999999999,174.7,31.196429315209386,outperforming,98.55332962619984
9768,resort_coastal,73.26666666666667,0.032967035,2.415384744356076,5.83928570405326,4.192446457184851,14.252789770385444,79.54,199.0,17.057143323123455,underperforming,-58.6356128682063
9782,coastal_town,87.45,0.030612245,2.6770408429205417,8.350357359300057,6.147857311017374,11.923538639539709,97.68076923076923,102.9875,36.215385526046155,underperforming,-67.94100266931645
9783,coastal_town,34.56771428571429,0.104166664,3.6008034855787248,1.960076074320823,1.0373138782513394,6.123183031662677,52.29404761904762,107.94117647058823,23.831169311614598,on_par,83.7073332384011
9787,major_metro,90.0,0.015306123,1.3775510340929031,1.376357797163049,1.0373138782513394,2.473090693721491,72.92767496392497,173.58921794871793,4.811641346744357,on_par,0.0866952570264565
9788,urban_fringe,136.66666666666666,0.21428572,29.285714576641716,47.03678749158978,29.250000547617674,90.07857375336543,165.0,264.64375,226.8375022534281,on_par,-37.73870168774168
9793,major_metro,169.10750000000002,0.47619048,80.52738119237125,12.630952660526548,10.143931529355857,30.736429945454,88.0624649859944,110.74499999999998,52.73571444287895,outperforming,537.5400443390965
9801,resort_coastal,133.25,0.071428575,9.517857568338513,5.461309696547687,3.5271979735099843,12.023039303734324,80.125,120.58916666666664,38.76080305802325,on_par,74.27793143383047
9806,coastal_town,118.87714285714287,0.33333334,39.6257154666526,49.05381542334911,31.71428586579859,92.56982215387657,122.63680555555555,262.5,225.00000223517418,on_par,-19.219911591645182
9811,small_town,74.0,0.42857143,31.714286029338837,40.080001046657564,23.447475048827272,44.79214414858818,94.06785714285715,230.56,82.34285910606384,on_par,-20.8725419133101
9815,resort_coastal,33.666666666666664,0.019933555,0.6710963609317938,3.807446000916617,1.8889393831646213,9.043812953947459,90.12565317035906,186.80672413793098,20.366146867696575,underperforming,-82.37410692705211
9824,small_town,30.479166666666668,0.10084034,3.073529455655565,5.314955493730548,2.6424745846539732,12.313392705131507,77.49646276595745,102.9875,36.215385526046155,on_par,-42.17205658107467
9826,resort_coastal,58.32000000000001,0.23809524,13.885714327096942,29.127551309764385,17.445000612754374,37.494814288610854,60.96946428571428,125.0,62.5,underperforming,-52.32790364206807
9836,urban_fringe,97.695,0.071428575,6.978214597664773,9.682398338802159,7.36607157625258,20.644584223565,95.0,120.0,68.5714316368103,underperforming,-27.928862731255165
9854,resort_coastal,138.33333333333334,0.17142858,23.71428636213144,14.517857423052192,10.456500219069422,30.911565844235675,123.31642857142857,260.0,44.571429789066315,on_par,63.34563476616522
9855,rural,81.375,0.049689442,4.043478336185217,3.914899802130337,2.411814235017768,6.103729219331096,68.89210084033613,69.9270588235294,8.49114287202849,on_par,3.2843378005463255
9888,urban_fringe,140.0,0.15584415,21.81818127632141,10.85764315730227,8.3570785594533,14.805194791406393,127.14785714285715,146.07142857142856,18.548753905509198,outperforming,100.94767308361638
9950,rural,91.05000000000001,0.114285715,10.405714343860748,15.043809827744958,9.853035906398048,22.584642872562366,86.931,99.52499999999998,47.39285728409885,on_par,-30.830591033730535
9951,rural,62.050000000000004,0.14285715,8.864286110550166,23.7080960936894,12.709285859810189,42.468304784528236,107.35972222222222,106.44444444444443,57.02380771107143,underperforming,-62.61072135223185
9966,urban_fringe,100.11,0.21428572,21.45214307025075,42.846428997069594,37.62047787224253,83.50000071525574,111.0,166.5671428571429,142.7718381530047,underperforming,-49.93248312078019
9981,small_town,98.53846153846153,0.18571429,18.3000003775725,8.685000388249755,8.418367356061935,10.135548193048065,75.0,101.55608695652174,37.076032562735286,outperforming,110.70811237189142
