hotel_id,segment,actual_price,actual_occupancy,actual_revpar,peer_median_price,peer_p25,peer_p75,peer_occ_median,price_ratio,pricing_status,price_gap_pct,optimal_price,optimal_revpar,revpar_lift,revpar_lift_pct,price_change_pct
5799,urban_core,93.852,0.35714287,33.51857222771645,97.5,70.87905882352942,128.325,0.21904762,0.9625846153846154,fair,-3.7415384615384575,126.75,39.07942819051874,5.560855555278742,16.590371003544156,35.05306226825214
5809,resort_coastal,49.86000000000001,0.032967035,1.643736351504922,71.62333333333333,48.584937770562775,143.4325,0.08571429,0.696141853213571,fair,-30.38581467864289,93.11033333333334,4.655516666666667,3.011780301566667,183.2276979151361,86.74354860275437
5825,resort_coastal,45.9,0.114285715,5.245714315026999,72.05,63.81499999999999,100.88125,0.25714287,0.63705759888966,underpriced,-36.29424011103401,74.25561224489796,6.135045019462815,0.889330700962816,16.953471862286207,61.776932995420395
5833,resort_coastal,160.0,1.0,160.0,160.495,100.45857142857145,226.47188775510205,0.92857146,0.996915791769214,fair,-0.3084208230786034,208.64350000000002,180.19416364766172,20.194163647661725,12.621352279788578,30.40218750000001
5834,small_town,105.3076923076923,0.26530612,27.93877474161295,80.9625,72.7375,102.014,0.14285713,1.3006971413641166,overpriced,30.069714136411672,105.3076923076923,27.93877525230769,0.0,0.0,0.0
5848,rural,68.57142857142857,0.125,8.571428571428571,72.96875,65.855,92.69142857142856,0.15773809,0.9397369226063016,fair,-6.026307739369841,94.859375,10.084586771011352,1.5131581995827812,17.65351232846578,38.33658854166667
5852,major_metro,53.02,0.10204082,5.410204267054795,115.85575,83.38132560296845,172.26666666666668,0.14285715,0.4576380542182843,underpriced,-54.23619457817157,150.61247500000002,7.530623750000001,2.1204194736,39.192965094673774,184.06728592983782
5911,urban_core,75.86500000000001,0.14285715,10.837857627347113,103.91666666666669,52.994166666666665,150.06224999999998,0.21428572,0.7300561347233361,fair,-26.994386527666393,135.0916666666667,13.422956746005084,2.585099061255084,23.85249129901926,78.06849886860434
5912,provincial_city,167.71666666666667,0.14285715,23.95952488059799,121.22666666666666,105.10875,128.72375,0.42857143,1.3834964804223495,overpriced,38.34964804223494,167.71666666666667,23.959525007499998,0.0,0.0,0.0
5928,urban_core,179.29880952380955,0.6,107.57928998910248,102.43,82.10625,129.90729651162792,0.08163265,1.750452108989647,overpriced,75.0452108989647,179.29880952380955,107.57928571428573,0.0,0.0,0.0
5944,urban_fringe,150.0,0.85714287,128.57142984867096,105.375,84.991875,147.69449999999998,0.39285713,1.4234875444839858,overpriced,42.34875444839858,150.0,128.5714305,0.0,0.0,0.0
5956,urban_fringe,61.05833333333334,0.10714286,6.541964350702862,68.19999999999999,56.71116666666667,78.4090909090909,0.06746032,0.8952834799608995,fair,-10.471652003910048,88.65999999999998,7.824551609344912,1.2825871491782443,19.60553526372365,45.205404667667494
5962,rural,72.85714285714288,1.0,72.85714285714288,138.83616666666666,116.5,152.76749999999998,0.42857143,0.5247706315031473,underpriced,-47.522936849685266,129.4859758503401,90.23478686054617,17.37764400340329,23.851668239965292,77.72584920634912
5989,urban_core,52.765,0.08163265,4.307346850521863,124.8381976744186,95.65,161.825,0.09795918,0.4226671081683872,underpriced,-57.73328918316128,162.28965697674417,8.11448284883721,3.807136071587209,88.38703425726618,207.5706566412284
6013,urban_fringe,166.97,0.35714287,59.632144278883935,97.089375,84.3772619047619,116.5,0.23214287,1.7197556375247036,overpriced,71.97556375247036,166.97,59.6321450039,0.0,0.0,0.0
6016,urban_fringe,108.4,0.17857143,19.357143318653108,125.3264027777778,106.875,134.2548015873016,0.23214287,0.8649414456761294,fair,-13.505855432387056,162.92432361111113,23.386423893954095,4.029280881954094,20.81547302438297,50.29919152316524
6046,coastal_town,127.5,0.08571429,10.928571727126837,95.69727272727272,80.17331250000001,111.1406818181818,0.23214287,1.332326370087492,overpriced,33.232637008749194,127.5,10.928571975,0.0,0.0,0.0
6049,urban_core,43.23285714285714,0.14285715,6.17612272507378,69.01818181818182,60.91458333333333,83.75,0.071428575,0.6263980882131567,underpriced,-37.360191178684325,77.04682745825602,7.649286380386466,1.4731636226007527,23.85256382321191,78.21359158305262
6050,urban_fringe,118.83333333333331,0.14285715,16.976191235085327,98.45713333333332,69.21833333333333,107.077,0.5,1.206955040332273,overpriced,20.69550403322732,127.99427333333331,17.735155144046235,0.7589638190462402,4.47075439075991,7.709065918653575
6056,coastal_town,146.07142857142856,0.12698413,18.5487539055092,98.4896144659414,68.36494791666667,121.85935185185188,0.1,1.4831150407431166,overpriced,48.31150407431167,146.07142857142856,18.548753275,0.0,0.0,0.0
6105,urban_core,137.29999999999998,0.17857143,24.517857727408405,112.35,89.79322916666666,161.24409883720932,0.07256236,1.2220738762794836,fair,22.207387627948368,146.055,25.43264769754348,0.9147903585434811,3.731118693999189,6.3765477057538416
6118,rural,101.82142857142856,0.2,20.364286017737214,105.85777777777778,79.68752747252746,124.25,0.22023809,0.9618700742535656,fair,-3.8129925746434346,137.61511111111113,23.749664981286774,3.38537926700106,16.624100223786336,35.153388674539194
6120,urban_fringe,46.0,0.011583012,0.5328185334801674,79.8,54.73892857142857,106.81213235294118,0.052622214,0.5764411027568922,underpriced,-42.35588972431078,103.74,5.187,4.654181448,873.5021388669663,125.52173913043477
6124,rural,135.5,0.06122449,8.295918449759483,74.78395238095237,59.419230769230765,98.6125,0.26785713,1.8118860488913144,overpriced,81.18860488913144,135.5,8.295918395,0.0,0.0,0.0
6137,small_town,88.16666666666667,0.14285715,12.595238658289116,83.74464285714285,72.67142857142858,93.27125,0.18163265,1.0528036619257808,fair,5.280366192578076,108.86803571428571,14.12840800115433,1.5331692761543305,12.172609901479502,23.479813664596264
6206,rural,212.5,0.1904762,40.476191230118275,127.5,111.2325,189.225,0.2857143,1.6666666666666667,overpriced,66.66666666666666,212.5,40.4761925,0.0,0.0,0.0
6249,rural,126.66666666666669,0.06122449,7.755102117856344,71.475,68.45785714285714,87.10964285714286,0.125,1.7721814154133149,overpriced,77.21814154133149,126.66666666666669,7.755102066666668,0.0,0.0,0.0
6251,urban_fringe,89.6923076923077,0.1092437,9.798319411965515,97.47916666666666,64.76851470588235,114.4875,0.08791209,0.920117710884969,fair,-7.988228911503105,126.72291666666666,11.614619955257734,1.8163004014115796,18.536856156101006,41.28627072612921
6257,rural,125.83333333333331,0.42857143,53.92857196430365,100.9325,95.75,121.12,0.14285715,1.246707783254485,overpriced,24.670778325448516,131.21225,55.296343106943894,1.3677714986105727,2.536265022081945,4.274635761589429
6271,rural,121.7375,0.22857143,27.82571444120258,90.18333333333334,80.78069727891156,112.28625,0.21904762,1.3498891147662169,overpriced,34.98891147662169,121.7375,27.825714459624997,0.0,0.0,0.0
6276,coastal_town,108.0,0.062111802,6.708074659109116,101.06666666666666,88.10061813186813,167.91139315230225,0.067132115,1.0686015831134563,fair,6.86015831134565,131.38666666666666,7.4714795543833965,0.7634049383833963,11.3803882944673,21.65432098765431
6290,rural,81.75833333333334,0.057142857,4.671904788011065,82.853125,67.0625,90.5625,0.056122452,0.986786356378632,fair,-1.321364362136812,107.70906250000002,5.392906424317825,0.7210016740928253,15.432713478546448,31.740775659973508
6291,rural,160.8181818181818,0.26190478,42.119049901312046,74.0,64.63571428571429,81.39750000000001,0.08035715,2.173218673218673,overpriced,117.32186732186732,160.8181818181818,42.119050529090906,0.0,0.0,0.0
6292,rural,81.78,0.08928572,7.301785888373852,78.06944444444444,65.0,93.57083333333334,0.06318682,1.0475289094467175,fair,4.75289094467177,101.49027777777778,8.209873601319902,0.9080874197199025,12.436510699371347,24.10158691339909
6297,resort_coastal,155.55555555555551,0.055555556,8.641975373029707,102.2410476190476,85.0275,127.7540934065934,0.05322129,1.521458936289062,overpriced,52.1458936289062,155.55555555555551,8.641975377777776,0.0,0.0,0.0
6298,resort_coastal,82.99333333333334,0.042857144,3.556857240026196,106.50546428571428,72.2825,156.6447222222222,0.05033417,0.7792401440614661,fair,-22.07598559385338,138.45710357142858,6.922855178571429,3.3659979408647622,94.63404674164084,66.82918737018463
6299,rural,87.75,0.06349207,5.571428893133998,84.32499999999999,74.58333333333333,98.125,0.15476191,1.040616661725467,fair,4.061666172546708,109.62249999999999,6.283554610554582,0.7121254680545821,12.781737860082318,24.925925925925913
6308,urban_fringe,69.60000000000001,0.042857144,2.9828572243452074,65.50399999999999,57.3875,71.95535714285714,0.071428575,1.062530532486566,fair,6.253053248656598,85.1552,4.25776,1.2749027776,42.74099236215591,22.349425287356297
6333,resort_coastal,118.82666666666668,0.071428575,8.487619427045187,100.15,76.80000000000001,117.6375,0.11071429,1.1864869362622732,overpriced,18.64869362622732,130.19500000000002,8.900607739561515,0.41298826756151463,4.865772657739086,9.567156642728909
6339,provincial_city,250.0,1.0,250.0,148.91666666666669,119.60166666666667,208.94349999999997,0.42857143,1.6787912702853942,overpriced,67.87912702853943,250.0,250.0,0.0,0.0,0.0
6342,coastal_town,100.0,0.05357143,5.35714291036129,82.32142857142856,69.41666666666667,88.52307692307693,0.08276644,1.2147505422993494,overpriced,21.475054229934948,107.01785714285712,5.576186752994046,0.219043752994045,4.088816613520397,7.017857142857125
6358,rural,134.4375,0.5714286,76.82143200561404,166.91176470588235,135.0,187.4625,0.4166667,0.8054405286343612,underpriced,-19.455947136563875,216.98529411764707,94.2994337014319,17.478001288931907,22.75146497540181,61.402357316706336
6378,urban_fringe,72.4,0.114285715,8.27428576052189,110.69666666666666,91.93333333333334,127.34895833333334,0.1904762,0.6540395675871,underpriced,-34.596043241290005,128.99550340136054,10.24791469730733,1.9736289313073296,23.852559448903733,78.17058480850902
6389,small_town,207.2461111111111,0.08035714,16.653705136556592,113.84429499072355,68.92927884615384,168.17440217391305,0.0686124,1.820434753695811,overpriced,82.0434753695811,207.2461111111111,16.65370476501111,0.0,0.0,0.0
6400,urban_fringe,151.75,0.21428572,32.51785746589303,221.53250000000003,181.5875,236.295,0.71428573,0.6850010720774603,underpriced,-31.499892792253963,271.7163928571429,40.27328432962857,7.755426319628562,23.849745322227516,79.05528359614031
6415,major_metro,94.09159663865546,0.4857143,45.70163273317974,101.4331875,75.85304545454545,110.46645833333332,0.3809524,0.9276214122587388,fair,-7.237858774126113,131.86314375,56.02599581292629,10.324361815699405,22.590793616538683,40.14337991988855
6426,urban_fringe,53.35,0.012244898,0.6532653026748448,97.6125,61.129285714285714,109.48529411764706,0.027040817,0.5465488538865412,underpriced,-45.345114611345885,126.89625,6.3448125,5.6915471917,871.2458964813515,137.85613870665415
6443,rural,67.0,0.114285715,7.657142899930477,101.92244897959183,75.5125,118.0078125,0.21428572,0.6573625405470345,underpriced,-34.263745945296556,120.01888379841733,9.483310908808578,1.8261680038085784,23.84920885590522,79.13266238569751
6445,urban_fringe,96.34444444444443,0.05357143,5.1613095750825275,107.12236363636364,90.440625,118.8738289170507,0.18452382,0.8993868429891465,fair,-10.061315701085348,139.25907272727275,6.962953636363638,1.8016439749191937,34.90672122189595,44.542919449366266
6478,small_town,157.04,0.07936508,12.463492490649225,111.5,106.16625,129.57992857142858,0.108134925,1.4084304932735423,overpriced,40.84304932735425,157.04,12.4634921632,0.0,0.0,0.0
6483,small_town,62.53,0.071428575,4.466428771093488,73.03571428571428,47.641309523809525,85.9090909090909,0.15476191,0.8561564792176041,fair,-14.384352078239598,94.94642857142857,5.41071600905127,0.9442872143012702,21.141884438216483,51.84140184140183
6490,small_town,143.07692307692307,0.4642857,66.42856960113231,82.0,60.17588709677419,105.74017857142856,0.23214287,1.74484052532833,overpriced,74.484052532833,143.07692307692307,66.42856938461539,0.0,0.0,0.0
6516,rural,194.85,0.14285715,27.83571553006768,119.1375,105.45997474747476,148.26923076923077,0.3214286,1.6355051935788478,overpriced,63.550519357884795,194.85,27.835715677499998,0.0,0.0,0.0
6539,urban_core,114.66333333333334,0.42857143,49.14142905960481,81.684,69.93125,90.23076923076924,0.23809524,1.4037428790624031,overpriced,40.37428790624032,114.66333333333334,49.14142873523333,0.0,0.0,0.0
6542,urban_fringe,35.15,0.21428572,7.532142931967973,75.42130952380953,54.7375,102.075,0.14285715,0.4660486568309133,underpriced,-53.39513431690867,62.95370529640428,9.328516989938413,1.7963739319384127,23.849439901841183,79.10015731551717
6545,urban_fringe,171.72,0.10714286,18.398571611344813,188.1027777777778,140.29583333333335,236.4,0.24761906,0.9129051789063308,fair,-8.70948210936693,244.53361111111113,21.86733570555478,3.468763786354778,18.85344037346136,42.40252219375211
6551,resort_coastal,52.59153846153846,0.30952382,16.27833393041904,133.95999999999998,110.4375,145.70052083333334,0.13265306,0.3925913590738912,underpriced,-60.74086409261088,93.77199999999998,18.83159693326462,2.553263048972312,15.685039188415157,78.30244701546017
6577,major_metro,84.24,0.23809524,20.0571429169178,103.7248,70.69855113636363,115.06522727272728,0.2916667,0.812149071388906,fair,-18.785092861109405,134.84224,26.088258947138524,6.031115929538522,30.069666074805674,60.069135802469155
6579,rural,53.25,0.06349207,3.380952576175332,46.58666666666667,43.10785714285714,57.53035714285714,0.083333336,1.143030910131654,fair,14.303091013165412,60.56266666666668,3.639306918585719,0.258354191085719,7.64146120660952,13.73270735524259
6580,small_town,56.4,0.04,2.2559999495744703,84.56272727272727,49.6375,94.49326923076924,0.04004329,0.66696051344349,fair,-33.303948655651,109.93154545454546,5.496577272727273,3.2405772727272733,143.64260960670538,94.9140876853643
6590,rural,220.0,0.42857143,94.2857152223587,218.25396825396825,179.25,251.0375,0.5714286,1.008,fair,0.8000000000000004,283.73015873015873,107.86088876251652,13.575174162516532,14.397911942554797,28.968253968253972
6597,coastal_town,93.75,0.14285715,13.392857741564512,92.805,76.085625,102.44546875,0.17857143,1.010182641021497,fair,1.0182641021496612,120.64650000000002,15.306776576344502,1.913918763844503,14.290592722175987,28.68960000000002
6602,major_metro,181.125,0.025510205,4.6205358726438135,113.84429499072355,75.25812499999999,173.10962653288743,0.07603687,1.5909888151598524,overpriced,59.098881515985234,147.99758348794063,7.399879174397032,2.7793432937720324,60.151968636938335,-18.28980897836266
6605,rural,83.8,0.2857143,23.942858213186263,87.2925,81.375,106.11628787878789,0.29591838,0.9599908354096858,fair,-4.000916459031425,113.48025000000001,27.94434949089495,4.001491150894953,16.71267103564609,35.417959427207656
6612,rural,214.28571428571428,0.71428573,153.0612281390599,221.11111111111111,179.25,245.3871428571429,0.42857143,0.9691313711414212,fair,-3.0868628858578657,287.44444444444446,177.97967252225462,24.918444665111764,16.280050156378582,34.140740740740746
6627,urban_core,134.97639534883723,0.6825397,92.12674858578416,112.35,89.79322916666666,161.825,0.07256236,1.2013920369277902,fair,20.139203692779027,146.055,96.49726690506694,4.370518516590181,4.744027758540588,8.20780894506101
6638,urban_fringe,117.03,0.5714286,66.87428870379924,86.0,73.52161458333333,122.96974999999998,0.42857143,1.360813953488372,fair,36.08139534883719,117.03,66.874289058,0.0,0.0,0.0
6639,rural,33.333333333333336,0.08571429,2.857142935196559,84.45,57.735937500000006,99.4075,0.17142858,0.3947108742845865,underpriced,-60.52891257154135,109.78500000000001,5.489250000000001,2.632107000000001,92.12374039381301,229.35500000000002
6642,urban_core,141.7,0.0952381,13.495238346606492,126.30625,108.375,149.27941176470588,0.17142858,1.1218763917066652,fair,12.187639170666522,164.198125,14.669595004074132,1.174356234074132,8.702004122259275,15.877293577981662
6662,urban_fringe,76.55904761904763,0.09090909,6.959913627335005,86.41,63.98125,100.40625,0.09821428,0.8859975421715963,fair,-11.40024578284037,112.333,8.351076648304192,1.3911632979899045,19.988227266178306,46.72726933459387
6688,urban_core,85.05,0.08163265,6.942857000604271,113.4038775510204,74.34666666666666,131.51214285714286,0.125,0.7499743556981638,fair,-25.00256443018362,147.42504081632651,8.592495305087754,1.6496384225877536,23.76022508465921,73.33926021907881
6704,urban_fringe,180.0,0.2857143,51.42857372760773,113.85227272727272,106.825,137.70833333333331,0.1904762,1.5809961073959478,overpriced,58.09961073959477,180.0,51.428574,0.0,0.0,0.0
6709,urban_core,173.04000000000008,0.42857143,74.16000073671344,164.84500000000003,120.058125,179.3775,0.30952382,1.04971336710243,fair,4.971336710242985,214.29850000000005,83.30189972715415,9.14189947995412,12.327264629828907,23.843331021729053
6727,resort_coastal,90.0,0.0952381,8.57142873108387,101.04791666666668,75.75,121.25354166666666,0.118367344,0.8906665567078326,fair,-10.933344329216748,131.3622916666667,9.931964494767087,1.3605354947670865,15.872913311970343,45.95810185185188
6729,resort_coastal,55.0,0.04761905,2.6190476678311825,102.53461538461536,78.1875,119.06175,0.071428575,0.5364042162121611,underpriced,-46.35957837878389,133.295,6.66475,4.04570225,154.47226000365973,142.35454545454542
6742,rural,114.18,0.5714286,65.245717202425,202.75,144.54500000000002,238.125,0.39285713,0.5631565967940814,underpriced,-43.684340320591865,203.99132653061224,80.80797303696235,15.56225548896235,23.851765408991792,78.6576690581645
6786,small_town,83.33333333333333,0.17142858,14.285714675982792,72.60166666666666,64.63571428571429,164.54166666666666,0.2857143,1.147815706710131,fair,14.781570671013068,94.38216666666666,15.343166931666307,1.0574519316663071,7.402163151555992,13.258600000000001
6807,resort_coastal,145.25,0.36734694,53.35714338719845,158.68875,146.80644230769232,196.08823529411765,0.071428575,0.9153137824830052,underpriced,-8.468621751699473,206.295375,61.497476489210534,8.140333454210534,15.256314321160005,42.027796901893296
6819,resort_coastal,95.0,0.2,19.000000283122063,85.57761904761904,67.0,119.37,0.20612246,1.11010333142288,fair,11.010333142287994,111.25090476190475,20.54311643807419,1.5431164380741897,8.121665463548366,17.106215538847106
6847,rural,120.0,0.071428575,8.571428954601288,75.0,72.79151785714285,80.41348958333333,0.12777779,1.6,overpriced,60.0,120.0,8.571428999999998,0.0,0.0,0.0
6848,urban_core,67.5,0.114285715,7.714285757392645,85.30398529411764,74.44642857142857,96.07142857142856,0.37414968,0.791287766535975,underpriced,-20.871223346402505,110.89518088235293,9.496078451806195,1.7817926893061955,23.097312494796185,64.28915686274509
6857,provincial_city,75.57692307692308,0.32298136,24.40993721668537,62.66038961038961,50.2875,75.71104166666666,0.041666668,1.2061355434724557,fair,20.61355434724556,81.45850649350649,25.511063319896284,1.1011259198962833,4.510973960532497,7.782247777667617
6880,major_metro,250.0,0.2857143,71.4285746216774,142.16214285714287,113.63285714285716,167.73392857142858,0.85714287,1.7585553718842166,overpriced,75.85553718842166,250.0,71.428575,0.0,0.0,0.0
6885,resort_coastal,50.0,0.16666667,8.33333358168602,106.86805555555556,72.22,140.0625,0.10816327,0.4678666580024693,underpriced,-53.21333419975307,81.35058106575964,9.74560033279773,1.4122668327977301,16.947201654628728,62.70116213151928
6896,urban_fringe,98.84000000000002,0.0952381,9.413333508670332,85.54545454545455,50.368750000000006,128.90441176470588,0.09795918,1.1554091392136028,fair,15.540913921360277,111.20909090909092,10.074425699669984,0.6610918956699816,7.02293055186319,12.514256281961652
6901,small_town,230.49,1.0,230.49,146.7483333333333,136.03833333333333,206.1275,0.46428573,1.570648161818987,overpriced,57.064816181898706,230.49,230.49,0.0,0.0,0.0
6911,urban_core,35.0,0.027210884,0.952380932867527,83.66428571428571,59.7328667953668,94.49326923076924,0.06602641,0.4183385981388201,underpriced,-58.166140186117985,108.76357142857142,5.438178571428572,4.4857976314285715,471.00875742311376,210.7530612244898
6922,urban_core,176.12142857142857,0.2,35.22428623916847,107.5,80.02633333333333,122.68911764705882,0.1607143,1.6383388704318935,overpriced,63.83388704318936,176.12142857142857,35.22428571428571,0.0,0.0,0.0
6942,urban_core,130.43285714285713,0.71428573,93.16632875187057,223.575,171.6992857142857,245.83333333333337,0.42857143,0.583396431366911,underpriced,-41.6603568633089,233.1567857142857,115.38778351129493,22.221454931023516,23.85137985970723,78.75617449590922
6943,resort_coastal,257.8275,0.5714286,147.33000658616422,172.02000000000004,165.39295454545456,229.180625,0.5,1.4988228113010111,overpriced,49.882281130101106,257.8275,147.33000736649998,0.0,0.0,0.0
6947,provincial_city,34.68,0.057142857,1.9817142967879773,74.87588661338661,68.60119047619048,94.88541666666666,0.18571429,0.4631664687867585,underpriced,-53.68335312132415,97.3386525974026,4.8669326298701305,2.8852183491101306,145.5920450855121,180.67662225317935
6952,urban_fringe,250.0,0.21428572,53.5714291036129,218.87,183.31214285714285,260.22749999999996,0.78571427,1.1422305478137706,fair,14.223054781377073,284.531,57.6865261799159,4.115096179915895,7.681512664335999,13.812400000000002
6961,rural,155.25,0.10714286,16.633928736671805,151.5,119.59583333333332,176.56971428571427,0.22023809,1.0247524752475248,fair,2.4752475247524752,196.95000000000002,18.89129770873687,2.257368693736872,13.570868865084382,26.859903381642525
6962,major_metro,105.3,0.024844721,2.616149117052555,100.93980769230768,63.284159663865545,167.91139315230225,0.05737169,1.043195964083698,fair,4.31959640836981,131.22175,6.561087499999999,3.9449383786999994,150.79180107056382,24.61704653371319
6964,resort_coastal,159.39,0.17857143,28.46250067859888,131.24,77.11642857142857,213.37188775510205,0.23809524,1.2144925327644012,fair,21.44925327644011,170.61200000000002,29.504388677902764,1.0418884502027659,3.660565452323789,7.040592257983586
6990,resort_coastal,102.56666666666666,0.10714286,10.98928582345446,121.87274509803922,101.25,195.83333333333337,0.1904762,0.8415882204356521,fair,-15.841177956434793,158.434568627451,12.828154638629222,1.8388686312958882,16.733285766416312,54.46984266569809
7015,resort_coastal,116.54999999999998,0.16071428,18.731249751895664,118.71,86.5025,131.51214285714286,0.10459184,0.9818043972706594,fair,-1.8195602729340616,154.323,21.196814343506585,2.4655650095065873,13.162843361607605,32.409266409266436
7018,urban_fringe,40.338,0.26785713,10.804821085095403,75.57999999999998,66.673125,88.84306547619047,0.12599206,0.533712622386875,underpriced,-46.62873776131251,72.34085714285712,13.381508130225088,2.5766872202850877,23.847569911266543,79.33674734210203
7029,urban_core,80.0,0.071428575,5.714285969734192,60.962500000000006,48.7815,71.32727272727273,0.08035715,1.3122821406602418,overpriced,31.228214066024183,80.0,5.7142859999999995,0.0,0.0,0.0
7043,urban_core,69.20434782608697,0.25274727,17.491209811101793,101.2875,80.7558125,110.3975,0.107142866,0.6832466772907514,underpriced,-31.675332270924866,122.99196428571426,21.663153418487944,4.1719434333140235,23.85165712863941,77.7228861325267
7057,rural,84.002,0.05952381,5.000119062520564,81.66666666666666,76.01146390374332,134.46428571428572,0.2559524,1.028595918367347,fair,2.8595918367347,106.16666666666666,5.669142496326529,0.6690234087065292,13.380149492098933,26.38587970127695
