hotel_id,latitude,longitude,city,country
28180,38.5655447,-0.07586849999999999,El Albir,ES
14908,42.58771,0.34537,"San Juan de Plan, Huesca",ES
12592,41.2354306,1.8105999,"Sitges, Barcelona",ES
10756,36.5948493,-4.6386555,"Mijas, Málaga",ES
24220,42.3385739,2.4511004,Girona,ES
24931,27.764189,-15.5667186,San Bartolomé de Tirajana,ES
14618,43.1046357,-5.5099027,Felechosa,ES
12145,42.1977503,2.6687289,Sant Jaume de Llierca,ES
25261,42.121474,3.1318802,L'Escala,ES
24116,37.0017273,-6.5597955, Matalascañas (Almonte),ES
25553,39.4501674,-0.3631773,Valencia,ES
9659,28.7317835,-13.859271,Corralejo,ES
7657,42.3104382,2.837456,"Terrades, Girona",ES
25078,41.0177151,0.1894591,Calaceite,ES
25438,43.5096316,-8.2284901,Valdoviño,ES
9950,37.8619519,-5.582427699999999,"Constantina, Sevilla",ES
27339,38.6221057,-0.1266861,Polop de la Marina,ES
8733,36.8620873,-5.1789011,"Setenil  de las bodegas, Cádiz,",ES
13155,37.2978439,-3.1331043,Guadix,ES
25733,38.7675222,0.1868782,Javea,ES
10441,42.8832193,-4.3152759,Santa Maria de Nava,ES
14496,42.05744929999999,2.7495551,"Canet d'Adri, Girona",ES
7325,42.6107481,-2.8874211,Villalba de Rioja,ES
25507,39.8745389,-4.0400675,Toledo ,ES
11710,39.1984991,-0.5024291,L'Alcúdia,ES
7170,42.4394968,-2.958693,Santo Domingo de la Cazada,ES
6612,43.1661723,-1.673393,Sunbilla,ES
19577,38.6885949,0.134745,"Moraira, Alicante",ES
6704,42.138811,2.588072,"Santa Pau, Girona,",ES
10303,39.8880664,4.2690122,Maó,ES
26154,41.0092327,0.3861843,Bot,ES
18441,42.1163966,3.1461658,L'Escala,ES
19297,40.1273126,-5.6583395,"Guadalupe, Cáceres,",ES
26198,38.9972188,-3.3896464,Manzanares,ES
26155,41.971716,3.208315,Begur,ES
26382,42.5644073,-2.7621722,San Vicente de la Sonsierra,ES
25111,41.0954986,1.0621145,Vinyols i Els Arcs,ES
26705,37.1879309,-3.592399899999999,Granada,ES
2226,52.53437479999999,-1.3460687,Very Cool Cool City,ES
26462,37.3169306,-6.175194299999999,Bollullos de la Mitación,ES
26855,28.1371254,-15.4370088,Las Palmas de Gran Canaria,ES
26643,40.4877356,-3.3735683,Alcalá de Henares,ES
27104,42.1597762,2.5104135,Santa Pau,ES
26573,39.4699075,-0.3762881,Valencia ,ES
26211,40.4167754,-3.7037902,Madrid,ES
27178,36.5154388,-4.8644867,Marbella,ES
6964,28.7088111,-13.8738401,,ES
27277,42.4216659,-8.7479183,Poio,ES
23935,28.9779049,-13.5724249,Arrecife,ES
27386,28.2915637,-16.6291304,,ES
26553,40.3904853,-4.3636706,San Martín de Valdeiglesias,ES
27436,43.4402131,-4.9026448,Llanes,ES
26865,36.51900000000001,-5.316940000000001,Gaucín,ES
26817,42.4305555,-8.6441389,Pontevedra,ES
27642,37.9609979,-0.7389006,Orihuela Costa,ES
27641,39.8662082,-0.0730326,Burriana ,ES
14429,37.1765708,-3.6023943,GRANADA,ES
27687,37.1813484,-3.5985437,Granada,ES
27723,42.9183454,-8.562272199999999,Santiago de Compostela,ES
27809,27.7514587,-15.577296,"Playa del Ingles, Maspalomas",ES
27794,41.9304097,2.2530674,Vic,ES
942,38.8883421,-3.712018499999999,ALMAGRO,ES
1503,41.3838871,2.1820711,Barcelona ,ES
175,38.8982456,1.2189034,Sant Josep de sa Talaia,ES
1870,37.3914853,-5.9968688,Sevilla,ES
7319,37.6020656,-0.9849314,Cartagena,ES
1722,38.343994,-0.4851458,Alicante,ES
1814,38.3852558,-0.4158686,Alicante,ES
1747,36.0235161,-5.6128603,Tarifa,ES
2201,41.3850639,2.1734035,Barcelone,ES
2291,37.0573508,-95.7119039,,ES
2534,36.7415247,-4.0947943,Malaga,ES
6120,43.4028206,-8.1635181,Pontedeume,ES
7251,40.6638221,-4.6734424,Ávila,ES
2824,37.3916964,-5.9990608,Sevilla,ES
3066,37.0573508,-95.7119039,,ES
4950,36.679929,-6.126850999999999,Jerez de la Frontera,ES
3532,41.8491508,2.390097,Viladrau,ES
3935,37.0573508,-95.7119039,,ES
11801,39.9607599,-4.8313662,Talavera de la Reina,ES
3995,41.4069244,2.157169,Barcelona,ES
21279,41.3381345,1.1123466,Rojals,ES
9703,40.9627121,-5.6615505,Salamanca,ES
4331,40.46366700000001,-3.74922,,ES
4437,41.5911589,1.5208624,,ES
9489,36.5265902,-6.2900111,Cádiz,ES
