hotel_id,n_observations,price_std,price_premium_mean,avg_residual,residual_std,avg_price,avg_occupancy,city,elasticity,method
23989,43,0.48246699607703203,-0.20678848314382278,0.38421517142058365,0.2868452117639083,236.22674418604652,0.4620155,Ponferrada,-0.11243864961367775,estimated
23998,97,0.6428656583363302,0.5194077469919136,0.1988027479570132,0.19139369464471184,280.3677714776632,0.33161512,Valencia,-0.009900894716790197,estimated
24004,35,0.4385375884707491,-0.3807661824195308,0.46714609480570174,0.2100880406103172,516.4672857142857,0.5857143,Montanchez,-0.05838561468940385,estimated
24021,31,0.4411281157509007,-0.028183720732671863,0.52173773514292,0.37733225332262066,492.82247311827956,0.6144393,Malón,-0.06347106961648553,estimated
24028,11,0.7364191947978301,-0.170271399363193,0.14038953311690822,0.0795016583426353,136.5909090909091,0.21212123,Morón de la Frontera,0.00468754916810309,market_fallback
24046,5,0.19156635881186845,-0.5354803424116419,0.8724219805063884,0.04876376265181918,64.804,1.0,Páramo del Sil,0.00468754916810309,market_fallback
24053,129,0.5631974379752821,-0.3188710010980359,0.1188560751041629,0.13762555933378254,273.56588042943275,0.24988075,"Canet de Mar, Barcelona",-0.03554528245043155,estimated
24066,12,0.6642738216834754,-0.19806461991121774,0.9281701893893238,0.050298700810231974,1076.915,1.0,Chiclana,0.00468754916810309,market_fallback
24071,73,0.5444571140777038,-0.015244529851496063,0.13279112372244564,0.11714247111355489,369.0345205479452,0.24527071,Alicante,-0.04306816521143366,estimated
24084,14,0.12136702677634005,-0.7263709791439747,0.5140063913526782,0.18845668012399058,413.90785714285715,0.60714287,"Lubrín, Almería",0.00468754916810309,market_fallback
24104,2,0.28181566560745624,0.17042658148730386,0.9317252855314018,0.06751471082253953,360.0,1.0,Avinyonet de Puigventós,0.00468754916810309,market_fallback
24116,110,0.3420819146613941,-0.1997453303860737,0.23202718106621228,0.20557895523533695,405.0706755411256,0.34561688, Matalascañas (Almonte),0.016098955059688766,estimated
24129,3,0.2254453933923542,-0.6510689452234889,0.9237307228234987,0.055638304151400274,286.6666666666667,1.0,La Nava,0.00468754916810309,market_fallback
24130,58,0.7756080278976822,0.05869125956844844,0.1435440738552289,0.16068000894691378,613.3971264367816,0.18200602,San Bartolomé de Tirajana,-0.027940830706212613,estimated
