hotel_id,median_price_premium,median_residual_pct,median_revpar,median_peer_revpar,avg_n_peers,n_periods,diagnosis
307,0.7746405681621342,2.609265435870318,95.2,27.830013275375933,25.555555555555557,9,UNDERPRICING
1067,-0.305464328166594,2.0324059726193755,20.0,11.222222222222221,75.94736842105263,19,UNDERPRICING
1384,-0.2887025725284196,-0.5277192283916604,2.862,6.816328446712019,62.82142857142857,84,OVERPRICING
1747,-0.17653681200857751,-0.5897817304254418,5.435888888888888,26.206100408496727,20.906666666666666,75,OVERPRICING
1833,2.0809174439625138,4.143892810604293,40.14041666666667,24.395879030501085,6.6,15,UNDERPRICING
2016,-0.02375620087805829,0.6302081921807332,7.44,4.414393016785257,47.97560975609756,41,UNDERPRICING
2254,1.4104106917526638,2.293337290885233,8.879722222222222,3.293725892857143,8.6875,32,UNDERPRICING
2385,0.8133448923541994,5.789433887148535,50.636111394557815,7.255056944444444,49.94117647058823,17,UNDERPRICING
2950,0.3764959946727647,3.9135245414908257,29.985,6.861036734693877,48.02564102564103,39,UNDERPRICING
3422,-0.08626062253941079,-0.019076308337995104,18.270699999999998,20.967299242424243,8.71875,32,FAIR
3444,0.34992442571552346,0.9197390683314309,188.6785294117647,105.70806565822485,7.0,8,UNDERPRICING
3532,0.5507129230907484,-0.4059561836798098,3.177416666666667,4.93584766214178,63.19827586206897,116,OVERPRICING
3608,-0.09592672568337547,2.7123625096851876,23.996,6.554074074074074,34.19047619047619,21,UNDERPRICING
3790,0.1703750232870936,4.6006410104148125,76.54033333333334,11.09065759637188,77.85714285714286,21,UNDERPRICING
4019,0.8466818325329273,6.120648812311556,29.895464256319812,4.770527943121693,22.416666666666668,48,UNDERPRICING
4084,0.2935519062585324,-0.6949919900595616,4.2,15.424074074074074,1.1428571428571428,35,OVERPRICING
4527,2.2036551074497543,4.6918686593103285,6.399523809523809,3.1252528688242975,28.875,16,UNDERPRICING
4950,-0.045634754279006845,-0.5458893827451211,5.109544444444445,11.198530606214117,67.04597701149426,87,OVERPRICING
5661,-0.11415131664106949,-0.4600838913409056,7.5,13.794036458333336,5.020408163265306,49,OVERPRICING
5671,0.8621409269680458,4.369788839315832,7.102857142857144,2.686011904761904,48.0,7,UNDERPRICING
5708,-0.3148342656146951,-0.3213691045554155,1.9266666666666667,3.9491666666666667,51.42372881355932,59,OVERPRICING
5789,-0.3799370543423377,0.12368491320225769,14.51375,18.723215624999998,52.833333333333336,42,FAIR
5799,0.5056910768642604,10.252096477172532,32.640125000000005,3.032690221391263,52.42857142857143,14,UNDERPRICING
5809,-0.5227614374049283,-0.6271393782001362,1.6748589743589744,7.456203066378068,48.432203389830505,118,OVERPRICING
5825,-0.3993879133622099,1.1293529808219422,8.743633333333333,6.059760082423052,28.113636363636363,44,UNDERPRICING
5833,-0.2807300471037888,2.676360207303092,86.44728467908902,24.570285714285713,17.454545454545453,22,UNDERPRICING
5848,-0.25916658760445427,-0.27400569923242757,3.833333333333333,6.99125,65.49230769230769,65,OVERPRICING
5852,-0.29092551102872055,-0.4707340896887171,1.7964285714285715,5.238087752525253,82.75925925925925,54,OVERPRICING
5911,-0.10031250000000003,-0.2961898436852536,2.6484166666666664,5.815218979266348,86.39393939393939,33,OVERPRICING
5912,0.46276947841867433,1.6099393773031019,29.82691666666667,11.61966309333759,62.28947368421053,38,UNDERPRICING
5928,0.43183557518737603,0.5794126926568565,8.805000000000001,5.1033161502849,52.662921348314605,89,UNDERPRICING
5944,-0.3634477387933836,2.3872324465783716,74.34366666666666,26.081469212962965,23.59090909090909,22,UNDERPRICING
5956,-0.13361111111111104,-0.0012701981288709863,6.393583333333334,7.245000000000001,81.84931506849315,73,FAIR
5962,-0.5288996360907451,3.190770652263782,58.01499999999999,23.466666666666665,9.571428571428571,21,UNDERPRICING
5970,2.2196664137869626,13.589584211211957,100.53333333333333,20.262109095580676,66.75,4,UNDERPRICING
5989,0.6130109126984127,2.4859931842159693,28.755,5.213333333333334,17.72,25,UNDERPRICING
6013,-0.246974392698679,0.15635265624958922,10.389000000000001,12.601025641025641,37.74193548387097,31,UNDERPRICING
6016,0.26845831350205807,2.599723448673081,20.81691666666667,5.717914024902605,57.5,20,UNDERPRICING
6046,0.24677461108443888,-0.04946181032979993,9.621166666666664,10.617865755772005,19.27777777777778,18,FAIR
6049,-0.16379823459736798,-0.13539377654305523,3.380952380952381,4.281851851851852,78.6923076923077,13,FAIR
6050,0.15486518911409983,-0.7537151918120087,2.0444444444444447,5.952798555107527,54.666666666666664,9,OVERPRICING
6056,0.6935363602805461,0.1496162847700645,7.291851851851852,5.062494949494949,43.50877192982456,57,FAIR
6105,-0.029957294895102515,0.9297800935551046,10.904958333333333,7.280973881191272,47.75,40,UNDERPRICING
6118,0.2592352690030516,1.4689760100533642,11.693499999999998,4.290034391534391,48.13333333333333,30,UNDERPRICING
6120,-0.16745983682575707,-0.9368585002913361,0.5693693693693694,8.749141310871057,40.266666666666666,15,OVERPRICING
6124,-0.3796623857768338,-0.8284044320521227,2.961904761904762,23.166666666666664,7.5,10,OVERPRICING
6137,-0.2,0.5222787729177855,7.083333333333334,7.371674587513935,49.75409836065574,61,UNDERPRICING
6206,0.18750344352617088,1.5522356738220606,29.665222222222216,11.125714285714286,24.47826086956522,23,UNDERPRICING
6249,0.008330545310072771,0.88183218632734,10.029285714285717,5.539014012184508,87.47619047619048,42,UNDERPRICING
6251,-0.07400174992100009,-0.5973257178081167,1.8460784313725491,5.87092,61.49038461538461,104,OVERPRICING
