hotel_id,median_price_premium,median_residual_pct,median_revpar,median_peer_revpar,avg_n_peers,n_periods,diagnosis
1067,-0.29871737778933954,2.4598402398867973,20.0,10.395636574074075,73.15789473684211,19,UNDERPRICING
1384,-0.2762600103449612,-0.24565659529611156,3.9673333333333334,5.662862959868808,57.51315789473684,76,OVERPRICING
1747,0.05786878154289825,-0.6734439734655266,3.9916666666666667,17.176000000000005,12.63265306122449,49,OVERPRICING
1833,1.4757901051243776,0.14136998862330535,8.679638888888888,12.349365609508968,3.4166666666666665,12,FAIR
2016,-0.03809523809523816,0.7457007893547749,7.44,4.179309186507936,46.31707317073171,41,UNDERPRICING
2254,1.2937020696356707,1.8462227274691925,8.411111111111111,3.293725892857143,8.34375,32,UNDERPRICING
2385,0.7313005273396451,5.030900288221763,37.240328231292516,6.50482862117179,48.76470588235294,17,UNDERPRICING
2950,0.36074092079946407,3.419577962076267,29.18587037037037,6.731279633065348,46.13157894736842,38,UNDERPRICING
3422,-0.08626062253941079,-0.004480506113941126,18.270699999999998,20.967299242424243,8.6875,32,FAIR
3444,0.040673233153456674,0.0660655404506677,33.684999999999995,42.65746666666667,5.666666666666667,3,FAIR
3532,0.4996084828711256,-0.3415895919719758,3.1708333333333334,4.798435046296296,61.025862068965516,116,OVERPRICING
3608,-0.09399198931909204,2.7123625096851876,23.996,6.554074074074074,33.42857142857143,21,UNDERPRICING
3790,0.1971563507508741,4.703228929132953,74.18777777777777,10.283993055555557,74.42857142857143,21,UNDERPRICING
4019,0.6955472013366751,4.957493955211432,32.40495825984715,4.678344887278583,20.555555555555557,45,UNDERPRICING
4084,0.27907217109095034,-0.6949919900595616,4.2,15.221171171171171,1.1428571428571428,35,OVERPRICING
4527,1.9422664339474962,1.0317952603501375,5.030857142857142,3.264814713541667,24.083333333333332,12,UNDERPRICING
4950,-0.05236732403881429,-0.5318776571003093,4.798920634920635,10.246473651960784,64.17857142857143,84,OVERPRICING
5661,-0.065684920178696,-0.41509828538720556,7.763333333333334,13.575010536858976,4.8125,48,OVERPRICING
5671,0.7025440313111545,3.1914318346036414,7.102857142857144,1.8840926916221032,42.714285714285715,7,UNDERPRICING
5708,-0.29206661021889985,-0.38557407640473046,2.1734,4.304884523809523,50.68518518518518,54,OVERPRICING
5789,-0.24668682609031214,0.34796291416820574,14.51375,14.249370911654134,46.57142857142857,42,UNDERPRICING
5799,0.26875171866067443,15.431007765134368,32.640125000000005,3.0016614583333334,45.857142857142854,14,UNDERPRICING
5809,-0.4939333344004694,-0.7007885295001809,1.5612692307692306,8.592196299858545,47.54807692307692,104,OVERPRICING
5825,-0.4098589055442651,1.1293529808219422,8.743633333333333,6.059760082423052,27.454545454545453,44,UNDERPRICING
5833,0.004999018240790993,5.862180554014225,86.44728467908902,17.584535108024692,10.545454545454545,22,UNDERPRICING
5848,-0.2521650517705931,-0.28068092597485794,3.7916666666666665,6.6,63.815384615384616,65,OVERPRICING
5852,-0.2893262742804323,-0.45614620959226765,1.7964285714285715,5.042701742919389,80.98148148148148,54,OVERPRICING
5911,-0.10031250000000003,-0.2573923976230976,2.6484166666666664,5.133333333333333,85.42424242424242,33,OVERPRICING
5912,0.2120218028674197,1.1919778670419057,19.412749999999996,9.32857142857143,60.03030303030303,33,UNDERPRICING
5928,0.33125,0.9477794580551255,8.632466666666668,5.0104444444444445,47.98876404494382,89,UNDERPRICING
5944,-0.12477538734841259,3.0314794063268575,74.34366666666666,17.909714514652016,14.590909090909092,22,UNDERPRICING
5956,-0.12824194702934852,0.039066850179710566,6.393583333333334,7.127999662276259,79.15068493150685,73,FAIR
5962,-0.36197965741855465,3.663894596859673,65.7752380952381,18.46388888888889,7.444444444444445,18,UNDERPRICING
5989,0.5737542696403455,3.6118958950937397,25.091333333333335,5.2439756683375105,14.92,25,UNDERPRICING
6013,-0.22154197915427443,0.4697550251431394,10.389000000000001,7.781320770519262,36.516129032258064,31,UNDERPRICING
6016,0.2676137000936577,2.5053169026344406,20.81691666666667,5.34208717357911,55.7,20,UNDERPRICING
6046,0.28908192870958843,-0.019992622648469176,9.331333333333331,9.638207885304661,16.41176470588235,17,FAIR
6049,-0.18788142981691366,-0.11967366338929253,3.230952380952381,4.0218181818181815,75.84615384615384,13,FAIR
6050,0.0,-0.7333333333333333,2.0444444444444447,6.3366875,48.0,9,OVERPRICING
6056,0.6583517524471109,0.20156570864512405,7.291851851851852,4.996607843137254,41.36842105263158,57,UNDERPRICING
6105,-0.02263529188984896,0.9757063702473624,10.904958333333333,6.916605866017141,46.475,40,UNDERPRICING
6118,0.23527651234582425,1.5339416398606578,11.693499999999998,4.733081275720164,44.733333333333334,30,UNDERPRICING
6120,-0.16340792247757802,-0.9302040173111679,0.5693693693693694,9.033375000000001,37.666666666666664,15,OVERPRICING
6124,-0.16258199076551133,-0.6556513158424133,2.961904761904762,8.497994987468672,4.6,10,OVERPRICING
6137,-0.16619718309859155,0.5450516471245113,7.083333333333334,6.962879861111111,45.32786885245902,61,UNDERPRICING
6206,0.43286305330797503,0.9520452749572893,26.208888888888893,10.637411671539962,18.0,21,UNDERPRICING
6249,0.006306848119142789,0.9560310527726155,10.029285714285717,5.190922469283034,86.69047619047619,42,UNDERPRICING
6251,-0.09406682468078595,-0.5643370930514213,1.776470588235294,5.741722222222222,59.81730769230769,104,OVERPRICING
6257,-0.1560604218960398,0.5112238667733556,13.2625,7.481094618055556,5.2631578947368425,38,UNDERPRICING
6271,0.3265714745494158,1.7753890831171761,12.091800000000001,4.575666666666667,28.714285714285715,35,UNDERPRICING
