is_coastal,city_standardized,room_type,room_view,high_price_hotel,low_price_hotel,high_price,low_price,high_occupancy,low_occupancy,price_diff_pct,match_distance,month,capacity,days_in_month,dist_coast_diff,price_avg,occ_avg,price_pct_change,occ_pct_change,arc_elasticity,current_revenue,counterfactual_occ,counterfactual_revenue,opportunity
0,other,room,mountain_view,11652,5956,377.71875,149.97294117647058,0.02150537632405758,0.032258063554763794,1.518579331957922,0.29725348627363735,2023-10-01 00:00:00,17.0,31,4.058691677834105,263.8458455882353,0.026881719939410686,0.8631775433711223,-0.39999997228383966,-0.46340405326307255,2549.5399240177867,0.019354839026927938,3852.731313151184,1303.1913891333975
0,other,room,no_view,11908,7921,235.2,95.31586206896552,0.004761904943734407,0.01666666753590107,1.4675850891410047,0.3199362115126001,2023-04-01 00:00:00,58.0,30,13.040511723044169,165.25793103448274,0.010714286239817739,0.8464594531432578,-1.1111111207692708,-1.312657229644315,2764.160144162178,0.0,0.0,-2764.160144162178
0,other,room,no_view,24711,10143,197.4,50.0,0.01666666753590107,0.03333333507180214,2.948,0.3461276304794424,2024-04-01 00:00:00,1.0,30,17.81809652752969,123.7,0.025000001303851604,1.1915925626515764,-0.6666666666666666,-0.5594753505201266,50.00000260770321,0.01111111169060071,65.8000034317374,15.800000824034186
0,other,room,garden_view,11827,8390,525.0,154.66666666666666,0.004761904943734407,0.03333333507180214,2.3943965517241383,0.36467916591386546,2023-04-01 00:00:00,12.0,30,1.9864428570621726,339.8333333333333,0.019047620007768273,1.089749877390878,-1.5000000061118042,-1.376462651873073,1856.000096797943,0.0,0.0,-1856.000096797943
0,other,room,mountain_view,12145,14769,299.25,217.65384615384616,0.007444168906658888,0.013527575880289078,0.3748895564587382,0.38217553143199584,2023-10-01 00:00:00,62.0,31,1.2474692303722676,258.4519230769231,0.010485872393473983,0.31571114996837674,-0.5801526802306193,-1.8376059264575557,5659.000183246171,0.00567951647631629,3266.622177243363,-2392.3780060028084
1,other,room,no_view,8191,11336,72.0,65.0,0.016129031777381897,0.032258063554763794,0.1076923076923077,0.38524901604195433,2023-05-01 00:00:00,14.0,31,3.9955554764191383,68.5,0.024193547666072845,0.10218978102189781,-0.6666666666666666,-6.523809523809524,909.9999728798866,0.010752687851587932,335.99998998641973,-573.999982893467
1,other,apartment,garden_view,22878,7788,1162.0,695.0,0.016129031777381897,0.032258063554763794,0.6719424460431654,0.39598761498781737,2024-05-01 00:00:00,3.0,31,0.0556272837167114,928.5,0.024193547666072845,0.5029617662897146,-0.6666666666666666,-1.3254817987152034,2084.999937862158,0.010752687851587932,1161.9999653697014,-922.9999724924564
1,other,room,no_view,15157,5928,322.0,266.7944444444445,0.005376344081014395,0.032258063554763794,0.20692168336005648,0.4239794545266934,2023-08-01 00:00:00,9.0,31,0.11951972181085377,294.39722222222224,0.018817203817889094,0.18752064010265784,-1.4285714144305304,-7.618208927019775,2401.149928440154,0.0,0.0,-2401.149928440154
0,other,room,no_view,9641,10044,3363.6666666666665,265.41833333333335,0.0181818176060915,0.03333333507180214,11.673075836258484,0.433173222712303,2023-04-01 00:00:00,12.0,30,5.535408881366877,1814.5425,0.02575757633894682,1.7074542664794752,-0.5882353706858957,-0.3445101764855772,3185.020166111738,0.01372548835964344,16620.468364459433,13435.448198347694
1,other,apartment,garden_view,11714,7195,1181.5,920.3962500000001,0.016129031777381897,0.032258063554763794,0.28368623840003676,0.444851924217868,2024-08-01 00:00:00,8.0,31,0.13066541682215305,1050.9481250000001,0.024193547666072845,0.2484458973652956,-0.6666666666666666,-2.6833474560719015,7363.169780560434,0.010752687851587932,3150.666572769483,-4212.503207790951
1,other,room,mountain_view,22749,7070,743.376,146.2861111111111,0.011111111380159855,0.03333333507180214,4.081658090120199,0.4464596061559871,2024-06-01 00:00:00,18.0,30,3.302055919797196,444.8310555555555,0.022222223225980997,1.3422846301573421,-1.000000020954757,-0.7449984887613125,2633.1501373294736,0.0,0.0,-2633.1501373294736
0,other,room,mountain_view,11123,11909,145.345,91.875,0.01075268816202879,0.02150537632405758,0.5819863945578231,0.44884489626789487,2023-03-01 00:00:00,3.0,31,2.6176622303423933,118.61,0.016129032243043184,0.4508051597673046,-0.6666666666666666,-1.4788354840720652,183.74999982886948,0.0071684587746858605,96.89666657642464,-86.85333325244484
1,other,apartment,no_view,24251,23318,552.0186956521737,116.5831914893617,0.01075268816202879,0.032258063554763794,3.734976702902715,0.4786387744627367,2024-07-01 00:00:00,47.0,31,0.3608072481142483,334.3009435707677,0.02150537585839629,1.3025255014592423,-0.9999999783467497,-0.7677392705374536,5479.409836700856,6.984919244703851e-10,0.00056179093575858,-5479.409274909921
1,other,room,city_view,11042,6378,199.1125,111.15,0.004608294926583767,0.032258063554763794,0.7913855150697257,0.49000322918401173,2023-05-01 00:00:00,30.0,31,0.2171945547369153,155.13125000000002,0.01843317924067378,0.5670198622134482,-1.4999999873689374,-2.645409953565752,3334.499900624156,0.0,0.0,-3334.499900624156
1,other,room,garden_view,21536,21071,295.0875,155.53846153846155,0.01666666753590107,0.03333333507180214,0.8971995548961422,0.5013716869843888,2024-04-01 00:00:00,13.0,30,1.1598523096338371,225.31298076923076,0.025000001303851604,0.619356408073385,-0.6666666666666666,-1.0763861614679153,2022.0001054555178,0.011111111690600714,1278.7125666900536,-743.2875387654642
0,other,apartment,no_view,14756,8303,401.3066666666666,202.6853846153846,0.01666666753590107,0.03333333507180214,0.9799487142508344,0.511164437643238,2024-06-01 00:00:00,13.0,30,20.531819587347087,301.9960256410256,0.025000001303851604,0.657695019759557,-0.6666666666666666,-1.013641044310157,2634.910137421265,0.011111111690600714,1738.9956462512412,-895.9144911700239
0,other,room,city_view,15934,6605,297.7,256.3636363636364,0.011111111380159855,0.03333333507180214,0.16124113475177296,0.5125926341266128,2023-11-01 00:00:00,11.0,30,20.06750320982971,277.03181818181815,0.022222223225980997,0.14921161008745298,-1.000000020954757,-6.701891497375148,2820.0001470744614,0.0,0.0,-2820.0001470744614
0,other,room,city_view,2016,9143,130.66666666666666,52.88499999999999,0.01075268816202879,0.016129031777381897,1.4707699095521731,0.517916019971833,2023-12-01 00:00:00,40.0,31,10.892216709925748,91.77583333333332,0.013440859969705343,0.847517955888896,-0.39999997228383966,-0.4719663689771748,1057.6999684780835,0.009677419513463969,1568.0000257015217,510.3000572234382
1,other,room,city_view,9358,11549,481.59999999999997,405.1578947368421,0.01075268816202879,0.016129031777381897,0.1886723824369966,0.5244143631346752,2023-08-01 00:00:00,38.0,31,0.08636153694161391,443.378947368421,0.013440859969705343,0.1724080624866456,-0.39999997228383966,-2.3200769529836975,7697.999770581722,0.009677419513463969,5490.240089992043,-2207.759680589679
1,other,apartment,sea_view,10396,24116,1271.97625,674.0719999999999,0.019851116463541985,0.032258063554763794,0.8870035396812213,0.5328016863785985,2024-07-01 00:00:00,40.0,31,0.1241415181618778,973.0241249999999,0.02605459000915289,0.6144803963622177,-0.4761904557647344,-0.7749481652853811,26962.87919644355,0.016897081568533055,26650.931197363625,-311.9479990799264
1,other,room,garden_view,24131,14043,129.20875,81.255,0.01904761977493763,0.03333333507180214,0.5901636822349395,0.5363296188149608,2024-06-01 00:00:00,20.0,30,0.2591602259264806,105.231875,0.026190477423369884,0.4556960521705045,-0.5454545583853045,-1.1969701202967975,1625.1000847555697,0.01515151551070292,1174.6250278461216,-450.4750569094481
0,other,room,no_view,11273,20588,250.25,47.00191780821917,0.01075268816202879,0.032258063554763794,4.324250832084965,0.5430206422811138,2024-03-01 00:00:00,73.0,31,17.522552282417664,148.62595890410958,0.02150537585839629,1.3675140176751515,-0.9999999783467497,-0.7312539143451007,3431.1398977440585,6.984919244703851e-10,0.00039556697807538953,-3431.1395021770804
0,other,room,mountain_view,24627,7883,148.22,131.45777777777778,0.016129031777381897,0.032258063554763794,0.1275103117181689,0.5564045101818921,2024-05-01 00:00:00,9.0,31,23.364592153619157,139.8388888888889,0.024193547666072845,0.11986810218108138,-0.6666666666666666,-5.561668655265368,1183.1199647402764,0.010752687851587932,444.6599867480994,-738.459977992177
0,other,room,mountain_view,9374,13167,432.6363636363636,48.733333333333334,0.00865460280328989,0.016129031777381897,7.877627160800895,0.5634627811580741,2024-08-01 00:00:00,66.0,31,1.1379670866063947,240.6848484848485,0.012391817290335894,1.5950444438848739,-0.6031745626140849,-0.37815533286646175,1608.1999520719053,0.006400410089670895,5665.476600714345,4057.27664864244
1,other,room,city_view,10499,14176,100.74857142857141,54.397272727272735,0.005716619081795216,0.032258063554763794,0.8520886503572795,0.566383598318625,2024-01-01 00:00:00,55.0,31,0.7742242196978327,77.57292207792207,0.018987341318279505,0.5975190499429524,-1.3978494423237962,-2.3394223873820503,2991.849910835922,0.0,0.0,-2991.849910835922
0,other,room,no_view,13070,9131,180.75,45.74074074074075,0.012345679104328156,0.03333333507180214,2.95161943319838,0.5706084941069959,2024-04-01 00:00:00,27.0,30,52.686977849260586,113.24537037037038,0.022839507088065147,1.192183475736887,-0.9189189541853618,-0.7707865214432529,1235.0000644102695,0.002702701668111474,395.69579447403066,-839.3042699362388
1,other,room,city_view,23998,11678,215.47352941176473,91.7,0.02023809589445591,0.03333333507180214,1.3497658605426905,0.5794918694890523,2024-04-01 00:00:00,50.0,30,0.042550367003490186,153.58676470588236,0.026785715483129025,0.8058866898380874,-0.4888889074325553,-0.6066472043740778,4585.000239126384,0.017037037307465513,5506.545839039254,921.5455999128699
1,other,room,city_view,13700,21844,155.7590740740741,102.3883673469388,0.008064515888690948,0.016129031777381897,0.5212575228032581,0.5854461772884241,2024-05-01 00:00:00,98.0,31,0.2529893631592991,129.07372071050645,0.012096773833036423,0.4134901080820164,-0.6666666666666666,-1.6122916936490104,5017.029850480855,0.005376343925793966,2544.0648007241693,-2472.965049756686
1,other,apartment,city_view,10067,7963,654.4583333333334,338.52230769230766,0.016129031777381897,0.032258063554763794,0.9332797823421101,0.6059968309914768,2023-07-01 00:00:00,13.0,31,0.2684713155115829,496.4903205128205,0.024193547666072845,0.636338741336786,-0.6666666666666666,-1.0476600328720664,4400.7898688462365,0.010752687851587932,2835.9860265921393,-1564.8038422540972
0,other,room,garden_view,17985,9669,165.0,87.55,0.01666666753590107,0.03333333507180214,0.8846373500856654,0.6284949068723785,2024-04-01 00:00:00,1.0,30,2.338381940302032,126.275,0.025000001303851604,0.6133438922985547,-0.6666666666666666,-1.0869378093393587,87.5500045660883,0.011111111690600714,55.00000286847353,-32.550001697614775
1,other,room,no_view,18965,23728,134.78235294117644,84.88412698412698,0.008064515888690948,0.016129031777381897,0.58783930199789,0.675832948458335,2024-07-01 00:00:00,126.0,31,4.766435851287778,109.8332399626517,0.012096773833036423,0.4543089685237104,-0.6666666666666666,-1.4674301254342799,5347.699840626119,0.005376343925793966,2830.4293274113356,-2517.2705132147835
0,other,room,no_view,9982,10345,82.875,74.16232558139534,0.016129031777381897,0.032258063554763794,0.11748113816957165,0.7054561159440966,2023-05-01 00:00:00,43.0,31,17.180429734808666,78.51866279069768,0.024193547666072845,0.11096310238789342,-0.6666666666666666,-6.008003131853702,3188.9799049609896,0.010752687851587932,1187.8749645985665,-2001.1049403624231
0,other,room,no_view,12557,6483,63.06818181818182,57.172093023255805,0.012429378926753998,0.03333333507180214,0.10312879034405252,0.7764574604619596,2024-04-01 00:00:00,43.0,30,20.34912636585748,60.12013742071881,0.02288135699927807,0.0980717784070481,-0.913580262993479,-9.315424659698259,2458.400128215551,0.002880658050455378,234.36444672994634,-2224.0356814856045
0,other,room,no_view,10721,12950,138.0,111.5,0.011111111380159855,0.03333333507180214,0.23766816143497757,0.7912308012505871,2024-06-01 00:00:00,6.0,30,79.44799828580912,124.75,0.022222223225980997,0.2124248496993988,-1.000000020954757,-4.707547268456828,669.0000348910689,0.0,0.0,-669.0000348910689
0,other,room,mountain_view,7302,9709,239.10294117647058,195.68911764705882,0.02109181135892868,0.032258063554763794,0.22185098513097753,0.8109333277432988,2023-03-01 00:00:00,34.0,31,25.949924545323327,217.3960294117647,0.026674937456846237,0.19969924771340997,-0.41860462518045183,-2.0961752734351546,6653.429801712335,0.018754688951374703,4726.453558736221,-1926.976242976114
1,other,apartment,sea_view,9114,16319,758.175,627.275,0.02222222276031971,0.03333333507180214,0.20868040333187196,0.835440793771343,2024-09-01 00:00:00,4.0,30,0.12992859882803248,692.7249999999999,0.027777778916060925,0.1889638745533942,-0.40000002682208907,-2.116806864632022,2509.100130859762,0.0200000001490116,1819.6200135572242,-689.4801173025378
0,other,room,no_view,15743,15531,153.5,88.24571428571426,0.008064515888690948,0.011989722959697247,0.7394612445768315,0.878207401448672,2023-12-01 00:00:00,113.0,31,8.23355171430184,120.87285714285713,0.010027119424194098,0.5398588835966958,-0.3914590925819931,-0.7251137370825124,3706.3199583320893,0.007296236889584674,3923.26318601702,216.94322768493066
0,other,apartment,garden_view,19851,18221,275.85714285714283,116.56499999999998,0.021212121471762657,0.03333333507180214,1.3665520770140511,0.8832344649535651,2024-06-01 00:00:00,10.0,30,8.846913027438468,196.21107142857142,0.027272728271782398,0.8118407473001923,-0.4444444823872146,-0.5474527902981365,1165.6500607933847,0.01851851821957545,1532.5396578000082,366.8895970066235
0,other,room,no_view,22219,13265,109.14999999999999,73.75399999999999,0.007692307699471712,0.03333333507180214,0.47991973316701475,0.901487027786162,2024-04-01 00:00:00,50.0,30,40.211619256071344,91.452,0.020512821385636926,0.38704456982898133,-1.2500000312138568,-3.229602295586214,3687.700192328542,0.0,0.0,-3687.700192328542
1,barcelona,room,city_view,15113,12279,451.97489361702134,332.0066666666667,0.018875502049922943,0.02068965509533882,0.36134282529574085,0.9414567996024058,2023-09-01 00:00:00,58.0,30,0.7313574933352434,391.990780141844,0.019782578572630882,0.3060485935586124,-0.09170457929714743,-0.2996405839701556,11952.239955474439,0.018792318979017692,14778.962086164054,2826.7221306896154
0,other,room,mountain_view,6478,12760,198.93846153846152,85.92307692307692,0.013756614178419113,0.0192592591047287,1.3153088630259624,0.9653884126264907,2023-04-01 00:00:00,45.0,30,27.50756373622476,142.43076923076922,0.016507936641573906,0.7934759127241305,-0.33333329572222964,-0.42009251998317476,2233.9999820750495,0.012839506794181122,3448.2668335384724,1214.2668514634229
1,other,room,city_view,11847,13036,850.0,43.28181818181818,0.008333333767950535,0.03333333507180214,18.638731358958204,1.016806289553124,2023-09-01 00:00:00,11.0,30,0.30656677854989367,446.6409090909091,0.020833334419876337,1.8061896378013658,-1.2,-0.6643820642558514,476.10002483054996,0.0,0.0,-476.10002483054996
0,other,room,no_view,12623,15303,304.375,184.65,0.01075268816202879,0.032258063554763794,0.648388843758462,1.0202751197060482,2023-12-01 00:00:00,5.0,31,8.991510555857147,244.5125,0.02150537585839629,0.4896477685189919,-0.9999999783467497,-2.042284357531924,923.2499724850059,6.984919280517496e-10,3.2953539493116455e-05,-923.2499395314663
0,other,apartment,mountain_view,12648,11052,389.0592307692308,151.4058064516129,0.013131313025951385,0.03333333507180214,1.5696453781220634,1.0312024404975728,2023-11-01 00:00:00,31.0,30,50.31738719251288,270.23251861042183,0.023232324048876762,0.8794405112296226,-0.8695652661933098,-0.9887709914312391,4693.580244789272,0.004347824686979724,1573.1520352592968,-3120.428209529975
1,other,apartment,garden_view,12923,22615,512.4361538461538,227.67918918918923,0.01075268816202879,0.032258063554763794,1.2506938630229696,1.0766309110541756,2024-05-01 00:00:00,37.0,31,0.7267333389820024,370.05767151767157,0.02150537585839629,0.7694934778385386,-0.9999999783467497,-1.2995561458892284,8424.129748941365,6.984919280517496e-10,0.0004105485971176262,-8424.129338392768
0,other,room,city_view,10523,19333,124.12926229508201,101.39999999999996,0.004024012014269829,0.032258063554763794,0.22415446050376786,1.077521225729489,2024-03-01 00:00:00,161.0,31,26.260556777309247,112.764631147541,0.01814103778451681,0.2015637533132453,-1.5563636367370028,-7.721445999858398,16325.39951346516,0.0,0.0,-16325.39951346516
1,other,room,no_view,6297,11796,497.64000000000004,194.0909090909091,0.005376344081014395,0.016129031777381897,1.5639531615925062,1.1074551885530588,2023-07-01 00:00:00,22.0,31,3.5087292739484814,345.86545454545455,0.010752687929198146,0.8776507943183374,-0.9999999783467497,-1.13940531338941,2134.9999363720417,3.492459604445103e-10,0.00011853075415332339,-2134.9998178412875
1,malaga,apartment,city_view,11213,19269,1803.005555555556,1112.1785714285713,0.024193547666072845,0.032258063554763794,0.6211475403986889,1.108934652646728,2024-08-01 00:00:00,7.0,31,0.5018540239741703,1457.5920634920635,0.02822580561041832,0.47395084086278444,-0.2857142857142857,-0.60283527547745,7785.24976798147,0.023041473967688426,9015.027509109015,1229.7777411275456
0,other,apartment,garden_view,27413,27250,200.0,69.57333333333332,0.008064515888690948,0.032258063554763794,1.8746646224607133,1.11400707539876,2024-07-01 00:00:00,3.0,31,20.0612248811438,134.78666666666666,0.02016128972172737,0.9676525868038383,-1.2,-1.240114496013085,208.71999377965923,0.0,0.0,-208.71999377965923
0,other,room,garden_view,10847,13641,246.29166666666666,112.490625,0.004761904943734407,0.03333333507180214,1.1894417127353205,1.116596500370909,2023-11-01 00:00:00,32.0,30,14.42166111774402,179.39114583333333,0.019047620007768273,0.7458620159044917,-1.5000000061118042,-2.0110958516808024,3599.700187738985,0.0,0.0,-3599.700187738985
1,other,room,garden_view,22798,23579,668.109375,155.29090909090908,0.016129031777381897,0.032258063554763794,3.30230835089568,1.131452454868732,2024-07-01 00:00:00,11.0,31,0.12657991781389488,411.7001420454545,0.024193547666072845,1.245611583618235,-0.6666666666666666,-0.535212320946906,1708.1999490916728,0.010752687851587932,2449.734301992227,741.534352900554
1,other,room,garden_view,21634,11912,228.0892,57.39375000000001,0.024437928572297096,0.032258063554763794,2.974112163780899,1.1390712415263589,2024-05-01 00:00:00,24.0,31,10.45030532783941,142.741475,0.028347996063530445,1.1958363888281243,-0.2758620032591038,-0.2306854063284012,1377.4499589487914,0.023359289521287165,3964.033234652207,2586.5832757034154
0,other,room,no_view,23685,24471,165.0,127.9788888888889,0.01075268816202879,0.012354152277112007,0.28927514086524675,1.1876873445925917,2024-07-01 00:00:00,47.0,31,9.010978707890402,146.48944444444444,0.011553420219570398,0.2527220391306161,-0.13861385500117873,-0.5484834463904352,2303.6199830750734,0.01064169560470992,2558.316831850288,254.69684877521468
0,other,room,no_view,12489,8733,301.8181818181818,124.58333333333333,0.016129031777381897,0.032258063554763794,1.4226208574034662,1.2330290050860147,2023-10-01 00:00:00,6.0,31,18.019953930281943,213.20075757575756,0.024193547666072845,0.8313049657990584,-0.6666666666666666,-0.8019519840421742,747.4999777227639,0.010752687851587932,603.6363456465981,-143.8636320761658
0,other,room,city_view,22130,20777,142.5,89.22916666666667,0.008771929889917374,0.01666666753590107,0.5970114405790333,1.312228608762558,2024-04-01 00:00:00,72.0,30,26.640395638974752,115.86458333333334,0.012719298712909222,0.4597680481884383,-0.6206896955703285,-1.3500061563998367,3212.250167531893,0.006321838736870758,1945.8619632088194,-1266.3882043230738
1,other,room,garden_view,23642,25438,308.8,77.1,0.0055555556900799274,0.03333333507180214,3.005188067444877,1.3196299228593078,2024-06-01 00:00:00,10.0,30,2.0720198631985416,192.95,0.019444445380941033,1.2008292303705626,-1.4285714422561677,-1.1896541207739642,771.0000402107835,0.0,0.0,-771.0000402107835
0,other,room,garden_view,10441,23737,75.0,63.00735294117647,0.012500000186264515,0.03333333507180214,0.19033726222429687,1.3405428753090403,2024-04-01 00:00:00,34.0,30,34.4481254230852,69.00367647058823,0.022916667629033327,0.17379721881826415,-0.90909093864693,-5.230756538155803,2142.250111727044,0.0030303022031448997,231.81811854058483,-1910.431993186459
1,other,room,city_view,10500,9242,167.4328125,113.06944444444444,0.005797101650387049,0.03333333507180214,0.48079627809851383,1.375523601420151,2023-11-01 00:00:00,18.0,30,1.6415577610367746,140.25112847222223,0.019565218361094594,0.38761447874070143,-1.4074074162223944,-3.630946451729151,2035.2501061465591,0.0,0.0,-2035.2501061465591
1,malaga,room,city_view,12442,10756,360.24823529411753,228.02468085106378,0.004608294926583767,0.022971652448177338,0.5798651003459432,1.4083478664399323,2023-10-01 00:00:00,66.0,31,2.8048064534832067,294.13645807259064,0.013789973687380552,0.44953133422998515,-1.3316455809047847,-2.9622975741742184,10717.160207267783,0.0,0.0,-10717.160207267783
1,other,apartment,sea_view,11736,26219,266.0,189.1975,0.011111111380159855,0.03333333507180214,0.4059382391416378,1.4419279940588596,2024-06-01 00:00:00,4.0,30,0.20213733265873202,227.59875,0.022222223225980997,0.3374469323755074,-1.000000020954757,-2.963428986937619,756.7900394696742,0.0,0.0,-756.7900394696742
1,other,apartment,pool_view,13219,16065,1795.69,443.68666666666667,0.008064515888690948,0.032258063554763794,3.047202981082746,1.4604637110548981,2024-07-01 00:00:00,6.0,31,0.14656007313804398,1119.6883333333333,0.02016128972172737,1.207481843905968,-1.2,-0.9938037628112355,2662.1199206626416,0.0,0.0,-2662.1199206626416
1,other,apartment,city_view,11609,10053,641.825,495.09000000000003,0.01666666753590107,0.03333333507180214,0.2963804560786928,1.5255081929953775,2023-09-01 00:00:00,5.0,30,0.5379462875406821,568.4575,0.025000001303851604,0.25812835612160984,-0.6666666666666666,-2.5826944264603986,2475.450129104778,0.011111111690600714,1069.7083891229704,-1405.7417399818078
1,other,room,sea_view,11069,18441,378.15,190.755,0.016129031777381897,0.032258063554763794,0.9823857828104112,1.5286978396638236,2023-10-01 00:00:00,2.0,31,4.24220818141112,284.4525,0.024193547666072845,0.6587918896828117,-0.6666666666666666,-1.011953360548574,381.50998863011597,0.010752687851587929,252.09999248683442,-129.40999614328155
0,other,apartment,mountain_view,18715,23768,635.578125,514.0344827586207,0.008602150715887547,0.032258063554763794,0.2364503672771181,1.534002751346195,2024-08-01 00:00:00,29.0,31,0.2088612775569132,574.8063038793103,0.02043010713532567,0.2114514775170234,-1.1578947032525757,-5.475935741141164,14906.99955573678,0.0,0.0,-14906.99955573678
1,barcelona,room,city_view,23850,7676,521.7180000000001,376.2971428571429,0.007680491544306278,0.032258063554763794,0.3864521958330803,1.560346360601591,2024-10-01 00:00:00,7.0,31,2.133773023910229,449.0075714285715,0.019969277549535036,0.3238717259938029,-1.230769212831627,-3.8001749274500645,2634.079921498299,0.0,0.0,-2634.079921498299
